song_uuid,album_uuid,track_number,song_title,song_singers,song_rating,youtube_url,music_yt_url_1,music_yt_url_2,music_yt_url_3
4423071c-03ea-51d8-9d24-87aa963c88bd,475d351d-9dd7-5043-8ba0-df61d262ee26,2,Haan Maine Chhoo Kar Dekha Hai,Gayatri Iyer,4.5,http://www.youtube.com/watch?v=YN2CGXw08dk,https://music.youtube.com/watch?v=kxP930TX_Aw,https://music.youtube.com/watch?v=YN2CGXw08dk,https://music.youtube.com/watch?v=b58BrXtg_To
92f8f89f-bedf-5c2c-bc86-23945277b5dc,ba947569-da79-59fe-bb5b-4837109d59a7,6,Kajraare Kajraare Tere Kaare Kaare Naina,"Alisha Chinai, Shankar Mahadevan, Javed Ali",4.75,http://www.youtube.com/watch?v=DovUEruZ2q4&feature=plcp,https://music.youtube.com/watch?v=4dsFQFCvVGU,,
fa2e12a2-30f6-567e-b908-e994e43bf617,c08321de-78fc-570c-a921-9bd807a5e17d,5,Bavra Mann (Male),Swanand Kirkire,4.75,http://www.youtube.com/watch?v=yRvEVVO4LFs&feature=plcp,https://music.youtube.com/watch?v=qzdiFlT9vAs,https://music.youtube.com/watch?v=QNB4ah9r79M,https://music.youtube.com/watch?v=75HtUkww2aE
019a1e92-2e5d-5ca1-a2bf-a738208f4c49,c08321de-78fc-570c-a921-9bd807a5e17d,8,Bavra Mann (Female),Shubha Mudgal,5.0,https://www.youtube.com/watch?v=54_1VzgPC50,https://music.youtube.com/watch?v=54_1VzgPC50,https://music.youtube.com/watch?v=iQ56ImSuJOQ,https://music.youtube.com/watch?v=TJgCn9bFLow
8dfaf808-8468-5740-8f0f-a4641524280b,57536d5d-6755-5c14-a190-763b4f439770,6,Chand Ki Roshni,KK,4.33,http://www.youtube.com/watch?v=7lqsXUmrjmc,https://music.youtube.com/watch?v=Jw4sQNFZG9w,https://music.youtube.com/watch?v=Bz9gQFB9jCw,https://music.youtube.com/watch?v=3rXm-G7uQF4
47fb1cb1-5482-5b5b-aca6-37e9eddcc52a,006a4224-2430-58ff-85d0-c9090c95564f,1,Aashayein,"Salim Merchant, KK",4.0,https://www.youtube.com/watch?v=bmyv0nRkDmc,https://music.youtube.com/watch?v=XL3t1oU6CC4,https://music.youtube.com/watch?v=hT5-kDr2vL4,https://music.youtube.com/watch?v=ypsz4KbVAL8
3b3232fd-f01c-5751-8114-c69b719f2df0,f2fcdc2d-0f22-5f6d-812e-3627ade62a9a,1,Jiya Dhadak Dhadak Jaye,Rahat Fateh Ali Khan,4.5,https://www.youtube.com/watch?v=iasxMdSu7Jo,https://music.youtube.com/watch?v=iasxMdSu7Jo,https://music.youtube.com/watch?v=S3eDzdyr23Q,https://music.youtube.com/watch?v=cTGwWx5bKGI
8cbe66ec-5958-570f-8de3-383377c2906f,f2fcdc2d-0f22-5f6d-812e-3627ade62a9a,2,Aadat - I,Atif Aslam,4.67,https://www.youtube.com/watch?v=e5LShHAE03A,https://music.youtube.com/watch?v=QGNcfBhGFdc,https://music.youtube.com/watch?v=eK5gPcFjQps,https://music.youtube.com/watch?v=AKUk1v3rBvc
0d229588-803b-5501-a269-ec0ea55a33c1,f2fcdc2d-0f22-5f6d-812e-3627ade62a9a,6,Tujhe Dekh Dekh,Rahat Fateh Ali Khan,4.75,https://www.youtube.com/watch?v=rNOk3Rd3aDA,https://music.youtube.com/watch?v=a6aarzS3tGA,,
c071e0aa-27f2-5f9d-98ec-96444137697f,0f791af4-f49d-5a59-81d6-fba656502571,5,Guncha,Mohit Chauhan,4.5,https://www.youtube.com/watch?v=DBn97hlqIOY,https://music.youtube.com/watch?v=4WRP2G-Azb0,https://music.youtube.com/watch?v=4WcMSSRI4Tw,https://music.youtube.com/watch?v=ymWdHvmec6g
