song_uuid,album_uuid,track_number,song_title,song_singers,song_rating,youtube_url,music_yt_url_1,music_yt_url_2,music_yt_url_3
13829937-6074-5ec0-a064-f82b5e6056b4,1d00a43a-0e96-55cc-ae10-31da9424e21b,1,Raja Ko Rani Se Pyar Ho Gaya,"Udit Narayan, Alka Yagnik",4.25,https://www.youtube.com/watch?v=3C4sUKbEKrw,https://music.youtube.com/watch?v=DaUjP4tinF0,https://music.youtube.com/watch?v=t5JSLRB9ZAU,https://music.youtube.com/watch?v=trrAUxEzg88
32c0a582-b223-5106-a608-4bb7e4e37843,1d00a43a-0e96-55cc-ae10-31da9424e21b,2,Aisa Zakham Diya Hai,"Udit Narayan, Aamir Khan, Shankar Mahadevan",4.0,https://www.youtube.com/watch?v=YcMf0g1QObU,https://music.youtube.com/watch?v=3z7tf28mR90,https://music.youtube.com/watch?v=NC2LX4NHpdY,https://music.youtube.com/watch?v=JECJ4Vkuub0
31cd0108-227f-51d2-9df0-5a9f62cdc0ad,1d00a43a-0e96-55cc-ae10-31da9424e21b,3,Dil Kehta Hai Chal Unse Mil,"Kumar Sanu, Alka Yagnik",4.33,https://www.youtube.com/watch?v=PqiddY3o3aY,https://music.youtube.com/watch?v=PqiddY3o3aY,https://music.youtube.com/watch?v=5P3PGmRxPG0,https://music.youtube.com/watch?v=U_AWtsM2e7o
8f0e7581-004a-5622-99d6-d176af09cf33,1d00a43a-0e96-55cc-ae10-31da9424e21b,4,Dil Mera Churaya Kyun,"Kumar Sanu, Anu Malik",4.0,https://www.youtube.com/watch?v=JdDEVROAKjg,https://music.youtube.com/watch?v=mSu5cz2GFts,https://music.youtube.com/watch?v=LNNHuPHy7Cg,https://music.youtube.com/watch?v=JdDEVROAKjg
a256a9b4-ef7c-5da6-abf3-47939f5d69fe,1d00a43a-0e96-55cc-ae10-31da9424e21b,5,Akele Hum Akele Tum,"Udit Narayan, Aditya Narayan",4.0,https://www.youtube.com/watch?v=LHsccf8Embs,https://music.youtube.com/watch?v=LHsccf8Embs,https://music.youtube.com/watch?v=Ejrkpj9_C1E,
2ccff120-6f87-57f2-8947-a2171d5d5394,e47e92c3-881f-58c4-811d-101e82042885,1,Dheere Dheere Aap Mere,"Sadhna Sargam, Udit Narayan",4.0,https://www.youtube.com/watch?v=2YBasiw4k84,https://music.youtube.com/watch?v=mPZ1613Dv-g,https://music.youtube.com/watch?v=j-sv_wYE-WM,https://music.youtube.com/watch?v=Me1VqnLOgQs
e616910a-e0ed-5d68-bccd-2d4cc9b5cbe0,657cf1c0-2a18-5d32-bf98-176cd7192af2,1,Teri Adaon Pe Marta Hoon Love Tujhe Love Main Karta Hoon,"Kumar Sanu, Alka Yagnik",4.0,https://www.youtube.com/watch?v=wrlhJlCqXjs,https://music.youtube.com/watch?v=GxaTSDnI71w,https://music.youtube.com/watch?v=m8SbXVuGLFY,https://music.youtube.com/watch?v=jkLkkQp7EeY
3b757341-c139-5f9a-8084-ed7d69bf7ed3,657cf1c0-2a18-5d32-bf98-176cd7192af2,2,Humko Sirf Tumse Pyar Hai,"Kumar Sanu, Alka Yagnik",4.33,https://www.youtube.com/watch?v=Uk6CB2o2eY0,https://music.youtube.com/watch?v=a8OflTlgdmw,https://music.youtube.com/watch?v=mUmRgBzzpyg,https://music.youtube.com/watch?v=UmnAlNWcQGA
d6acb641-8191-553a-bfcb-547a0ef3543e,657cf1c0-2a18-5d32-bf98-176cd7192af2,3,Nahin Yeh Ho Nahin Sakta (Tujhe Bhoolne Se Pahle Meri Jaan Chali Jaye),"Kumar Sanu, Sadhna Sargam",4.0,https://www.youtube.com/watch?v=NNxf_AKuL0M,https://music.youtube.com/watch?v=ooGFsfsSiYo,https://music.youtube.com/watch?v=TyqaG-vFUKY,https://music.youtube.com/watch?v=MC9fd_apco4
d71b9380-758a-51db-8276-0b4038b0870e,45a8c6c7-490f-5681-867d-49eba908da35,3,Achha Sila Diya Tune Mere Pyar Ka,Sonu Nigam,4.0,http://www.youtube.com/watch?v=YecrhF6p2z8,https://music.youtube.com/watch?v=nBtPj_kWkY8,https://music.youtube.com/watch?v=e5UJHXhUaHY,
