song_uuid,album_uuid,track_number,song_title,song_singers,song_rating,youtube_url,music_yt_url_1,music_yt_url_2,music_yt_url_3
c7c7c871-380e-58d3-b47e-9deff3af5fa9,a480554b-c237-5310-a0db-1e8a27d02a70,1,Bezubaan Phir Se (Bezubaan Kab Se Main Raha),"Vishal Dadlani, Anushka Manchanda, Madhav Krishna",4.33,https://www.youtube.com/watch?v=xutBFUf3LoU,https://music.youtube.com/watch?v=2GnU75ei_W4,https://music.youtube.com/watch?v=Zhb5_y2KNEw,https://music.youtube.com/watch?v=Rx_sxIPbFig
e8121c78-2c7c-55c1-9877-712dbffd7b48,d46f271b-929e-5327-a280-922948af9413,1,Soch Naa Sake,"Amaal Malik, Arijit Singh, Tulsi Kumar",4.0,https://www.youtube.com/watch?v=MRtRcTfszjY,https://music.youtube.com/watch?v=lAsxLc9_45w,https://music.youtube.com/watch?v=hp02FwlpQYU,https://music.youtube.com/watch?v=egBdYiC71b4
82f3ddd3-ed17-561d-8733-9326632fc922,b4595db4-82e6-5a80-9661-0cb94725859b,1,Inayat,"Clinton Cerejo, Vijay Prakash, Bianca Gomes",4.0,https://www.youtube.com/watch?v=-bRIBl9pUVU,https://music.youtube.com/watch?v=-bRIBl9pUVU,https://music.youtube.com/watch?v=atC5CvxpY3k,
f806c4f5-c186-5d9a-89a4-0c19aabe0b51,b4595db4-82e6-5a80-9661-0cb94725859b,6,Paabandiyan Khud Pe Lagayen Na,"Clinton Cerejo, Vijay Prakash, Bianca Gomes",4.0,https://www.youtube.com/watch?v=kGsuSVTqgKk,https://music.youtube.com/watch?v=nV85_u0P9Hs,,
334149fd-2260-5b3b-a98a-5ee515dfcdcc,03e02f00-e3c2-58c0-8989-7baaee1c5717,2,Main Tujhse Pyaar Nahin Karta,Papon,4.0,https://www.youtube.com/watch?v=6GlVn2oK1rw,https://music.youtube.com/watch?v=6GlVn2oK1rw,https://music.youtube.com/watch?v=kHenk2301Mo,https://music.youtube.com/watch?v=BVxdh3C_8Ek
fe08c0e2-d5f8-55b0-9c82-080651af4eb8,abd7993f-0172-5f5d-ba41-f833859c0399,1,Jee Karda,Divya Kumar,4.5,https://www.youtube.com/watch?v=VAJK04HOLd0,https://music.youtube.com/watch?v=VAJK04HOLd0,https://music.youtube.com/watch?v=Jo-R_DYhrQM,https://music.youtube.com/watch?v=Zzovc1H0kL8
3b906a52-1a7b-5d6a-b226-dff12adcb40f,abd7993f-0172-5f5d-ba41-f833859c0399,2,Jeena Jeena,Atif Aslam,4.5,https://www.youtube.com/watch?v=ziTHTlmPdhQ,https://music.youtube.com/watch?v=zFdi834FiZ4,https://music.youtube.com/watch?v=EO5mkPwoO_M,https://music.youtube.com/watch?v=4LGO2ym31Vw
0434aa50-b032-5b12-90ad-9be2e0442f82,abd7993f-0172-5f5d-ba41-f833859c0399,3,Jee Karda (Rock Version),Divya Kumar,4.0,https://www.youtube.com/watch?v=SG9ZWql8A9k,https://music.youtube.com/watch?v=VAJK04HOLd0,https://music.youtube.com/watch?v=Jo-R_DYhrQM,https://music.youtube.com/watch?v=Zzovc1H0kL8
728d260f-9de1-56e3-bfbc-70df5f88a609,abd7993f-0172-5f5d-ba41-f833859c0399,4,Judaai (Chadariya Jhini Re Jhini),"Rekha Bhardwaj, Arijit Singh",4.6,https://www.youtube.com/watch?v=f7dd7aojpUY,https://music.youtube.com/watch?v=f7dd7aojpUY,https://music.youtube.com/watch?v=-2K0-RwxVIE,https://music.youtube.com/watch?v=t2VaF0ZX65w
87a933ca-48f3-598c-bae5-e2670f37209f,186faea1-2a43-5f87-a4be-8f0a29258692,1,Deewani Mastani,"Shreya Ghoshal, Ganesh Chandanshive, Mujtaba Aziz Naza",4.0,https://www.youtube.com/watch?v=h6lHUn20J5g,https://music.youtube.com/watch?v=4whc8stLm8o,https://music.youtube.com/watch?v=eSu6HHRn1UE,https://music.youtube.com/watch?v=h6lHUn20J5g
