song_uuid,album_uuid,track_number,song_title,song_singers,song_rating,youtube_url,music_yt_url_1,music_yt_url_2,music_yt_url_3
34cdd5aa-9d26-5281-836d-f715b1fc453d,410a3c2c-8411-53a1-a9b1-32d4e2ee6d8b,1,Yeh Mausam Aaya Hai,"Kishore Kumar, Lata Mangeshkar",4.5,https://www.youtube.com/watch?v=bh7COOUBWkY,https://music.youtube.com/watch?v=vUReGxiU-PA,https://music.youtube.com/watch?v=bh7COOUBWkY,https://music.youtube.com/watch?v=Ifz7wT9pFQ8
a1f448dc-154c-532d-9b09-ffbf4beb5e9a,670f2a16-ca7d-50c7-bbef-b454f1179d0b,2,Is Mod Se Jaate Hain,"Lata Mangeshkar, Kishore Kumar",4.86,https://www.youtube.com/watch?v=STOM6NZfcrs,https://music.youtube.com/watch?v=MdJqz3txQr4,https://music.youtube.com/watch?v=DBfEDGxjTnk,https://music.youtube.com/watch?v=SWFNki1Gh34
fe61fcaf-c8d3-521d-9237-786f51c0dc7f,670f2a16-ca7d-50c7-bbef-b454f1179d0b,3,Tum Aa Gaye Ho Noor Aa Gaya Hai,"Kishore Kumar, Lata Mangeshkar",4.89,https://www.youtube.com/watch?v=tSjrsT8pTbQ,https://music.youtube.com/watch?v=y5tMfIRlZyU,https://music.youtube.com/watch?v=NMeEDsiehNg,https://music.youtube.com/watch?v=KUx9d_Na5Qw
2a3665b5-b037-5578-a4eb-c703df2dfccb,670f2a16-ca7d-50c7-bbef-b454f1179d0b,4,Tere Bina Zindagi Se Koi Shiqwa To Nahin,"Lata Mangeshkar, Kishore Kumar",4.7,https://www.youtube.com/watch?v=8-HnmVg0-O8,https://music.youtube.com/watch?v=oSkbkxlMurA,https://music.youtube.com/watch?v=VEF5PIzts-k,https://music.youtube.com/watch?v=mqGkYix_MCk
2de889e1-5cf5-5506-95e0-e216f62add5b,a3cf8a4d-a645-5f91-ad40-2dbc2b60be95,4,Tere Gaalon Ko Choomoon Jhumka Ban Ke,"Kishore Kumar, Asha Bhosle",4.0,https://www.youtube.com/watch?v=Kuc2-L2n05w,https://music.youtube.com/watch?v=Kuc2-L2n05w,https://music.youtube.com/watch?v=-06Uuud_PEs,
47f20d26-5ca5-5856-ae91-a5238a0f7235,a3cf8a4d-a645-5f91-ad40-2dbc2b60be95,6,Dil Aisa Kisi Ne Mera Toda,Kishore Kumar,4.0,https://www.youtube.com/watch?v=wmNjZjXFDEQ,https://music.youtube.com/watch?v=ONBv85ZY0mY,https://music.youtube.com/watch?v=h_rvXgpznVw,https://music.youtube.com/watch?v=FDvC8m0A_zw
aa21f85c-06d6-59fd-bb55-8e4b61cb3c5d,4e7713b8-5c8d-5d77-859c-af9e862bd45c,1,Dharti Ambar Neend Se Jaage,"Lata Mangeshkar, Manna Dey",4.0,https://www.youtube.com/watch?v=H8AFd7DQlu8,https://music.youtube.com/watch?v=H8AFd7DQlu8,https://music.youtube.com/watch?v=L94TthB2y8w,https://music.youtube.com/watch?v=bUF0-ZlC_UE
de75267b-45f4-570a-a957-cc76b5e918ca,4e7713b8-5c8d-5d77-859c-af9e862bd45c,2,Mehbooba Naam Hai Mera,Lata Mangeshkar,4.0,https://www.youtube.com/watch?v=q_3ORmCE5Jw,https://music.youtube.com/watch?v=q_3ORmCE5Jw,https://music.youtube.com/watch?v=939-pq11rBQ,https://music.youtube.com/watch?v=WDnD-kd8fik
462a77ae-32ba-530a-8b98-fa7070bef99f,4e7713b8-5c8d-5d77-859c-af9e862bd45c,3,Sargam Ke Phoolon Se Geeton Ka Haar Banaoon (Sa Ni Dha Pa),Lata Mangeshkar,4.0,https://www.youtube.com/watch?v=w4ysKaXZRis,https://music.youtube.com/watch?v=v94Q2yqipu4,https://music.youtube.com/watch?v=_UOvFlJH5g4,https://music.youtube.com/watch?v=S16D5I1D5Y4
d01f5074-48da-53f0-ade1-dceed03f7a77,eb849421-ed29-5727-af9c-80cef151078c,1,Na Jaane Kyun Hota Hai Ye,Lata Mangeshkar,4.78,https://www.youtube.com/watch?v=7-x-skKZ0-k,https://music.youtube.com/watch?v=ij6q1iwIi8s,https://music.youtube.com/watch?v=DVYbfgdARVc,https://music.youtube.com/watch?v=3pwE6TBOHzc
5179999c-aca8-5bca-afad-a1dcaa9b21d4,eb849421-ed29-5727-af9c-80cef151078c,2,Yeh Din Kya Aaye Lage Phool Hansne,Mukesh,4.75,https://www.youtube.com/watch?v=Y8iQxUGWnLk,https://music.youtube.com/watch?v=0-lEVmE_j3k,https://music.youtube.com/watch?v=iYGvnUmkink,https://music.youtube.com/watch?v=j1nS5jPwIEM
71209a28-7780-503a-99b2-4537552215e7,eb849421-ed29-5727-af9c-80cef151078c,3,Jaaneman Jaaneman Tere Do Nayan,"Yesudas, Asha Bhosle",4.75,https://www.youtube.com/watch?v=yzzAmatCQ44,https://music.youtube.com/watch?v=9NxOOAxZRDY,https://music.youtube.com/watch?v=8bbOfQNOQ-M,https://music.youtube.com/watch?v=ks58iZ8sQPw
669e06c9-f2d4-53bd-af99-0e8ed6e15e78,864506d8-c94f-5c04-a5f9-e15b99cd7d61,1,Sa Re Ga Ma (Geet Pehle Bana Tha),"Kishore Kumar, Mohammed Rafi",4.0,https://www.youtube.com/watch?v=xuWmGywBm7w,https://music.youtube.com/watch?v=yjE3eCCTDHs,https://music.youtube.com/watch?v=DR5F62TSAlc,
