song_uuid,album_uuid,track_number,song_title,song_singers,song_rating,youtube_url,music_yt_url_1,music_yt_url_2,music_yt_url_3
0f46effd-1491-5b91-8eb7-a12da0d6b2b9,06419ce6-1fc8-5753-a958-a361827a1c3b,3,Kalpana Ke Ghan Baraste Geet Geele Ho Rahe,"Lata Mangeshkar, Mahendra Kapoor",4.0,https://www.youtube.com/watch?v=snd3IunCuo0,https://music.youtube.com/watch?v=1oTXyyDpv4Q,https://music.youtube.com/watch?v=snd3IunCuo0,https://music.youtube.com/watch?v=bP8yYuAo6u4
acda4a59-967f-590f-b808-4b8c3432125a,9298a398-3a6b-5ad2-a4cf-844b5258320b,4,Jaane Woh Kaun Hai Kya Naam Hai,Mohammed Rafi,4.0,https://www.youtube.com/watch?v=6UKpRypf6vM,https://music.youtube.com/watch?v=0cXOP9co1Gg,https://music.youtube.com/watch?v=e8q5kPH4FQQ,https://music.youtube.com/watch?v=zhIV_JYTUl4
075151b3-fbee-59ce-a69c-2a7927721bb9,9298a398-3a6b-5ad2-a4cf-844b5258320b,5,Dil Jo Na Keh Saka (Female),Lata Mangeshkar,4.33,http://www.youtube.com/watch?v=IFEwzBJlpb4,https://music.youtube.com/watch?v=6L3hcY8ID9Y,https://music.youtube.com/watch?v=IFEwzBJlpb4,https://music.youtube.com/watch?v=hZhtIhQgpaM
5731bbd6-e635-512b-be10-b832da87fad6,9298a398-3a6b-5ad2-a4cf-844b5258320b,6,Dil Jo Na Keh Saka (Male),Mohammed Rafi,4.33,https://www.youtube.com/watch?v=-_t8RVlTQ6A,https://music.youtube.com/watch?v=CxtzLx4C2UM,https://music.youtube.com/watch?v=IFEwzBJlpb4,https://music.youtube.com/watch?v=w3VwYconjX4
536a87ff-980d-507a-9602-3140c1acbbc7,1c3add0b-a2bf-5e66-8903-ba69e0e72ac2,1,Mere Humnashin Mere Humnawa,Geeta Dutt,4.0,https://www.youtube.com/watch?v=-pix-V-egoU,https://music.youtube.com/watch?v=-pix-V-egoU,https://music.youtube.com/watch?v=OAL5Lh46deM,https://music.youtube.com/watch?v=VxbtS1JzQXM
e397cb49-2dc7-56b0-b695-92e3d1b38ce4,d9dd889b-e46c-5bbf-972e-426b263eb651,1,Jaago Sone Walon Suno Meri Kahaani,Kishore Kumar,4.25,http://www.youtube.com/watch?v=luaTQG0pvQY,https://music.youtube.com/watch?v=ZXZsZLYK6is,,
61dd8a63-58d5-5213-8fa8-dc960bc61e4e,d9dd889b-e46c-5bbf-972e-426b263eb651,2,O Mere Pyar Aaja,Lata Mangeshkar,4.33,http://www.youtube.com/watch?v=BdfBbmT-_Aw,https://music.youtube.com/watch?v=BdfBbmT-_Aw,https://music.youtube.com/watch?v=RNorlDhAr_M,https://music.youtube.com/watch?v=046yn85TaD0
c4c422ea-259a-59ea-876c-d63cad36b93e,d9dd889b-e46c-5bbf-972e-426b263eb651,4,Aao Twist Karein,Manna Dey,4.2,http://www.youtube.com/watch?v=lokpohoCyF8,https://music.youtube.com/watch?v=DzTelsI6kHk,https://music.youtube.com/watch?v=TKyr8Ym1P28,https://music.youtube.com/watch?v=aOdFZ6G89EM
4bd474ef-294d-5469-99ef-e91b59e44749,b0fb4fba-ee48-5782-95f2-6a9e7cee2627,1,Baagh Mein Kali Khili,Asha Bhosle,4.67,https://www.youtube.com/watch?v=5ms3EygjbKI,https://music.youtube.com/watch?v=c9xFDQWvyVc,https://music.youtube.com/watch?v=EXuvH7z-W-o,https://music.youtube.com/watch?v=s9MDbfAQinA
2acd7470-5cb5-5f86-bbb0-8010a600ca14,b0fb4fba-ee48-5782-95f2-6a9e7cee2627,2,Jhanan Jhanan Baaje Bicchua Baaje,Lata Mangeshkar,4.0,https://www.youtube.com/watch?v=Jhv5nFidBxs,https://music.youtube.com/watch?v=RA4W6KCSGvM,https://music.youtube.com/watch?v=fr8TV3I6W84,https://music.youtube.com/watch?v=tqDO8NOULv4
038df6f3-5593-5a08-89d1-be579d2d1391,b0fb4fba-ee48-5782-95f2-6a9e7cee2627,4,Teri Yaad Na Dil Se Ja Saki,Lata Mangeshkar,4.0,https://www.youtube.com/watch?v=T_jGSBV9Sck,https://music.youtube.com/watch?v=MF5d2y1HasQ,https://music.youtube.com/watch?v=T_jGSBV9Sck,https://music.youtube.com/watch?v=EhOBiDExc4w
