song_uuid,album_uuid,track_number,song_title,song_singers,song_rating,youtube_url,music_yt_url_1,music_yt_url_2,music_yt_url_3,youtubeurlid,musicurlid1,musicurlid2,musicurlid3
a459dc73-1f44-5268-8669-ba730200a704,b1aed759-10f8-5f9d-836b-239e65f3580e,1,Ae Ji Dil Par Hua Aisa Jadoo,Mohammed Rafi,5.0,https://www.youtube.com/watch?v=EGDCtWNyIZQ,https://music.youtube.com/watch?v=ukzRnbRhI6U,https://music.youtube.com/watch?v=EGDCtWNyIZQ,https://music.youtube.com/watch?v=TLBIkfPg8H8,EGDCtWNyIZQ,ukzRnbRhI6U,EGDCtWNyIZQ,TLBIkfPg8H8
86240e84-2a1a-5fb4-8bf6-242cae53e1a6,b1aed759-10f8-5f9d-836b-239e65f3580e,2,Thandi Hawa Kaali Ghata Aa Hi Gayi Jhoom Ke,Geeta Dutt,5.0,https://www.youtube.com/watch?v=z91UKyXA9Mc,https://music.youtube.com/watch?v=y32hUB9X940,https://music.youtube.com/watch?v=yj7fF3PZWX8,https://music.youtube.com/watch?v=PvXhWRwAwMg,z91UKyXA9Mc,y32hUB9X940,yj7fF3PZWX8,PvXhWRwAwMg
8072d100-b37c-5916-88c3-4e93f2e4ae4a,b1aed759-10f8-5f9d-836b-239e65f3580e,3,Jaane Kahan Mera Jigar Gaya Ji,"Geeta Dutt, Mohammed Rafi",5.0,https://www.youtube.com/watch?v=GDaKhhssr2g,https://music.youtube.com/watch?v=shDZohUn9HQ,https://music.youtube.com/watch?v=24DniPhZGwQ,https://music.youtube.com/watch?v=pC5Eyfl8WuA,GDaKhhssr2g,shDZohUn9HQ,24DniPhZGwQ,pC5Eyfl8WuA
1422db08-d1f8-5cad-933a-3e8508035f70,b1aed759-10f8-5f9d-836b-239e65f3580e,6,Chal Diye Banda Nawaz,"Geeta Dutt, Mohammed Rafi",4.4,https://www.youtube.com/watch?v=j2z0NNFPBkk,https://music.youtube.com/watch?v=8ibRHvAh3rc,https://music.youtube.com/watch?v=-8ejLaPVljk,https://music.youtube.com/watch?v=oEzpEt5hDJE,j2z0NNFPBkk,8ibRHvAh3rc,-8ejLaPVljk,oEzpEt5hDJE
6dc7122a-b615-5049-9b16-87bb4f490d0d,b1aed759-10f8-5f9d-836b-239e65f3580e,7,Udhar Tum Hasin Ho Idhar Dil Jawan Hai,"Geeta Dutt, Mohammed Rafi",5.0,https://www.youtube.com/watch?v=oWi_LZ97cTE,https://music.youtube.com/watch?v=23jTOnCw_WY,https://music.youtube.com/watch?v=1_GQO65AGvQ,https://music.youtube.com/watch?v=-DihGgaozvw,oWi_LZ97cTE,23jTOnCw_WY,1_GQO65AGvQ,-DihGgaozvw
1f6d5536-0d0e-5153-8a86-b32a0bffd08b,d4d64d0e-6a1c-5fea-add6-236144dcd0fd,1,Jeevan Ke Safar Mein Raahi (Male),Kishore Kumar,4.7,http://www.youtube.com/watch?v=_9kjx2ngbRc,https://music.youtube.com/watch?v=QUtqKaZPGao,https://music.youtube.com/watch?v=mDWeGe51lhc,https://music.youtube.com/watch?v=T62du3kDyEE,_9kjx2ngbRc,QUtqKaZPGao,mDWeGe51lhc,T62du3kDyEE
a0dede0c-3fae-5816-81b8-e13ef0cc1c9b,a4483919-0412-531e-8a27-188f02f1ebf0,9,Pyar Ki Yeh Talkhiyan Jo Na Sah Sakoon,Lata Mangeshkar,4.4,https://www.youtube.com/watch?v=YCWetgOVqiM,https://music.youtube.com/watch?v=AN02gow-HdQ,https://music.youtube.com/watch?v=KKFS5Ze34wU,https://music.youtube.com/watch?v=YCWetgOVqiM,YCWetgOVqiM,AN02gow-HdQ,KKFS5Ze34wU,YCWetgOVqiM
a56c1671-1a34-5721-ac4b-61a934c68a44,a0208dd7-4bc4-583f-b436-6f7840ef0865,3,Tu Pyar Ka Saagar Hai - I,Manna Dey,4.8,https://www.youtube.com/watch?v=XJGU_QduotA,https://music.youtube.com/watch?v=OMexlBIxXmU,https://music.youtube.com/watch?v=q7y7kMAlG3o,https://music.youtube.com/watch?v=hbHUz29sVnw,XJGU_QduotA,OMexlBIxXmU,q7y7kMAlG3o,hbHUz29sVnw
2e24130e-f0ce-5950-8185-54f94a70f262,5511badb-40f1-530d-937b-d7d9c3eb4487,1,Mera Joota Hai Japani,Mukesh,4.43,https://www.youtube.com/watch?v=C2nZfZXPSrY,https://music.youtube.com/watch?v=Wgmfz0A4wpA,https://music.youtube.com/watch?v=fy7P_Uu3alA,https://music.youtube.com/watch?v=iVx7za1WEgw,C2nZfZXPSrY,Wgmfz0A4wpA,fy7P_Uu3alA,iVx7za1WEgw
f9b9e5ce-98a2-59de-ac19-1dfe7edbee20,5511badb-40f1-530d-937b-d7d9c3eb4487,4,Pyar Hua Iqrar Hua,"Manna Dey, Lata Mangeshkar",4.83,https://www.youtube.com/watch?v=Rt35wSnWIUw,https://music.youtube.com/watch?v=xkl1QwNEuYs,https://music.youtube.com/watch?v=Ortl_xn0lYk,https://music.youtube.com/watch?v=zakNRpLby24,Rt35wSnWIUw,xkl1QwNEuYs,Ortl_xn0lYk,zakNRpLby24
88540ff2-ea9f-5b38-aa92-ec7107dd54d8,5511badb-40f1-530d-937b-d7d9c3eb4487,6,Mud Mud Ke Na Dekh Mud Mud Ke,"Asha Bhosle, Manna Dey",4.33,https://www.youtube.com/watch?v=TtJNT03beXk,https://music.youtube.com/watch?v=HTUv9fXLc58,https://music.youtube.com/watch?v=uP0SSBOaWDU,https://music.youtube.com/watch?v=m8QSR4pnPqc,TtJNT03beXk,HTUv9fXLc58,uP0SSBOaWDU,m8QSR4pnPqc
1098ae6e-65ea-54aa-8e25-898fc0df0bd3,5511badb-40f1-530d-937b-d7d9c3eb4487,8,Ramaiya Vastavaiya Ramaiya Vastavaiya,"Lata Mangeshkar, Mohammed Rafi, Mukesh",4.38,https://www.youtube.com/watch?v=JVlBVcKbIqA,https://music.youtube.com/watch?v=kV68R2Z3sf8,https://music.youtube.com/watch?v=er25OtFmu2A,https://music.youtube.com/watch?v=DvFYplCzqPk,JVlBVcKbIqA,kV68R2Z3sf8,er25OtFmu2A,DvFYplCzqPk
97cdc0f7-9595-5330-9724-5ab928845d65,ce060b56-afd0-5f72-aae0-256a8a913ffa,9,Tere Dwar Khada Bhagwan,Kavi Pradeep,4.33,http://www.youtube.com/watch?v=FqajbDR8W8k,https://music.youtube.com/watch?v=gbm7ssO0N_g,https://music.youtube.com/watch?v=spKuUDoxpgE,https://music.youtube.com/watch?v=z1qLhVmTbk8,FqajbDR8W8k,gbm7ssO0N_g,spKuUDoxpgE,z1qLhVmTbk8
79cc4a89-c254-5e99-9e87-0cf36399b043,6bd2c5c2-ff99-53ec-ad07-c7d18c210c60,7,Mujhpe Ilzaam-E-Bewafai Hai,Lata Mangeshkar,4.33,https://www.youtube.com/watch?v=tq0eDu5lkb8,https://music.youtube.com/watch?v=lSt8WOJMIu8,https://music.youtube.com/watch?v=tq0eDu5lkb8,https://music.youtube.com/watch?v=w7meF0aVNUs,tq0eDu5lkb8,lSt8WOJMIu8,tq0eDu5lkb8,w7meF0aVNUs
85333b91-491e-560d-8afd-9757af3ee5a8,94ee5dd2-f98a-52b0-adc0-480c1a85dc17,3,Kise Yaad Rakhoon Kise Bhool Jaaoon,Mukesh,4.5,https://www.youtube.com/watch?v=f_r4TiEHdRw,https://music.youtube.com/watch?v=f_r4TiEHdRw,https://music.youtube.com/watch?v=ixIDISrrXpQ,https://music.youtube.com/watch?v=Zh4M_MGmnmY,f_r4TiEHdRw,f_r4TiEHdRw,ixIDISrrXpQ,Zh4M_MGmnmY
ec8bae64-2333-5eb4-bf48-eaa00e2ab798,3d67d2d6-6a17-5d0b-85da-b874f07afe36,3,Sur Naa Saje Kya Gaaoon Main,Manna Dey,4.67,https://www.youtube.com/watch?v=0jGUBOCmB_I,https://music.youtube.com/watch?v=0jGUBOCmB_I,https://music.youtube.com/watch?v=1Mqdi_bFV0g,https://music.youtube.com/watch?v=ZjUK1-qgZNQ,0jGUBOCmB_I,0jGUBOCmB_I,1Mqdi_bFV0g,ZjUK1-qgZNQ
76df72ea-ba7e-57d9-bb18-81bb0535b869,3d67d2d6-6a17-5d0b-85da-b874f07afe36,8,Ketaki Gulab Juhi Champak Ban Phoole,"Manna Dey, Bhimsen Joshi",4.33,https://www.youtube.com/watch?v=wJJ9Ji8qZyA,https://music.youtube.com/watch?v=wJJ9Ji8qZyA,https://music.youtube.com/watch?v=larpWTAPtpY,https://music.youtube.com/watch?v=Z_BnTMD2vDM,wJJ9Ji8qZyA,wJJ9Ji8qZyA,larpWTAPtpY,Z_BnTMD2vDM
c0cbb0e7-2546-52e1-885e-2105a015d764,3d67d2d6-6a17-5d0b-85da-b874f07afe36,9,Ja Ja Re Ja Baalamwa,Lata Mangeshkar,4.5,https://www.youtube.com/watch?v=yNibKdhdIIY,https://music.youtube.com/watch?v=yNibKdhdIIY,https://music.youtube.com/watch?v=DuhtHyxuV8s,https://music.youtube.com/watch?v=X9dGaNBrHyc,yNibKdhdIIY,yNibKdhdIIY,DuhtHyxuV8s,X9dGaNBrHyc
ee619b2a-f0af-5c5d-add3-f67f375e2fb2,9621db86-0e0f-5b53-9190-256529559836,3,Ae Dil Mujhe Bata De,Geeta Dutt,4.75,https://www.youtube.com/watch?v=X1CL6nMxiXc,https://music.youtube.com/watch?v=VnuJ3adwhVo,https://music.youtube.com/watch?v=hKcaNydkNMg,https://music.youtube.com/watch?v=ev3CjeYM-R0,X1CL6nMxiXc,VnuJ3adwhVo,hKcaNydkNMg,ev3CjeYM-R0
988bd051-f17c-5989-bc82-23601c110434,7a5275f8-11cb-5df4-881f-89ff299e56d0,1,Boojh Mera Kya Naam Re,Shamshad Begum,4.5,https://www.youtube.com/watch?v=7GlT2SQ6IQA,https://music.youtube.com/watch?v=og3OS9uSduQ,https://music.youtube.com/watch?v=zmm4vol9d6E,https://music.youtube.com/watch?v=shFt7sGaujc,7GlT2SQ6IQA,og3OS9uSduQ,zmm4vol9d6E,shFt7sGaujc
79e47ead-f20a-58f9-8b7a-9038e16c5fa4,7a5275f8-11cb-5df4-881f-89ff299e56d0,2,Yeh Hai Bombay Meri Jaan (Ae Dil Hai Mushkil Jeena Yahan),"Mohammed Rafi, Geeta Dutt",5.0,https://www.youtube.com/watch?v=OShZhbjDA98,https://music.youtube.com/watch?v=2UJby3n3uB4,https://music.youtube.com/watch?v=HlAOZrst6fQ,https://music.youtube.com/watch?v=sG8ViPpoYzM,OShZhbjDA98,2UJby3n3uB4,HlAOZrst6fQ,sG8ViPpoYzM
e0a1d03e-c9f7-55b3-a898-8fed5ad78e75,7a5275f8-11cb-5df4-881f-89ff299e56d0,3,O Le Ke Pehla Pehla Pyar - I,"Shamshad Begum, Mohammed Rafi",4.5,https://www.youtube.com/watch?v=ICtD8TPVUPQ,https://music.youtube.com/watch?v=qTiwqpBZmtk,https://music.youtube.com/watch?v=gvL3q9o7s0E,https://music.youtube.com/watch?v=78NL8OxFxho,ICtD8TPVUPQ,qTiwqpBZmtk,gvL3q9o7s0E,78NL8OxFxho
af67eccf-8853-5902-917f-8ea31a375e40,7a5275f8-11cb-5df4-881f-89ff299e56d0,4,Aankhon Hi Aankhon Mein Ishara Ho Gaya,"Mohammed Rafi, Geeta Dutt",5.0,https://www.youtube.com/watch?v=jv4eQQoOS74,https://music.youtube.com/watch?v=4u7ctSLUzQs,https://music.youtube.com/watch?v=iPHIN7RqS-Y,https://music.youtube.com/watch?v=J9ANgzH9Pwc,jv4eQQoOS74,4u7ctSLUzQs,iPHIN7RqS-Y,J9ANgzH9Pwc
74e68422-79a0-528d-9bb5-db764168935c,7a5275f8-11cb-5df4-881f-89ff299e56d0,5,Jaata Kahan Hai Diwane,Geeta Dutt,4.5,https://www.youtube.com/watch?v=_enoPblukPo,https://music.youtube.com/watch?v=1_pkqDuyZBs,https://music.youtube.com/watch?v=skpwlb3LYGE,https://music.youtube.com/watch?v=F_EeZO80cVo,_enoPblukPo,1_pkqDuyZBs,skpwlb3LYGE,F_EeZO80cVo
25546880-92f9-5658-a5b3-8400ba343c8b,7a5275f8-11cb-5df4-881f-89ff299e56d0,7,Kahin Pe Nigahen Kahin Pe Nishana,Shamshad Begum,4.5,http://www.youtube.com/watch?v=PoHnHnB4_js,https://music.youtube.com/watch?v=08wxVCRHkkE,https://music.youtube.com/watch?v=PoHnHnB4_js,https://music.youtube.com/watch?v=Kl0PzEKjYgk,PoHnHnB4_js,08wxVCRHkkE,PoHnHnB4_js,Kl0PzEKjYgk
0d8bbc35-d0b0-57f2-8f80-fa401695a9df,393a6885-da24-5732-b6a6-ef13148d113b,3,Panchhi Banoon Udti Phiroon,"Lata Mangeshkar, Manna Dey",4.5,https://www.youtube.com/watch?v=1ZZya7ptG-U,https://music.youtube.com/watch?v=tWSVT-dD3WM,https://music.youtube.com/watch?v=14opx3FVWCM,https://music.youtube.com/watch?v=UzrETxa--LI,1ZZya7ptG-U,tWSVT-dD3WM,14opx3FVWCM,UzrETxa--LI
9f673182-7380-588c-a07c-89a58212c234,393a6885-da24-5732-b6a6-ef13148d113b,4,Yeh Raat Bheegi Bheegi,"Lata Mangeshkar, Manna Dey",4.9,https://www.youtube.com/watch?v=h85EgLkIYl0,https://music.youtube.com/watch?v=ZzJjm25YCnM,https://music.youtube.com/watch?v=-wGDnGMfmf8,https://music.youtube.com/watch?v=CkdJPrDocGA,h85EgLkIYl0,ZzJjm25YCnM,-wGDnGMfmf8,CkdJPrDocGA
d4da5d53-cfcb-5e80-bf37-c0a76b79ef70,393a6885-da24-5732-b6a6-ef13148d113b,7,Aaja Sanam Madhur Chandni Mein Hum,"Lata Mangeshkar, Manna Dey",4.8,https://www.youtube.com/watch?v=9s0eGmSBktY,https://music.youtube.com/watch?v=lIp-yNyghDI,https://music.youtube.com/watch?v=kFTwURMqwSs,https://music.youtube.com/watch?v=1woHHtY0DLg,9s0eGmSBktY,lIp-yNyghDI,kFTwURMqwSs,1woHHtY0DLg
e69bcfc2-642b-50b1-bd48-fe4e9ddebca3,393a6885-da24-5732-b6a6-ef13148d113b,8,Rasik Balma Haay Dil Kyon Lagaya Tose,Lata Mangeshkar,4.75,https://www.youtube.com/watch?v=LzPpv_kehAA,https://music.youtube.com/watch?v=MNaUIvw-aVg,https://music.youtube.com/watch?v=vtWFA8eTvJ0,https://music.youtube.com/watch?v=WlIWMXqQ79Q,LzPpv_kehAA,MNaUIvw-aVg,vtWFA8eTvJ0,WlIWMXqQ79Q
c278e053-3d69-5128-82a0-0b09f326a19e,22b37c26-a5f5-5773-b7fe-ec47936dd0ce,1,Ae Meri Topi Palat Ke Aa,Kishore Kumar,4.33,https://www.youtube.com/watch?v=FuuYt9OZFxM,https://music.youtube.com/watch?v=5Hak3VM75hg,https://music.youtube.com/watch?v=_CA3hvuWSOI,https://music.youtube.com/watch?v=oVE8zvQPINM,FuuYt9OZFxM,5Hak3VM75hg,_CA3hvuWSOI,oVE8zvQPINM
2baa5d87-b396-5aeb-a0c1-e6f1432dc531,22b37c26-a5f5-5773-b7fe-ec47936dd0ce,2,Dukhi Man Mere Sun Mera Kehna,Kishore Kumar,4.75,https://www.youtube.com/watch?v=NbSKgX52mKw,https://music.youtube.com/watch?v=slkSJL_f10g,https://music.youtube.com/watch?v=j_5J-KXny-c,https://music.youtube.com/watch?v=ePIA1A76WY0,NbSKgX52mKw,slkSJL_f10g,j_5J-KXny-c,ePIA1A76WY0
3911d844-b711-5092-be25-1c0d6a71bd54,22b37c26-a5f5-5773-b7fe-ec47936dd0ce,5,Woh Dekhen Toh Unki Inayat,"Asha Bhosle, Kishore Kumar",4.5,https://www.youtube.com/watch?v=4_PkM0xwF08,https://music.youtube.com/watch?v=FiH0YYYost4,https://music.youtube.com/watch?v=UEbxNBA7Q2o,,4_PkM0xwF08,FiH0YYYost4,UEbxNBA7Q2o,
6f509671-1a44-5716-881f-26661bf654f2,5a059c4f-4caf-59ad-92d1-4e619ebd5f7e,4,Jaago Mohan Pyaare,Lata Mangeshkar,4.67,https://www.youtube.com/watch?v=RfujgHkrBGU,https://music.youtube.com/watch?v=0pd-OsZCQFw,https://music.youtube.com/watch?v=lF55PGL6c6Q,,RfujgHkrBGU,0pd-OsZCQFw,lF55PGL6c6Q,
2d0ba79e-c1d0-57cc-9c1c-bc9aaac5bd2e,3726b438-e4e3-5b08-bf6f-7c5aa6ea608f,5,Ae Raat Tere Sathi Hain Chand Aur Taare,Asha Bhosle,4.33,https://www.youtube.com/watch?v=wOOr-cqm1mA,https://music.youtube.com/watch?v=ZuGdUEd7Fk0,,,wOOr-cqm1mA,ZuGdUEd7Fk0,,
3bdeea68-2283-526c-955f-a138bc8bf430,441356fd-6ccf-51bd-bbfc-49ecef6f641a,6,Meri Neendon Mein Tum,"Shamshad Begum, Kishore Kumar",4.75,https://www.youtube.com/watch?v=mF-3pSi2n9o,https://music.youtube.com/watch?v=KWoEK2J8Dso,https://music.youtube.com/watch?v=LJvcB5wWDvU,https://music.youtube.com/watch?v=forktznUJJA,mF-3pSi2n9o,KWoEK2J8Dso,LJvcB5wWDvU,forktznUJJA
5d1dae7d-baaf-56fb-966a-26805fd0962f,1b737102-eddd-5611-9998-b380d278e125,1,Ja Tose Nahin Boloon Kanhaiya,"Lata Mangeshkar, Manna Dey",4.5,http://www.youtube.com/watch?v=7nyJFCFXLFk,https://music.youtube.com/watch?v=mG4RwVIqSCY,https://music.youtube.com/watch?v=K7gKrX6bsHQ,https://music.youtube.com/watch?v=uqVKV6nPHqg,7nyJFCFXLFk,mG4RwVIqSCY,K7gKrX6bsHQ,uqVKV6nPHqg
6fc21d5b-b772-5d18-bfe0-53744a1bd26a,29a3a43c-504f-5722-ab62-4bf6f86e1c8d,2,Ja Re Chandra Aur Kahin Ja Re,Lata Mangeshkar,4.33,https://www.youtube.com/watch?v=0nJb0EfhxrQ,https://music.youtube.com/watch?v=0nJb0EfhxrQ,https://music.youtube.com/watch?v=CTNsg-mz8Ys,https://music.youtube.com/watch?v=ejMcXjDolIo,0nJb0EfhxrQ,0nJb0EfhxrQ,CTNsg-mz8Ys,ejMcXjDolIo
6638e852-2492-5625-9844-4b2042186ae9,94536a3e-7e0c-5f38-a53b-7a22e9d1f900,5,Eena Meena Deeka (Female),Asha Bhosle,4.6,https://www.youtube.com/watch?v=Y2XXeon6Vo4,https://music.youtube.com/watch?v=1EZtlwxvrKQ,https://music.youtube.com/watch?v=rY0Li5QtELQ,https://music.youtube.com/watch?v=CVClYZ5x-6g,Y2XXeon6Vo4,1EZtlwxvrKQ,rY0Li5QtELQ,CVClYZ5x-6g
a6790b9c-3031-5a1e-b1a3-6c3ed71a4b34,94536a3e-7e0c-5f38-a53b-7a22e9d1f900,6,Eena Meena Deeka (Male),Kishore Kumar,4.75,https://www.youtube.com/watch?v=Se1EZCE_zLo,https://music.youtube.com/watch?v=FVB8o3ISyaM,https://music.youtube.com/watch?v=rY0Li5QtELQ,https://music.youtube.com/watch?v=2xKB_Th0Vzg,Se1EZCE_zLo,FVB8o3ISyaM,rY0Li5QtELQ,2xKB_Th0Vzg
46d4e850-ff89-5f95-b487-b58d461c4a71,5d7acce0-bae0-569e-ba5f-cb120eecbbce,1,Maalik Tere Jahan Mein,Sudha Malhotra,4.33,https://www.youtube.com/watch?v=eTDLJXKLDZw,https://music.youtube.com/watch?v=eexgMPqu89k,https://music.youtube.com/watch?v=2qOfZsEXDf8,https://music.youtube.com/watch?v=6Wu5lakdJQ8,eTDLJXKLDZw,eexgMPqu89k,2qOfZsEXDf8,6Wu5lakdJQ8
42fd4a6d-d2b2-566e-86a5-3569b9f889f7,b4e6f2a0-0189-57c2-a12f-442fcc633dc4,1,Chal Ud Ja Re Panchhi - I,Mohammed Rafi,4.5,https://www.youtube.com/watch?v=1acRdIRjPTA,https://music.youtube.com/watch?v=ONxUATDzS3A,https://music.youtube.com/watch?v=lscS_eej2JE,https://music.youtube.com/watch?v=iVlwti6iVGE,1acRdIRjPTA,ONxUATDzS3A,lscS_eej2JE,iVlwti6iVGE
a4c6ba59-26a3-52bd-be72-4954d58e71d9,33e207b7-b168-50e9-82ad-1602e83e5255,7,Chhup Gaya Koi Re Door Se Pukar Ke,Lata Mangeshkar,4.5,http://www.youtube.com/watch?v=xlX12YK3M8I,https://music.youtube.com/watch?v=yGmPL_IVuAk,https://music.youtube.com/watch?v=3aFWgH6oyWY,https://music.youtube.com/watch?v=oKdzi1YxgcI,xlX12YK3M8I,yGmPL_IVuAk,3aFWgH6oyWY,oKdzi1YxgcI
d62ebf5e-3007-5700-80f6-a9b413438682,1e31420d-7fb7-52c1-b18f-a51fcf0cd3ad,2,Kaun Aaya Mere Man Ke Dware,Manna Dey,4.8,https://www.youtube.com/watch?v=3w33Weqynfo,https://music.youtube.com/watch?v=mMD2V-3WYk4,https://music.youtube.com/watch?v=JGdwt1Z2y-0,https://music.youtube.com/watch?v=hl3aTWMHz7I,3w33Weqynfo,mMD2V-3WYk4,JGdwt1Z2y-0,hl3aTWMHz7I
1970f25d-4fc6-5aab-b9e6-6545924c6235,1e31420d-7fb7-52c1-b18f-a51fcf0cd3ad,4,Hum Panchhi Mastane,"Lata Mangeshkar, Geeta Dutt, Seeta Agarwal",4.33,https://www.youtube.com/watch?v=HtlaxvKvkvg,https://music.youtube.com/watch?v=AVBMrh6_rvU,https://music.youtube.com/watch?v=vlE1oL9jRys,https://music.youtube.com/watch?v=LmsNLIbu4HM,HtlaxvKvkvg,AVBMrh6_rvU,vlE1oL9jRys,LmsNLIbu4HM
a70d5b51-40cb-572f-9c5d-39be0a77a2b9,1e31420d-7fb7-52c1-b18f-a51fcf0cd3ad,6,Humse Aaya Na Gaya Tumse Bulaya Na Gaya,Talat Mahmood,4.4,https://www.youtube.com/watch?v=3keJVnjwlFo,https://music.youtube.com/watch?v=6k3bhfkjLI4,https://music.youtube.com/watch?v=Ms4Zk51Ajvc,https://music.youtube.com/watch?v=COJ4fmh13m4,3keJVnjwlFo,6k3bhfkjLI4,Ms4Zk51Ajvc,COJ4fmh13m4
5fb66a90-56af-5186-bdee-7ce3c7e42e5c,1e31420d-7fb7-52c1-b18f-a51fcf0cd3ad,7,Meri Veena Tum Bin Roye,Lata Mangeshkar,4.33,https://www.youtube.com/watch?v=7SIWWFCA7xc,https://music.youtube.com/watch?v=3OE7-MgKCdg,https://music.youtube.com/watch?v=7SIWWFCA7xc,https://music.youtube.com/watch?v=wE17lrJiZ-0,7SIWWFCA7xc,3OE7-MgKCdg,7SIWWFCA7xc,wE17lrJiZ-0
