song_uuid,album_uuid,track_number,song_title,song_singers,song_rating,youtube_url,music_yt_url_1,music_yt_url_2,music_yt_url_3,youtubeurlid,musicurlid1,musicurlid2,musicurlid3
74323af4-166e-55fb-a5e6-26ac02638812,684e8069-5f48-5671-a330-141509c5447b,1,Rangeela Re,"Asha Bhosle, Aditya Narayan",4.6,https://www.youtube.com/watch?v=QSpQkE5D_WI,https://music.youtube.com/watch?v=i65HIFzIfec,https://music.youtube.com/watch?v=rsHRdLO4nYo,https://music.youtube.com/watch?v=aXM-OEjKboo,QSpQkE5D_WI,i65HIFzIfec,rsHRdLO4nYo,aXM-OEjKboo
ee39d38d-7447-5fff-9429-8bb24c4a5682,684e8069-5f48-5671-a330-141509c5447b,2,Haay Rama Yeh Kya Hua,"Hariharan, Swarnalatha",4.6,https://www.youtube.com/watch?v=y8k_SfJKVdo,https://music.youtube.com/watch?v=KQUS-phhM0Y,https://music.youtube.com/watch?v=oCns_sFVBT0,https://music.youtube.com/watch?v=wn_qft1ssyY,y8k_SfJKVdo,KQUS-phhM0Y,oCns_sFVBT0,wn_qft1ssyY
e08a7719-10e0-52a9-a601-e27e7ead1326,684e8069-5f48-5671-a330-141509c5447b,3,Kya Karen Kya Naa Karen,Udit Narayan,4.33,https://www.youtube.com/watch?v=-mk_mvPQGkY,https://music.youtube.com/watch?v=q8RvuxzJc6s,https://music.youtube.com/watch?v=3NPFzThQQNU,,-mk_mvPQGkY,q8RvuxzJc6s,3NPFzThQQNU,
ba1a785f-a1ba-5946-b4fe-c1778490f87b,684e8069-5f48-5671-a330-141509c5447b,4,Pyaar Ye Jaane Kaisa Hai,"Kavita Krishnamurthy, Suresh Wadkar",4.5,https://www.youtube.com/watch?v=w7yE8XOE2vM,https://music.youtube.com/watch?v=w7yE8XOE2vM,https://music.youtube.com/watch?v=wNZM0x-4p4Y,https://music.youtube.com/watch?v=r8IYn3_1McY,w7yE8XOE2vM,w7yE8XOE2vM,wNZM0x-4p4Y,r8IYn3_1McY
9771e288-f14a-51fc-a612-dcb1906c901d,684e8069-5f48-5671-a330-141509c5447b,5,Tanha Tanha Yahan Pe Jeena,Asha Bhosle,4.83,https://www.youtube.com/watch?v=W1GNGlaFKYw,https://music.youtube.com/watch?v=t01xy30jZ7A,https://music.youtube.com/watch?v=oDhE2d3oMm8,https://music.youtube.com/watch?v=fvnbKR6W5N8,W1GNGlaFKYw,t01xy30jZ7A,oDhE2d3oMm8,fvnbKR6W5N8
b40b45a8-730c-5cd0-97e3-ad33f364a700,c8205f21-73c0-5c55-a9e9-8f0a235a4694,6,Sa Ni Dha Pa,"Hariharan, Leslie Lewis",4.5,https://www.youtube.com/watch?v=cuMYU4bqZ_A,https://music.youtube.com/watch?v=cuMYU4bqZ_A,https://music.youtube.com/watch?v=R2cy38XL08I,https://music.youtube.com/watch?v=uVAOoeyI1jA,cuMYU4bqZ_A,cuMYU4bqZ_A,R2cy38XL08I,uVAOoeyI1jA
3551bd0a-5c0d-5335-9f89-3d59b6c02e49,6ed304b4-8e72-5897-bfaf-f4468ef45217,1,Dardi Rab Rab Kardi,Daler Mehndi,4.5,https://www.youtube.com/watch?v=M3UDnXE8m3A,https://music.youtube.com/watch?v=M3UDnXE8m3A,https://music.youtube.com/watch?v=E8jmUtaz4dk,https://music.youtube.com/watch?v=M0mnorNKGas,M3UDnXE8m3A,M3UDnXE8m3A,E8jmUtaz4dk,M0mnorNKGas
b5b1f9d3-09c9-5db8-a6c7-0e659ec795cb,0712153c-3302-5435-b6e8-cbf03a072200,1,Jadoo Bhari Aankhon Wali Suno Tum Aise Mujhe Dekha Na Karo,Udit Narayan,4.33,http://www.youtube.com/watch?v=AGxqUB3O5lI,https://music.youtube.com/watch?v=UMSI-oHfjPE,https://music.youtube.com/watch?v=ukCVP16cZTM,https://music.youtube.com/watch?v=uy90dEOZKZA,AGxqUB3O5lI,UMSI-oHfjPE,ukCVP16cZTM,uy90dEOZKZA
c731fd9c-0750-5a73-bb07-5de598ea6820,fb0d88ab-8d28-593d-b18d-ca82dfa5ceb8,1,Bahon Ke Darmiyan,"Hariharan, Alka Yagnik",4.67,https://www.youtube.com/watch?v=D8X6XhKtUL0,https://music.youtube.com/watch?v=kHYYfKAQdHA,https://music.youtube.com/watch?v=BGCpnS46I8A,https://music.youtube.com/watch?v=-UsQaBKCSYk,D8X6XhKtUL0,kHYYfKAQdHA,BGCpnS46I8A,-UsQaBKCSYk
51f35ba0-b1fc-585d-8ba8-f735797204c5,fb0d88ab-8d28-593d-b18d-ca82dfa5ceb8,4,Jana Suno Hum Tum Pe Marte Hain,Udit Narayan,4.33,https://www.youtube.com/watch?v=gPuDUyE4lhA,https://music.youtube.com/watch?v=sF9Ny7sjbuE,https://music.youtube.com/watch?v=gPuDUyE4lhA,https://music.youtube.com/watch?v=p7nInMOWR5A,gPuDUyE4lhA,sF9Ny7sjbuE,gPuDUyE4lhA,p7nInMOWR5A
3f205835-827d-5f92-a9d1-333bb58f9073,fb0d88ab-8d28-593d-b18d-ca82dfa5ceb8,5,Aaj Main Upar Aasman Neeche,"Kumar Sanu, Kavita Krishnamurthy",4.6,https://www.youtube.com/watch?v=Q1z6iif3RN4,https://music.youtube.com/watch?v=1rhJPDK6WLM,https://music.youtube.com/watch?v=Q1z6iif3RN4,https://music.youtube.com/watch?v=cBhehE8AbUA,Q1z6iif3RN4,1rhJPDK6WLM,Q1z6iif3RN4,cBhehE8AbUA
9482a56e-3205-507b-b5ac-a186d4e51081,fb0d88ab-8d28-593d-b18d-ca82dfa5ceb8,6,Yeh Dil Sun Raha Hai,Kavita Krishnamurthy,4.5,https://www.youtube.com/watch?v=1JyNTLsjaUE,https://music.youtube.com/watch?v=gepYeviVxHk,https://music.youtube.com/watch?v=1JyNTLsjaUE,https://music.youtube.com/watch?v=JFB1OjIqMZQ,1JyNTLsjaUE,gepYeviVxHk,1JyNTLsjaUE,JFB1OjIqMZQ
c2d506ab-37e4-5a55-ad18-7c4ba298beaa,fb0d88ab-8d28-593d-b18d-ca82dfa5ceb8,8,Mausam Ke Sargam Ko Sun,"Kavita Krishnamurthy, Shraddha Pandit",4.71,https://www.youtube.com/watch?v=7rcPYCYq7jE,https://music.youtube.com/watch?v=mGFo1Ys_2BA,https://music.youtube.com/watch?v=7rcPYCYq7jE,https://music.youtube.com/watch?v=pwFluJQGUYg,7rcPYCYq7jE,mGFo1Ys_2BA,7rcPYCYq7jE,pwFluJQGUYg
f33d68ab-6fb9-5439-afba-ea7418b9f502,87d69d5d-7b1a-59f6-a357-f5a3cf80c0d6,1,Chhod Aaye Hum Woh Galiyan,"Hariharan, Suresh Wadkar, Vinod Sehgal, KK",4.67,https://www.youtube.com/watch?v=RraeHart9uY,https://music.youtube.com/watch?v=SvooXTj-tiY,https://music.youtube.com/watch?v=lriS6kcKtm8,,RraeHart9uY,SvooXTj-tiY,lriS6kcKtm8,
732ce5b0-b4cf-5945-ae4f-379f6bff0396,87d69d5d-7b1a-59f6-a357-f5a3cf80c0d6,8,Chappa Chappa Charkha Chale,"Hariharan, Suresh Wadkar",4.6,https://www.youtube.com/watch?v=HVa0owi2ZP4,https://music.youtube.com/watch?v=HVa0owi2ZP4,https://music.youtube.com/watch?v=90jK8zAUJMI,https://music.youtube.com/watch?v=KFU1EkKKqYE,HVa0owi2ZP4,HVa0owi2ZP4,90jK8zAUJMI,KFU1EkKKqYE
c270c81a-8f20-53bc-a0d9-0fee02062362,0f3d7c67-c771-523b-a7f6-eb7633504389,4,Humko Awaaz De,"Kumar Sanu, Alka Yagnik",4.33,https://www.youtube.com/watch?v=sjDKvrfc_BM,https://music.youtube.com/watch?v=YYZeYE-8lbw,https://music.youtube.com/watch?v=zlMhjOJcH9Y,https://music.youtube.com/watch?v=I6PJmSnQAZg,sjDKvrfc_BM,YYZeYE-8lbw,zlMhjOJcH9Y,I6PJmSnQAZg
0df3ce4c-670e-5db9-a382-ab11fca626c2,c147edd1-4cfa-5397-ab77-98aba229b145,2,Pyar Mein Hota Hai Kya Jadu,"Kumar Sanu, Alka Yagnik",4.33,http://www.youtube.com/watch?v=5EgeVXqsDUk,https://music.youtube.com/watch?v=5EgeVXqsDUk,https://music.youtube.com/watch?v=Q6Oc3NiBnUg,https://music.youtube.com/watch?v=Y38B8qaa2l0,5EgeVXqsDUk,5EgeVXqsDUk,Q6Oc3NiBnUg,Y38B8qaa2l0
a42156d8-a810-519a-9f53-5d42ac1101be,6e5a9bf0-6a9e-5b9c-92f6-65ae7a2173f0,2,Kuchh Mere Dil Ne Kaha,"Hariharan, Sadhna Sargam",4.67,http://www.youtube.com/watch?v=xx1Y5CbAJMw&feature=plcp,https://music.youtube.com/watch?v=vCg6l4x1TzM,https://music.youtube.com/watch?v=I66Y3YC-918,https://music.youtube.com/watch?v=bkWpCme6JCo,xx1Y5CbAJMw,vCg6l4x1TzM,I66Y3YC-918,bkWpCme6JCo
135e279a-7243-55e3-a6ef-6e78fd74475f,9a5fbd25-2a56-574b-9efb-d5382068d434,1,Gupt Gupt,"Kavita Krishnamurthy, Hema Sardesai, Chetan - III",4.4,https://www.youtube.com/watch?v=yJGQXbVWlWA,https://music.youtube.com/watch?v=dyQWAlbPIMk,https://music.youtube.com/watch?v=F7kRyZ6u5V4,https://music.youtube.com/watch?v=pAdwJF0N9XE,yJGQXbVWlWA,dyQWAlbPIMk,F7kRyZ6u5V4,pAdwJF0N9XE
864a5906-9ed9-5042-8087-9dba931730bd,9a5fbd25-2a56-574b-9efb-d5382068d434,8,Gupt Gupt (Extended Version),"Kavita Krishnamurthy, Hema Sardesai, Chetan - III",4.5,https://www.youtube.com/watch?v=e0R0l8oefFM,https://music.youtube.com/watch?v=dyQWAlbPIMk,https://music.youtube.com/watch?v=F7kRyZ6u5V4,https://music.youtube.com/watch?v=pAdwJF0N9XE,e0R0l8oefFM,dyQWAlbPIMk,F7kRyZ6u5V4,pAdwJF0N9XE
dbebfe20-d1d3-5ce9-a452-dc029b0b0b1a,75001f49-b719-5796-9525-35d321b84909,1,Raat Shabnami (Jaanam Samjha Karo),Asha Bhosle,4.67,https://www.youtube.com/watch?v=_8vdoODqNUU,https://music.youtube.com/watch?v=xxi0G5pgeYE,https://music.youtube.com/watch?v=OJC4uskX49U,https://music.youtube.com/watch?v=_8vdoODqNUU,_8vdoODqNUU,xxi0G5pgeYE,OJC4uskX49U,_8vdoODqNUU
02e6e494-039e-579a-aa26-c4f1757c9ec6,7b52d0bb-e342-532c-bc92-0b3de5ad2eea,1,Hum Ko Hone Do Sharabi,"Kumar Sanu, Abhijeet",4.67,https://www.youtube.com/watch?v=Zcqbv8NCjV4,https://music.youtube.com/watch?v=W7-TvZQ2xLo,https://music.youtube.com/watch?v=Zcqbv8NCjV4,https://music.youtube.com/watch?v=NqdQ2J-zrSY,Zcqbv8NCjV4,W7-TvZQ2xLo,Zcqbv8NCjV4,NqdQ2J-zrSY
b64288e4-f282-5a6d-8da9-7fa5c379b1c5,7b52d0bb-e342-532c-bc92-0b3de5ad2eea,5,Aao Batata Hoon,"Vinod Rathod, Anand Raj Anand",4.5,https://www.youtube.com/watch?v=WQOqxvfWe3g,https://music.youtube.com/watch?v=u3PE60gKw10,https://music.youtube.com/watch?v=WQOqxvfWe3g,https://music.youtube.com/watch?v=3XMV4qw7kus,WQOqxvfWe3g,u3PE60gKw10,WQOqxvfWe3g,3XMV4qw7kus
a5ab7168-d335-5d0f-b1f2-5e965b11b665,f2533af3-8a8c-5e16-b9c5-339a05d8fc21,1,Do Dil Mil Rahe Hain,Kumar Sanu,4.5,https://www.youtube.com/watch?v=gmJW33derRY,https://music.youtube.com/watch?v=eKIpHujNdX0,https://music.youtube.com/watch?v=QvGqaBRHT0g,https://music.youtube.com/watch?v=z1PZf6l22_c,gmJW33derRY,eKIpHujNdX0,QvGqaBRHT0g,z1PZf6l22_c
a73607a3-d0bf-5375-b37c-7c38ad85289d,2053c088-2b1d-5d7d-ae93-095828b8ae82,1,Saare Sapne Kahin Kho Gaye,Alka Yagnik,4.5,http://www.youtube.com/watch?v=ur22PuDPnHQ,https://music.youtube.com/watch?v=zi4S-TVW2Uk,https://music.youtube.com/watch?v=JK4abkJIonE,https://music.youtube.com/watch?v=2443rF_oQiE,ur22PuDPnHQ,zi4S-TVW2Uk,JK4abkJIonE,2443rF_oQiE
4904bc84-a5c4-5cbb-8b96-d530b5a2c6a7,c0627f1d-7c8a-58e4-8dc4-d06db24e7f56,1,Main Koi Aisa Geet Gaoon,"Alka Yagnik, Abhijeet",4.75,https://www.youtube.com/watch?v=vzlXfZlH5dk,https://music.youtube.com/watch?v=vzlXfZlH5dk,https://music.youtube.com/watch?v=vDCnew2uhT4,https://music.youtube.com/watch?v=uue4MyYaFps,vzlXfZlH5dk,vzlXfZlH5dk,vDCnew2uhT4,uue4MyYaFps
11436af5-acc0-5bbb-8c90-997197a3ac60,c0627f1d-7c8a-58e4-8dc4-d06db24e7f56,3,Chaand Taare Tod Laoon (Jo Bhi Chahoon Woh Main Paoon),Abhijeet,5.0,https://www.youtube.com/watch?v=N3QzaUwml5w,https://music.youtube.com/watch?v=fC3MT7S7C8Y,https://music.youtube.com/watch?v=UMqVqW_171Y,https://music.youtube.com/watch?v=htg-7m-D8b4,N3QzaUwml5w,fC3MT7S7C8Y,UMqVqW_171Y,htg-7m-D8b4
89184a0f-3ac2-5e18-b833-9ad207030264,c0627f1d-7c8a-58e4-8dc4-d06db24e7f56,5,Ek Din Aap Yun Humko Mil Jayenge (Maine Socha Na Tha),"Kumar Sanu, Alka Yagnik",4.33,https://www.youtube.com/watch?v=90Q5bMN6u2w,https://music.youtube.com/watch?v=HHgVlMrkloQ,https://music.youtube.com/watch?v=4Eix-ml43_k,https://music.youtube.com/watch?v=hUBKlThm6IM,90Q5bMN6u2w,HHgVlMrkloQ,4Eix-ml43_k,hUBKlThm6IM
07884984-91f0-5896-a2ef-91c73d63c54d,4e38484b-f213-5e5c-b225-b6a99e903849,1,Dooba Dooba Rehta Hoon,Mohit Chauhan,4.5,https://www.youtube.com/watch?v=epUBGOngvaU,https://music.youtube.com/watch?v=4TPlNOiUK9k,https://music.youtube.com/watch?v=csqUyRsI0Cg,,epUBGOngvaU,4TPlNOiUK9k,csqUyRsI0Cg,
bccda9d3-d067-5531-92cb-270bd0435e59,e6ead9f9-9021-581c-b350-d3f17ad87060,1,Breathless (Koi Jo Mila To Mujhe Aisa Lagta Tha),Shankar Mahadevan,4.67,http://www.youtube.com/watch?v=71RRcv5Jci0,https://music.youtube.com/watch?v=nWeax5joZFw,https://music.youtube.com/watch?v=C_sz8xoZgbo,https://music.youtube.com/watch?v=W15KUnxvZ7A,71RRcv5Jci0,nWeax5joZFw,C_sz8xoZgbo,W15KUnxvZ7A
3bb95ccb-b2d1-5511-805d-26ddd0d4e038,083ed263-3dd6-5ecb-998d-03151930594c,1,Chhaiya Chhaiya,"Sukhwinder Singh, Sapna Awasthi",4.75,https://www.youtube.com/watch?v=PimKrn3XkuU,https://music.youtube.com/watch?v=9MX-QejdVaQ,https://music.youtube.com/watch?v=SDnJX784Wo8,,PimKrn3XkuU,9MX-QejdVaQ,SDnJX784Wo8,
ecf8403d-de22-5d3f-b832-c095547e3882,083ed263-3dd6-5ecb-998d-03151930594c,2,Jiya Jale Jaan Jale,"Lata Mangeshkar, M.G. Sreekumar",4.5,https://www.youtube.com/watch?v=M-2nlaOQQSQ,https://music.youtube.com/watch?v=qaMQNwBhghA,https://music.youtube.com/watch?v=7ceQu4nX8_Q,https://music.youtube.com/watch?v=vrer7SxWyNI,M-2nlaOQQSQ,qaMQNwBhghA,7ceQu4nX8_Q,vrer7SxWyNI
c287b2bb-29f8-5bd2-84d8-7af6abe6ead7,083ed263-3dd6-5ecb-998d-03151930594c,3,Dil Se Re,A.R. Rahman,4.75,https://www.youtube.com/watch?v=MYfaX0BH2AY,https://music.youtube.com/watch?v=MYfaX0BH2AY,https://music.youtube.com/watch?v=p0YJLN3nQoM,https://music.youtube.com/watch?v=Sp6wUe9gMrw,MYfaX0BH2AY,MYfaX0BH2AY,p0YJLN3nQoM,Sp6wUe9gMrw
133e8cbe-28ec-57ad-8cab-db1062e220a0,083ed263-3dd6-5ecb-998d-03151930594c,4,Ae Ajnabi,"Udit Narayan, Mahalakshmi Iyer",4.67,https://www.youtube.com/watch?v=TdUu05Svkl8,https://music.youtube.com/watch?v=TdUu05Svkl8,https://music.youtube.com/watch?v=cVbsm06tPQc,https://music.youtube.com/watch?v=2DR33AN-1_Q,TdUu05Svkl8,TdUu05Svkl8,cVbsm06tPQc,2DR33AN-1_Q
6ce1717a-d3fb-5011-8907-4de071da0718,083ed263-3dd6-5ecb-998d-03151930594c,6,Satrangi Re,"Sonu Nigam, Kavita Krishnamurthy",4.5,https://www.youtube.com/watch?v=OClXVLsI4jM,https://music.youtube.com/watch?v=OClXVLsI4jM,https://music.youtube.com/watch?v=_5b4BnwEzcw,https://music.youtube.com/watch?v=33cQdeFhNgU,OClXVLsI4jM,OClXVLsI4jM,_5b4BnwEzcw,33cQdeFhNgU
88db96ee-80f8-5c6c-8617-7d1728a50f54,ff457380-4165-5134-886c-81584e93787c,1,Pyar Ko Ho Jane Do,"Kumar Sanu, Lata Mangeshkar",4.5,https://www.youtube.com/watch?v=hDJuqJSFmX4,https://music.youtube.com/watch?v=_p8pyxnOruE,https://music.youtube.com/watch?v=omo-2_FiM1w,https://music.youtube.com/watch?v=Su5rx7K_Mfw,hDJuqJSFmX4,_p8pyxnOruE,omo-2_FiM1w,Su5rx7K_Mfw
92764112-a186-527d-bdb4-155543f8cd0f,ff457380-4165-5134-886c-81584e93787c,3,Chitthi Na Koi Sandes - Male,Jagjit Singh,4.33,https://www.youtube.com/watch?v=wEO4Dxl882A,https://music.youtube.com/watch?v=8nV_U4sx0Y0,https://music.youtube.com/watch?v=nej4W8G198E,https://music.youtube.com/watch?v=sBBzwoSngGg,wEO4Dxl882A,8nV_U4sx0Y0,nej4W8G198E,sBBzwoSngGg
9995fabe-2a6f-5a11-b495-4f59899f9629,ba42005b-d1df-598f-847e-e66e2b5f5813,1,Aankhon Se Tune Yeh Kya Kah Diya,"Kumar Sanu, Alka Yagnik",4.5,https://www.youtube.com/watch?v=KqztTyphd8s,https://music.youtube.com/watch?v=RlSRxyxFwXI,https://music.youtube.com/watch?v=qsTaDNyqaug,https://music.youtube.com/watch?v=LdJxZJN-tEg,KqztTyphd8s,RlSRxyxFwXI,qsTaDNyqaug,LdJxZJN-tEg
4284f711-e781-5e30-a8ff-e16da48cabff,79b04b6e-0e4b-53ab-8348-a01a70611f63,7,O Jaana Yeh Maana - 2,"Kumar Sanu, Lata Mangeshkar",4.5,http://www.youtube.com/watch?v=VGUmq4S4ito&feature=plcp,https://music.youtube.com/watch?v=Cls2-Nrdl_o,https://music.youtube.com/watch?v=U9GbKXqxr0E,https://music.youtube.com/watch?v=64kCwDNbPjk,VGUmq4S4ito,Cls2-Nrdl_o,U9GbKXqxr0E,64kCwDNbPjk
a7a1ba0a-e920-5389-9c6b-ca037ad96345,a8cefd98-9c2c-59f0-97ea-67d996963aba,2,Koi Mil Gaya,"Udit Narayan, Alka Yagnik, Kavita Krishnamurthy",4.57,https://www.youtube.com/watch?v=Jzd4bma3QNo,https://music.youtube.com/watch?v=a020QixlNUo,https://music.youtube.com/watch?v=vV_NO-VYrNw,https://music.youtube.com/watch?v=gmXlGQAg400,Jzd4bma3QNo,a020QixlNUo,vV_NO-VYrNw,gmXlGQAg400
26186e3e-0106-597e-b341-3e592e4d8098,12cf5f46-68c9-5461-ac4f-0f73f4619826,1,Tunak Tunak Tun,Daler Mehndi,4.5,https://www.youtube.com/watch?v=IFP3Jc5ztgg,https://music.youtube.com/watch?v=92ydUdqWE1g,https://music.youtube.com/watch?v=wcPmstCX8xE,https://music.youtube.com/watch?v=MGtEopAmAUE,IFP3Jc5ztgg,92ydUdqWE1g,wcPmstCX8xE,MGtEopAmAUE
8bed4378-ea5a-5ada-9d37-b87c66a313e3,61b5f834-4fc5-5794-845f-fa78cf0843eb,9,Gali Mein Aaj Chaand Nikla (Happy),Alka Yagnik,4.6,https://www.youtube.com/watch?v=FBdqEtxQpaY,https://music.youtube.com/watch?v=LTMxBsCPNdI,https://music.youtube.com/watch?v=SCSBIKDfRAM,https://music.youtube.com/watch?v=C3sa77vV2i8,FBdqEtxQpaY,LTMxBsCPNdI,SCSBIKDfRAM,C3sa77vV2i8
62a40f98-bdf9-5db3-b8b4-51f0142dfe8b,faa2dd8c-5a47-5581-82c3-77a2906df365,1,Rut Aa Gayi Re,Sukhwinder Singh,4.44,https://www.youtube.com/watch?v=Q7xezSp-fy4,https://music.youtube.com/watch?v=Q7xezSp-fy4,https://music.youtube.com/watch?v=WQfsqzLs5wE,https://music.youtube.com/watch?v=pDqZYt6OVhQ,Q7xezSp-fy4,Q7xezSp-fy4,WQfsqzLs5wE,pDqZYt6OVhQ
8ea4c2e5-6d7b-53c9-aeac-d2cdc7011846,1a9a83e9-b995-5ea3-8d91-d03502bd16b4,3,Seekho Naa Naino Ki Bhasha Piya,Shubha Mudgal,4.67,https://www.youtube.com/watch?v=l2mT5UJoUQc,https://music.youtube.com/watch?v=6YdcEAr3CEw,https://music.youtube.com/watch?v=48tjkNH5sx8,,l2mT5UJoUQc,6YdcEAr3CEw,48tjkNH5sx8,
b5d96d14-874c-584a-b2b8-4812df92bc92,1a9a83e9-b995-5ea3-8d91-d03502bd16b4,8,Ab Ke Sawan,Shubha Mudgal,4.5,https://www.youtube.com/watch?v=D7fyi0D5wwE,https://music.youtube.com/watch?v=qLw9xThve0s,https://music.youtube.com/watch?v=WLzDlKSMKY0,https://music.youtube.com/watch?v=D7fyi0D5wwE,D7fyi0D5wwE,qLw9xThve0s,WLzDlKSMKY0,D7fyi0D5wwE
7dcfd448-bde1-5ee1-8c0a-ff45b66424e8,ae401648-e4d4-559a-9bf9-462642ad656a,3,Hum To Deewane Huye Yaar,"Abhijeet, Alka Yagnik",4.33,https://www.youtube.com/watch?v=ryxeZdtfo1I,https://music.youtube.com/watch?v=ryxeZdtfo1I,https://music.youtube.com/watch?v=PpCvXGhjReI,https://music.youtube.com/watch?v=Z8Hh-68Ghac,ryxeZdtfo1I,ryxeZdtfo1I,PpCvXGhjReI,Z8Hh-68Ghac
