song_uuid,album_uuid,track_number,song_title,song_singers,song_rating,youtube_url
5416e3c9-7675-5908-854f-216789e56398,65e6ef8d-d176-5fe2-94f7-16336deb1ceb,13,Jaavo Sidhaaro Fatah Paavo,Firoz Dastoor,0,https://www.youtube.com/watch?v=v-axjyH1IeE
71967973-b97a-5dcc-af45-d76a6edaa76f,facc9fff-ab8a-5e50-a8c9-ded9279512b0,13,Koi Kisi Ka Nahin Jahan Mein,Gohar,0,https://www.youtube.com/watch?v=t-8JeV_HNHg
0c96aee6-268a-5243-a883-bd1f42329773,facc9fff-ab8a-5e50-a8c9-ded9279512b0,14,Mat Karo Kisi Ko Pyar Sab Matlab Ke Hain Yaar,Gohar,0,https://www.youtube.com/watch?v=MDTbJLIlq5U
2badac34-3de6-5e60-9041-946d3d694f40,77803905-2974-5bcd-aef9-ec79c9246ab8,2,Kaahe Kahoon Kaase Sharam Ki Hai Baat,,0,https://www.youtube.com/watch?v=JFQw6uLEGH0
3da2234b-8601-507b-856c-80cd78dba9a6,8a2d9301-022d-5c82-a1ab-2d366a0f33d6,4,Kya Kaaran Hai Ab Rone Ka Kaali Raat Hui Ujiyali,K.C. Dey,0,https://www.youtube.com/watch?v=Jzo_np81txE
cd4d83fd-05b1-54a0-b4d3-3f88f85a34f2,8a2d9301-022d-5c82-a1ab-2d366a0f33d6,11,Bhajoon Main To Bhaav Se Shri Girdhari,Kundan Lal Saigal,4.0,https://www.youtube.com/watch?v=Qg2Vit-DhBI
32153681-54e5-5f93-b6c3-691242f0ed6b,8a2d9301-022d-5c82-a1ab-2d366a0f33d6,17,Jaavo Jaavo Aye Mere Saadho Raho Guru Ke Sang,K.C. Dey,0,https://www.youtube.com/watch?v=yLYDV0I4epY
fa9ac7f3-e484-54bb-9ec2-fd88f6750bd5,8a2d9301-022d-5c82-a1ab-2d366a0f33d6,18,Din Neeke Beete Jaat Hain,Kundan Lal Saigal,3.0,https://www.youtube.com/watch?v=-cd1rnEWCAA
7b8ae972-7596-5fcf-b179-a39308cf21e8,8a2d9301-022d-5c82-a1ab-2d366a0f33d6,19,Avsar Beeto Jaat Prani,Kundan Lal Saigal,4.0,https://www.youtube.com/watch?v=EjZZAo9shUk
61a1c34e-3cc4-51cd-ac3d-e2f6cd85498c,8a2d9301-022d-5c82-a1ab-2d366a0f33d6,20,Radhe Rani De Daaro Naa Bansari Mori Re,Kundan Lal Saigal,4.0,https://www.youtube.com/watch?v=--yA9c1E7Z8
