song_uuid,album_uuid,track_number,song_title,song_singers,song_rating,youtube_url
f384e228-3931-5c4c-b84d-468187e19537,70d64b5a-b05a-5b6e-b04b-f3f30af632a7,4,Woh Kagaz Ki Kashti - 2,Jagjit Singh,4.67,https://www.youtube.com/watch?v=N_D2NJ_-vpg
a5a06500-cfec-5edc-b0cd-a376e5828e1a,70d64b5a-b05a-5b6e-b04b-f3f30af632a7,5,Phir Aaj Mujhe,Jagjit Singh,3.75,http://www.youtube.com/watch?v=ljcxluWhhzk
f3d577ad-e227-5e1d-a453-a75bcac4349c,7978b8ca-583d-5a66-a26f-385e9282f065,1,Petrol Bharo,"Alka Yagnik, Kishore Kumar",0.0,https://www.youtube.com/watch?v=YyxtjpXslc0
579fd89d-6fd7-5346-b035-70160eb1b00b,7978b8ca-583d-5a66-a26f-385e9282f065,2,Shanivar Tak  Woh,"Asha Bhosle, Shabbir Kumar",0.0,https://www.youtube.com/watch?v=DJAXcmFWNcA
744590f5-086e-58c2-8a17-9d0da426a890,7978b8ca-583d-5a66-a26f-385e9282f065,3,Hum Tujh Par Hi Shaida Hue Hain,"Asha Bhosle, Kishore Kumar",0.0,https://www.youtube.com/watch?v=nbCIpQfEKgw
57f11950-99d8-529d-87c6-ce96e91d0b59,7978b8ca-583d-5a66-a26f-385e9282f065,4,Gori Gori Gori,"Asha Bhosle, Kishore Kumar",0.0,https://www.youtube.com/watch?v=ZA2BsVRLF4M
4405aa83-3e89-51a4-8acf-4861870436d8,7978b8ca-583d-5a66-a26f-385e9282f065,5,Yeh Daur Aaj Ka Daur,Yesudas,0.0,https://www.youtube.com/watch?v=pOZbYdmWmFE
db6ce1e3-7450-520b-9432-2b3bebc2031a,315a9cba-f9e9-5342-ab9f-3082a66d5c5f,1,Komal Hai Kamzor Nahin,Asha Bhosle,2.5,https://www.youtube.com/watch?v=ZSf7jD3BETw
f56448ef-b949-5c3e-b399-f6189c16bd20,315a9cba-f9e9-5342-ab9f-3082a66d5c5f,2,Shaam Hui Chadh Aayi Re Badariya,Lata Mangeshkar,4.0,https://www.youtube.com/watch?v=iB3VZ2d2MiE
472c88d0-c6d2-5dd6-843a-1beddb9b8b9b,315a9cba-f9e9-5342-ab9f-3082a66d5c5f,3,Ek Andhera Lakh Sitare,Mohammed Aziz,4.0,https://www.youtube.com/watch?v=JlrTmlnAaU0
d3ef15d4-a73f-52a2-963d-261c72d18de3,315a9cba-f9e9-5342-ab9f-3082a66d5c5f,4,Saat Rang Mein Khel Rahi Hai,"Anuradha Paudwal, Amit Kumar",3.5,https://www.youtube.com/watch?v=n36Mvl9dpDg
cbb234e4-9bcf-5725-90f8-e1f7a0f02236,315a9cba-f9e9-5342-ab9f-3082a66d5c5f,5,Dushman Na Kare Dost Ne Woh Kaam Kiya Hai,"Lata Mangeshkar, Amit Kumar",3.75,https://www.youtube.com/watch?v=3t3NTXGXyPA
595c9605-f415-50e9-a8be-a628a7b9763f,bd0bb9e7-5340-5cec-a434-b983845beb09,1,Peechha Tera Chhodoonga Naa,"Kishore Kumar, Asha Bhosle",0.0,http://www.youtube.com/watch?v=inemgSQAGS0
98e1e69b-511c-548d-a272-4f960af885d5,bd0bb9e7-5340-5cec-a434-b983845beb09,2,Piya Bina Jal Rahi Main Yahan,S. Janaki,0.0,http://www.youtube.com/watch?v=9sr0Q_acmrc
b6fc1953-b8f6-5bca-83b6-bad34486f33a,bd0bb9e7-5340-5cec-a434-b983845beb09,3,O Baba O Baba Kya Hoga Kya Hoga,Asha Bhosle,0.0,http://www.youtube.com/watch?v=xwtM3ed4nio
ef3d2fe7-a8eb-570d-8f74-2b6480674a36,bd0bb9e7-5340-5cec-a434-b983845beb09,4,Bareba Bareba,Asha Bhosle,0.0,http://www.youtube.com/watch?v=e1gwOJ_xpDQ
a3b8430c-fe8c-5f78-9a06-82bd95d63c1f,bd0bb9e7-5340-5cec-a434-b983845beb09,5,Baanu Ko Mil Gaya Jaanu,"Asha Bhosle, Vijay Benedict, Manhar Udhas",3.0,http://www.youtube.com/watch?v=ukPJKV90y2Y
51ec7b85-6112-54c2-b036-0e1662127994,bd0bb9e7-5340-5cec-a434-b983845beb09,6,Title Music (Aandhi Toofan),,0.0,https://www.youtube.com/watch?v=mNy9Z1F09Nk
a42380c4-b4eb-56a8-a789-f17e763b195b,c689469b-45ad-56a9-b1e1-e6cc0ab90530,1,Gali Gali Shor Hai,Kishore Kumar,0.0,https://www.youtube.com/watch?v=YNbE9pa-8FA
3436bb0e-9e4b-5cb5-a892-aa125c00b86f,c689469b-45ad-56a9-b1e1-e6cc0ab90530,2,Jaiyo Na Jaiyo Na Door,"Kishore Kumar, Sabina Yasmin",4.0,https://www.youtube.com/watch?v=4C4Z5F1lmJ0
659aa2cf-b28b-588b-9aac-6e5ef64b8123,c689469b-45ad-56a9-b1e1-e6cc0ab90530,3,Kaun Si Dariya Kaun Si Nadiya (Male),Kishore Kumar,0.0,https://www.youtube.com/watch?v=Vln3MevBAiA
f1aa9777-08bc-5884-a699-ccd8ded6ab9c,c689469b-45ad-56a9-b1e1-e6cc0ab90530,4,Kaun Si Dariya Kaun Si Nadiya (Female),Sabina Yasmin,0.0,https://www.youtube.com/watch?v=G2gGG8OBLQs
fccda62f-8398-5d29-8588-d1fad9b4e11a,c689469b-45ad-56a9-b1e1-e6cc0ab90530,5,Mera Naam Pannabai,"Asha Bhosle, Shailendra Singh",4.0,https://www.youtube.com/watch?v=Ix9k-oTAC_k
08b4e167-ede9-5a2f-9426-f167031b22e2,c689469b-45ad-56a9-b1e1-e6cc0ab90530,6,O Maajhi Teri Naiya Se Chhoota Kinara,R.D. Burman,3.5,https://www.youtube.com/watch?v=VQcLqDJSWi8
49e732e8-0edf-5f96-a815-7c2cb55cd5c9,8fb1575a-ba45-560d-8b98-5c4faaa05c7e,1,Jee Le Le Jee Le Le Aayo Aayo Jee Le Le,"Bappi Lahiri, Alisha Chinai",3.67,http://www.youtube.com/watch?v=M14Tbo-ziOE&feature=plcp
c402b25e-5ca7-5484-9fa2-1c66055c1b43,8fb1575a-ba45-560d-8b98-5c4faaa05c7e,2,Do Re Me,"Vijay Benedict, Sharon Prabhakar",3.0,http://www.youtube.com/watch?v=qolvljkvI2k&feature=plcp
c13bfbae-2aa3-55bd-84b8-84f054945415,8fb1575a-ba45-560d-8b98-5c4faaa05c7e,3,Mere Paas Aaoge Mere Saath Nachoge Mere Saath Gaoge,"Uttara Kelkar, Vijay Benedict",4.0,http://www.youtube.com/watch?v=baNqKx7u-BI&feature=plcp
f9aa1e12-18a0-555a-bb37-72046389e2f5,8fb1575a-ba45-560d-8b98-5c4faaa05c7e,4,Tamasha Banke Aaye Hain,Uttara Kelkar,3.0,http://www.youtube.com/watch?v=cKHp8NquGZs&feature=plcp
03c2fab8-70bf-5ddf-a2ea-c5359d54791e,8fb1575a-ba45-560d-8b98-5c4faaa05c7e,5,Tarzan My Tarzan,Alisha Chinai,3.33,http://www.youtube.com/watch?v=5e5WhGURNJ4&feature=plcp
fb4b92ed-f829-518a-8ff8-5ffe7a14aa4d,9c5c86aa-31c4-54fd-96e1-59be612cb2fe,1,Kisi Nazar Ko Tera Intezar Aaj Bhi Hai,"Asha Bhosle, Bhupinder Singh",4.67,https://www.youtube.com/watch?v=j8qtywZ6L70
de87b299-cc11-5a10-ba4f-ee2611528d9b,9c5c86aa-31c4-54fd-96e1-59be612cb2fe,2,Awaaz Di Hai Aaj Ik Nazar Ne,"Asha Bhosle, Bhupinder Singh",4.0,https://www.youtube.com/watch?v=hI8NbwkEAGs
01df17e2-940e-5f09-9bf9-11660785da98,9c5c86aa-31c4-54fd-96e1-59be612cb2fe,3,Khali Peeli Pyar Se,Ila Arun,0.0,https://www.youtube.com/watch?v=dXRbC0fqLLY
dce361f7-d270-5549-a503-c1d3841016d2,9c5c86aa-31c4-54fd-96e1-59be612cb2fe,4,Tum Aur Main Aur Ye Bekhudi,Asha Bhosle,4.0,https://www.youtube.com/watch?v=bKRuCbXlwK0
ee9078eb-d880-5682-9974-289fb9dbd4f2,9c5c86aa-31c4-54fd-96e1-59be612cb2fe,5,Tu Ru Ru Ru,Maya Ghosh,4.0,https://www.youtube.com/watch?v=78NLRYYOlUo
e5159de3-483c-5d89-865f-3ed6602cbefa,973c4a0c-441f-59de-b644-db5d494336ef,1,Dil Mein Aag Lagaye Sawan Ka Mahina (Duet),"Lata Mangeshkar, Kishore Kumar",3.5,https://www.youtube.com/watch?v=QhrT1s2-T6g
a9d72f74-0db1-5322-8e01-3003aa01c2f2,973c4a0c-441f-59de-b644-db5d494336ef,2,Is Jeevan Ki Yahi Hai Kahani,Lata Mangeshkar,0.0,http://www.youtube.com/watch?v=WWh3T40sbRM&feature=plcp
7047206c-428c-5c57-989f-bfa2df8960e9,973c4a0c-441f-59de-b644-db5d494336ef,3,Kuchh Humko Tumse Kahna To Hai,"Kishore Kumar, Lata Mangeshkar",0.0,http://www.youtube.com/watch?v=Byfv-QPUscw&feature=plcp
92e0232e-4446-57de-8b4a-10d600ec094e,973c4a0c-441f-59de-b644-db5d494336ef,4,Kagaz Kalam Davaat,"Kishore Kumar, Lata Mangeshkar",3.67,https://www.youtube.com/watch?v=EYU_wU7odJk
ac1eddd0-e6de-57b4-8e1d-e13621de38e6,973c4a0c-441f-59de-b644-db5d494336ef,5,Ram Rahim Mein Antar Nahin,"Asha Bhosle, Yesudas",0.0,https://www.youtube.com/watch?v=Yl2GGK959L8
9b77ef94-c96a-5c41-a34d-8c40839baded,973c4a0c-441f-59de-b644-db5d494336ef,6,Dil Mein Aag Lagaye Sawan Ka Mahina (Male),Kishore Kumar,4.0,http://www.youtube.com/watch?v=9Ie-Y8JL5t4&feature=plcp
83e8e0a0-26c4-55b5-be09-8bfdea2c5247,973c4a0c-441f-59de-b644-db5d494336ef,7,Is Jeevan Ki Yahi Hai Kahani,Lata Mangeshkar,0.0,https://www.youtube.com/watch?v=Nl1xDFJs0cM
b976c3d4-cf8c-51c1-83b2-5df6e85d1bd9,973c4a0c-441f-59de-b644-db5d494336ef,8,Kabhi Bekasi Ne Maara,Kishore Kumar,4.0,http://www.youtube.com/watch?v=hXs6fnJ2UDs&feature=plcp
781a09a8-ce0a-5afe-b4fb-f9c94c670bce,cfcea224-0a78-57d6-b381-b584568d83b8,1,Dekha Jo Maine,Kishore Kumar,0.0,https://www.youtube.com/watch?v=Ei0gC4w9Kio
133621ae-b379-52b8-9920-1bb144dd6160,cfcea224-0a78-57d6-b381-b584568d83b8,2,Aaj Hum Taaron Se Khelenge,Asha Bhosle,0.0,https://www.youtube.com/watch?v=vmaD729EH-Y
04870591-51ac-5290-bc54-4fa3e8dc25f8,cfcea224-0a78-57d6-b381-b584568d83b8,3,Kab Talak Dulhe,Mohammed Aziz,0.0,https://www.youtube.com/watch?v=YA2j7xh8a7s
d450d64b-0818-54a2-8259-16bbf71d2c3a,cfcea224-0a78-57d6-b381-b584568d83b8,4,Kal Ka Har Sapna (Sad),Asha Bhosle,0.0,https://www.youtube.com/watch?v=ukh8vbkLiBo
36f79ba7-9861-50bd-8ddf-2697043a991d,cfcea224-0a78-57d6-b381-b584568d83b8,5,Jhilmil Sitaron Se Naina,Kishore Kumar,0.0,https://www.youtube.com/watch?v=xChV-Jw3koA
de2b1dda-cce3-5057-a73e-ec56ea9a08ec,cfcea224-0a78-57d6-b381-b584568d83b8,6,Kal Ka Har Sapna,Asha Bhosle,0.0,https://www.youtube.com/watch?v=psv8RdxJTpU
92e42a41-ee54-513a-af23-0d3b0712b193,cfcea224-0a78-57d6-b381-b584568d83b8,7,Teri Raah Mein Ek Deepak Jala Kar,Mohammed Aziz,3.0,https://www.youtube.com/watch?v=MaDl9cBcXQI
ad06d2f2-6756-52bb-a338-6593b26520aa,a9124f06-9289-54c9-8725-c7452f0f74d2,1,Har Ek Raasta Saja Ke Chal,Asha Bhosle,3.75,https://www.youtube.com/watch?v=OJXZAP-5hS8
1832f149-27ad-5b40-987b-17f4195d9b68,a9124f06-9289-54c9-8725-c7452f0f74d2,2,Paas Rehta Hai,Lata Mangeshkar,3.75,https://www.youtube.com/watch?v=pL_udc1svpI
95dbe3f4-c81a-58ef-b520-e1d8df98fdef,a9124f06-9289-54c9-8725-c7452f0f74d2,3,Dhak Dhak Dhadke Ye Dil,"Kavita Krishnamurthy, Suresh Wadkar",3.33,https://www.youtube.com/watch?v=KZ1BBUumIOQ
4fe588d1-bb27-58ba-b656-94c715c9ffc8,a9124f06-9289-54c9-8725-c7452f0f74d2,5,Aisa Kyon Hota Hai,Asha Bhosle,3.33,https://www.youtube.com/watch?v=yemIz9bMfDI
fac35d5b-3c49-5a19-98be-68537e406c63,789f9d88-2d96-57e6-b94b-49ef5f60b248,1,Tere Mere Sapne Sare Khoye Hain Kahan (Sad),Anuradha Paudwal,0.0,https://www.youtube.com/watch?v=tfH9Pfu8hak
73e3a57c-69b8-5be7-be76-d1ee04290331,789f9d88-2d96-57e6-b94b-49ef5f60b248,2,Yeh Duniya Yeh Duniya Dekho Durbin Hai,Anu Malik,0.0,https://www.youtube.com/watch?v=CSRI0C7G2nk
0245ebee-0262-57b7-b5df-b4a3519f110f,789f9d88-2d96-57e6-b94b-49ef5f60b248,3,Tere Mere Sapne Sare Khoye Hain Kahan,"Anuradha Paudwal, Anu Malik",0.0,https://www.youtube.com/watch?v=v6dC9fNKS50
9d13b39d-43fe-58c8-91c3-47dce19dd16b,7c0b00fe-25b8-5beb-8be5-e02f768ef6fb,1,Mamaiya Kero Kero Kero Mama,Shailendra Singh,4.5,https://www.youtube.com/watch?v=MiDkB1pjt6A
e9ceb2c7-d115-5e5d-a9cd-580f892c963d,7c0b00fe-25b8-5beb-8be5-e02f768ef6fb,2,Dhadkan Pal Pal Badhti Jaye,Asha Bhosle,3.5,https://www.youtube.com/watch?v=WB7rcANuql0
08ef086b-b676-54c4-82a8-2bbdde3ecec0,7c0b00fe-25b8-5beb-8be5-e02f768ef6fb,3,Bhuri Bhuri Aankhon Wala Ik Ladka Hai,Lata Mangeshkar,3.5,https://www.youtube.com/watch?v=-5HElhbIiwQ
e56ce547-1968-51c1-b91f-c782a6fe505d,7c0b00fe-25b8-5beb-8be5-e02f768ef6fb,4,Munni Pappu Aur Chunmum,"Asha Bhosle, Dimple Kapadia, Sunny Deol",3.0,https://www.youtube.com/watch?v=3jwoPWWzZSk
8d8d50e7-024a-5092-bf40-d10ae6a41a84,0e062d1c-36d0-59e5-8e2c-cd9d3a206cf4,8,Tum Na Maano Magar Haqeeqat Hai,Pankaj Udhas,3.5,https://www.youtube.com/watch?v=CoW-oe2HOq0
b611638c-a5b6-511f-8349-60b2bb4d5dc7,233b1fd6-2ad0-50fb-abff-f293cdd279fd,1,Dil Ke Dushman Pe Dil Aaya,Asha Bhosle,0.0,https://www.youtube.com/watch?v=8ZMTgJwODS0
cef64514-904d-5cf9-bbf9-ce22d7e49f6d,233b1fd6-2ad0-50fb-abff-f293cdd279fd,2,Na Hoti Dosti Tumse,"Anuradha Paudwal, Suresh Wadkar",0.0,https://www.youtube.com/watch?v=TBH6Ye9yhCM
7390748e-db73-50b3-a638-df919860bf1d,233b1fd6-2ad0-50fb-abff-f293cdd279fd,3,Teri Umar Pachaas Ya Pachpan Ki,"Kishore Kumar, Amit Kumar",3.0,https://www.youtube.com/watch?v=4ZqNeYyncDo
09b9f33d-7fe9-5215-8990-eca39e89c137,233b1fd6-2ad0-50fb-abff-f293cdd279fd,4,Awara Baap Hoon - 1,Kishore Kumar,0.0,https://www.youtube.com/watch?v=J6TEeb7exac
f33127d3-2565-531f-be75-fbefb30127af,233b1fd6-2ad0-50fb-abff-f293cdd279fd,5,Kori Kori Gaagar Si Jawani,Asha Bhosle,0.0,https://www.youtube.com/watch?v=MWkrPnNq8LQ
e35e7295-0524-594e-96b6-4631516b669e,233b1fd6-2ad0-50fb-abff-f293cdd279fd,7,Jamuna Ke Jal Mein,Kishore Kumar,0.0,https://www.youtube.com/watch?v=zO4yucCqiW8
4d919659-3b63-572b-8380-9c6f522ef7bd,233b1fd6-2ad0-50fb-abff-f293cdd279fd,8,Awara Baap Hoon - 2,Kishore Kumar,0.0,https://www.youtube.com/watch?v=4s-iDIn3ADg
115e58ca-4c8f-540b-ad68-58a828bc065b,384ce17e-0f02-5038-8636-0cc37082aa5a,1,Yahan Kahan Mere Jaisi Mehbooba,Sharon Prabhakar,2.5,https://www.youtube.com/watch?v=FYQGFTkBbQo
337c65fd-1c7b-58ce-b7e4-707b056073e2,384ce17e-0f02-5038-8636-0cc37082aa5a,2,Go Go Go Go Gori,Bappi Lahiri,3.0,https://www.youtube.com/watch?v=WZ5fc_YZpXI
2e2714f0-c136-5555-bb11-16d3452efc33,384ce17e-0f02-5038-8636-0cc37082aa5a,3,Hari Hari Bhangiya Ki Hari Hari Booti,Kishore Kumar,2.5,https://www.youtube.com/watch?v=qNWVcU0fwwY
3afce050-26a0-5b8b-9ee6-2d5b3b83a318,384ce17e-0f02-5038-8636-0cc37082aa5a,4,Toote Na Dil Ka Vaada (Happy),"S.P. Balasubramaniam, S. Janaki",3.0,https://www.youtube.com/watch?v=aCs5Dam1ZHg
dd692cf6-8417-522c-80fa-0f046522c488,384ce17e-0f02-5038-8636-0cc37082aa5a,5,Laila Meri Laila,"Shankar - Shambhu, Bappi Lahiri",2.5,https://www.youtube.com/watch?v=qKqZM0ftLIo
f3d14056-e0a5-5244-a544-eed4af4c0480,384ce17e-0f02-5038-8636-0cc37082aa5a,6,Toote Na Dil Ka Vaada (Sad),S.P. Balasubramaniam,2.5,https://www.youtube.com/watch?v=X0bb9mnqrko
5c8ffd21-6838-5fa0-b54f-c6ff56735806,e17dc49b-c7bd-511b-8978-262e04a673ad,1,Guftgoo Yaar Ki Zulf Rukhsar Ki (Baat Hai Pyar Ki),"Manhar Udhas, Anuradha Paudwal",0.0,https://www.youtube.com/watch?v=3HlyvyLJHqE
68985f49-e8bc-54fd-88b9-1479aa84ec24,e17dc49b-c7bd-511b-8978-262e04a673ad,2,Jab Se Tere Pyar Ka Sawan Barsa Hai,"Anuradha Paudwal, Manhar Udhas",0.0,https://www.youtube.com/watch?v=KCdNoFMlk6E
3a67a129-e4ce-5ff4-9198-643a69c47e20,e17dc49b-c7bd-511b-8978-262e04a673ad,3,Preet Adhuri Hundi Na Poori,Asha Bhosle,0.0,https://www.youtube.com/watch?v=SlnUrRGNWjM
852c0128-a3d7-5097-816b-eeb76315080a,e17dc49b-c7bd-511b-8978-262e04a673ad,4,Sab Kuch Hai Duniya Mein Lekin,Anuradha Paudwal,0.0,https://www.youtube.com/watch?v=jrStwHwVE3o
13922c24-9369-5bc1-b0db-142c0f6c1420,e17dc49b-c7bd-511b-8978-262e04a673ad,5,Shikva Bhi Nahin Lab Par Taqdeer Ke Maare Hain,Asha Bhosle,0.0,https://www.youtube.com/watch?v=qTw34CoXzMg
9561ed26-7af1-5721-84f0-de6a01e82195,a801acd7-c908-5306-ac85-a684d4a665af,1,Ae Hawa Mere Sang Sang Chal,Lata Mangeshkar,3.0,https://www.youtube.com/watch?v=_MSrOufPh2k
25c97076-1bc1-5539-9d66-22beee8fd034,a801acd7-c908-5306-ac85-a684d4a665af,2,Aisi Rang De Piya,"Kishore Kumar, Lata Mangeshkar",0.0,https://www.youtube.com/watch?v=bPwJs0iSIaU
60fc4bab-000d-5f5d-9bd9-a23c47b5cd65,a801acd7-c908-5306-ac85-a684d4a665af,3,Main Kunwari Albeli,"Kishore Kumar, Asha Bhosle",0.0,https://www.youtube.com/watch?v=bzkEXK-CKJk
ae86b585-bb4d-5881-82c4-8cb19fa4e652,a801acd7-c908-5306-ac85-a684d4a665af,4,Babu - Title Music,,0.0,https://www.youtube.com/watch?v=jo21DX7K_mE
1d018d67-be32-5ffc-b7fa-8db7e5e17c58,a801acd7-c908-5306-ac85-a684d4a665af,5,Yeh Mera Jeevan (Duet),"Kishore Kumar, Alka Yagnik",3.33,https://www.youtube.com/watch?v=McdMTv-e5KM
bae8511d-b54a-59e0-9aaf-477076cbd6e7,a801acd7-c908-5306-ac85-a684d4a665af,6,Yeh Mera Jeevan (Female),Alka Yagnik,0.0,https://www.youtube.com/watch?v=0CUcO1VBde4
7771ca0f-ae27-56ed-8661-f037576b670d,a801acd7-c908-5306-ac85-a684d4a665af,7,Background Music,,0.0,https://www.youtube.com/watch?v=lsoxhXb4JSo
a254edbe-352c-55c0-a83f-aab26cb1c235,5de7b2ad-b5d8-569e-b576-7eab101e2155,2,Oye Mere Thanedara Dheere Se Kar De Ishara,Alka Yagnik,3.0,https://www.youtube.com/watch?v=N03YP6drWa4
27091b2f-68f2-55cd-b6d7-b77f5cfe3a8f,5de7b2ad-b5d8-569e-b576-7eab101e2155,3,Aankh Se Chhalka Aansoo,Alka Yagnik,3.0,https://www.youtube.com/watch?v=2P-nZ8ZRio0
bccaa008-c66f-59b7-9758-774e21cc3b36,5de7b2ad-b5d8-569e-b576-7eab101e2155,4,Pyar Karo (Duniya Ki Aisi Taisi),Asha Bhosle,0.0,https://www.youtube.com/watch?v=bnsU2zf7BT8
bb95bc86-ca2c-5094-98e5-41268b62606b,ff67fbad-93d9-551c-aaa5-0bb741551718,1,Chand Ko Banaake,"Anuradha Paudwal, Yesudas",0.0,https://www.youtube.com/watch?v=KVhXLve6aKk
6295972c-46a7-50cb-8e38-b05e4c2cff1d,ff67fbad-93d9-551c-aaa5-0bb741551718,2,Tum Ho Kitne Bhole Bhagwan,Yesudas,0.0,https://www.youtube.com/watch?v=kWjUddKSjEI
7e800929-b2a0-5c3d-b8e2-1192ddbd8dc3,ff67fbad-93d9-551c-aaa5-0bb741551718,3,Na Chand Na Maang,"Anuradha Paudwal, Yesudas",0.0,https://www.youtube.com/watch?v=f62MtfVXNgE
183f01db-2f29-5251-a0b9-a4a837ff4e3f,ff67fbad-93d9-551c-aaa5-0bb741551718,4,Samadhin Ki Maina,"Chandrani Mukherjee, Dilraj Kaur",0.0,https://www.youtube.com/watch?v=MsUQsTs1nJA
8db999a7-f6ea-5eea-b33d-02692fcd0610,1f6f3655-7139-5dff-b9a7-7a1a1fa0f0eb,1,Aaja Ek Hoja,"Kishore Kumar, Asha Bhosle",0.0,https://www.youtube.com/watch?v=UIvB2WqX-wE
71f93943-8926-504c-af96-859b54f572d2,1f6f3655-7139-5dff-b9a7-7a1a1fa0f0eb,2,Intqaam Intqaam Intqaam,Shabbir Kumar,0.0,https://www.youtube.com/watch?v=Ig1tzTUUKco
07a5c859-eb07-5a85-b516-0b98fbf884fa,1f6f3655-7139-5dff-b9a7-7a1a1fa0f0eb,3,Pyar Karne Ka Licence,"Kishore Kumar, Asha Bhosle",0.0,https://www.youtube.com/watch?v=BAIpF1Qeocw
6c8b5bb4-bd73-5971-a65d-89eea726185d,1f6f3655-7139-5dff-b9a7-7a1a1fa0f0eb,4,Intqaam Intqaam Intqaam,Shabbir Kumar,0.0,https://www.youtube.com/watch?v=8hrsEcke7Ks
160e73b3-3f52-5533-b577-eab8bacd8b53,1f6f3655-7139-5dff-b9a7-7a1a1fa0f0eb,5,Kare Kaun Bhare Kaun,Asha Bhosle,0.0,https://www.youtube.com/watch?v=LibOa8yjJT0
80b7c91b-aa2b-5231-b43f-0cb8b8c9e363,1f6f3655-7139-5dff-b9a7-7a1a1fa0f0eb,6,More Sajan Tohe Bhook Lagi To Poori Kachori Rasgulla Ban Jaoongi,Asha Bhosle,0.0,https://www.youtube.com/watch?v=Rkol9Lqp5to
2e59c424-cd83-5697-987f-9287d55c757f,54a13b90-927c-5aaf-8330-18cea5e69671,1,Chahiye Tera Saath,"Manhar Udhas, Chandrani Mukherjee",0.0,https://www.youtube.com/watch?v=M6Rad6gNxtY
8baeb0f2-17a6-543a-8451-cb31190b2529,54a13b90-927c-5aaf-8330-18cea5e69671,2,Kya Cheez Hai Chandi Sona,Manhar Udhas,0.0,https://www.youtube.com/watch?v=-ObHwwEKD7k
0bf4c389-0251-51a5-99bf-cb0fad7e024c,54a13b90-927c-5aaf-8330-18cea5e69671,3,Tu Mera Kaun Hai,"S.P. Balasubramaniam, Chandrani Mukherjee",0.0,https://www.youtube.com/watch?v=H2flOE3HNjA
b3845601-4198-51a1-9638-90b5cf40a29b,54a13b90-927c-5aaf-8330-18cea5e69671,4,Maze Le Lo Maze Le Lo,"Shabbir Kumar, Abhijeet, Chandrani Mukherjee",0.0,https://www.youtube.com/watch?v=kjLKKpS7aGI
fe64b6da-8c2e-5024-afd0-a833c4df2214,54a13b90-927c-5aaf-8330-18cea5e69671,5,Chahiye Tera Saath (Sad),Chandrani Mukherjee,0.0,https://www.youtube.com/watch?v=XlVGJeL4GVM
d8093970-b49e-5efc-996f-b17d147f26a6,54a13b90-927c-5aaf-8330-18cea5e69671,6,Tu Mera Kaun Hai (Sad),S.P. Balasubramaniam,0.0,https://www.youtube.com/watch?v=NYTfohBpNYU
92b960a8-698f-55dc-b351-96884cbc6585,319f22c6-8b2b-5cf9-bbba-795b754cc5d7,1,Hey Naraina (Female),Hemlata,0.0,https://www.youtube.com/watch?v=AKI2tFM0_EQ
