song_uuid,album_uuid,track_number,song_title,song_singers,song_rating,youtube_url
f6592c80-eb74-513a-a6d9-e1d7b74d9147,2d9fc5ec-8ef6-5808-8ba9-9c94b2b55894,2,Mera Dil Kho Gaya,Sonu Nigam,0,https://www.youtube.com/watch?v=8xMCktk6nb8
7f2e00ce-ad1d-5c33-8aed-dec9b4882b36,2d9fc5ec-8ef6-5808-8ba9-9c94b2b55894,4,Dhoond Rahe Hain Mere Liye Ladka Gharwale,Alka Yagnik,0,https://www.youtube.com/watch?v=E6qljO0mGLc
f43e20d4-ab3a-5b6e-98be-e74b1125c94c,2d9fc5ec-8ef6-5808-8ba9-9c94b2b55894,5,Kaanta Lage Nikal Jaye,"Sonu Nigam, Alka Yagnik",0,https://www.youtube.com/watch?v=qzeWFiv18_Q
66b51c74-d412-57d5-bd1d-547d87e73c65,2d9fc5ec-8ef6-5808-8ba9-9c94b2b55894,6,O My Daddy Yes My Son,"Sonu Nigam, Kumar Sanu",0,https://www.youtube.com/watch?v=CzLsxDXucPs
ed44066c-e58b-5c33-bbbe-4cc1188c75d3,2d9fc5ec-8ef6-5808-8ba9-9c94b2b55894,7,Yeh Roti Yeh Daal,Abhijeet,0,https://www.youtube.com/watch?v=_tipx4TeUoI
438cfab9-e7e6-53d4-8a93-27dd4b102a88,46fe1556-8ae4-5e1c-acdd-62d72d228bf4,1,Tere Andar Meri Jaan,"Alka Yagnik, Udit Narayan",3.0,https://www.youtube.com/watch?v=QFniDrRj1nE
bb760cb8-3ec9-55aa-90e6-b57811181219,46fe1556-8ae4-5e1c-acdd-62d72d228bf4,2,Rama Rama,Poornima,0,https://www.youtube.com/watch?v=jHOm79ftCaU
af506431-59a9-5f5d-b1fd-28f299db2dad,46fe1556-8ae4-5e1c-acdd-62d72d228bf4,3,Oh Bamba Oh,"Kumar Sanu, Sadhna Sargam",0,https://www.youtube.com/watch?v=qXOa92DAiXo
79a5ddf5-9326-547b-92e1-7be20b998346,46fe1556-8ae4-5e1c-acdd-62d72d228bf4,4,Nasha Nasha,Suneeta Rao,0,https://www.youtube.com/watch?v=2xpdNpThrNk
3fe2d209-5063-5096-a009-01a9595d5e75,46fe1556-8ae4-5e1c-acdd-62d72d228bf4,5,Mummy Ne Poocha,Sadhna Sargam,0,https://www.youtube.com/watch?v=UdPEwWxeK8A
a2b0b56a-2e74-5cc1-940a-30fe2a0feb5a,46fe1556-8ae4-5e1c-acdd-62d72d228bf4,6,Pyar Iska Naam Hai,Sadhna Sargam,0,https://www.youtube.com/watch?v=WuTXq6St7ps
13829937-6074-5ec0-a064-f82b5e6056b4,1d00a43a-0e96-55cc-ae10-31da9424e21b,1,Raja Ko Rani Se Pyar Ho Gaya,"Udit Narayan, Alka Yagnik",4.25,https://www.youtube.com/watch?v=3C4sUKbEKrw
32c0a582-b223-5106-a608-4bb7e4e37843,1d00a43a-0e96-55cc-ae10-31da9424e21b,2,Aisa Zakham Diya Hai,"Udit Narayan, Aamir Khan, Shankar Mahadevan",4.0,https://www.youtube.com/watch?v=YcMf0g1QObU
31cd0108-227f-51d2-9df0-5a9f62cdc0ad,1d00a43a-0e96-55cc-ae10-31da9424e21b,3,Dil Kehta Hai Chal Unse Mil,"Kumar Sanu, Alka Yagnik",4.33,https://www.youtube.com/watch?v=PqiddY3o3aY
8f0e7581-004a-5622-99d6-d176af09cf33,1d00a43a-0e96-55cc-ae10-31da9424e21b,4,Dil Mera Churaya Kyun,"Kumar Sanu, Anu Malik",4.0,https://www.youtube.com/watch?v=JdDEVROAKjg
a256a9b4-ef7c-5da6-abf3-47939f5d69fe,1d00a43a-0e96-55cc-ae10-31da9424e21b,5,Akele Hum Akele Tum,"Udit Narayan, Aditya Narayan",4.0,https://www.youtube.com/watch?v=LHsccf8Embs
2fb355cf-38ec-5ba5-9906-abfa752f00be,1d00a43a-0e96-55cc-ae10-31da9424e21b,6,Raja Ko Rani Se Pyar Ho Gaya (Reprise),"Kumar Sanu, Alka Yagnik",3.75,http://www.youtube.com/watch?v=uehJjhmMDPs
58856e04-6bf0-55aa-ba7b-0ebf50629d99,3386ccb3-5a0c-51c5-9352-8d649f0d2839,1,Nazar Mein Tu Jigar Mein Tu,"Kumar Sanu, Sapna Mukherjee",3.5,http://www.youtube.com/watch?v=t4ypnIil9dY
7c028a39-0daf-52b9-9ed6-f777a227f735,3386ccb3-5a0c-51c5-9352-8d649f0d2839,2,Dil Toh Khoya Hai,"Kumar Sanu, Alka Yagnik",3.0,http://www.youtube.com/watch?v=CfMXsnF_V64
07f7f169-ea40-5f30-b368-1474f80196ce,3386ccb3-5a0c-51c5-9352-8d649f0d2839,5,Aayegi Har Pal Tujhe Meri Yaad,"Kumar Sanu, Alka Yagnik",3.5,http://www.youtube.com/watch?v=2-iBQ3TE34o
9cd550dc-41c1-5037-b72a-ebb59cf8c296,3386ccb3-5a0c-51c5-9352-8d649f0d2839,6,Kitne Dino Ke Baad Mile Ho,"Kumar Sanu, Alka Yagnik",3.0,http://www.youtube.com/watch?v=Cz5EYd0L980
efc95712-dd8d-59f6-a016-9d690826de82,3386ccb3-5a0c-51c5-9352-8d649f0d2839,7,Mazaa Kar Le Meri Jaan,"Bali Brahmbhatt, Sudesh Bhosle",2.5,http://www.youtube.com/watch?v=krSmDgvJJ5U
8920d16a-278b-5a8c-9722-57054b7cecaa,dda29834-e75d-5594-ac95-a604550ff406,1,Padhna Likhna Chhodo,Poornima,0,http://www.youtube.com/watch?v=Fbt3s4Ks6dg
df4f248b-affb-5569-88b6-690c546b67cf,dda29834-e75d-5594-ac95-a604550ff406,2,Aa Ab Aa Sun Le Sada Dil Ki,Alka Yagnik,0,https://www.youtube.com/watch?v=ZUhLzvfAyUk
4f5e6511-e5c5-5e4c-8ca1-b5a1de2a074e,dda29834-e75d-5594-ac95-a604550ff406,3,Dil Mera Churane Laga (Duet),"Alka Yagnik, Kumar Sanu",0,https://www.youtube.com/watch?v=HliQ_OcnMSg
efdd4140-782f-5e85-a5fb-80ab550207c8,dda29834-e75d-5594-ac95-a604550ff406,4,Dil Mera Udaas Hai (Male),Kumar Sanu,0,https://www.youtube.com/watch?v=sKX7r0OcNK4
ba061a67-e749-5e99-acdf-1f565d19ea22,dda29834-e75d-5594-ac95-a604550ff406,6,Haule Haule Dil Bole,"Alka Yagnik, Udit Narayan",0,https://www.youtube.com/watch?v=6uULh291M0I
2ad26f26-8c92-5fbc-aeea-b149e9e586c7,dda29834-e75d-5594-ac95-a604550ff406,7,Suno Suno Pyar Hua,"Poornima, Abhijeet",0,https://www.youtube.com/watch?v=b2ZSvgthkeo
2ccff120-6f87-57f2-8947-a2171d5d5394,e47e92c3-881f-58c4-811d-101e82042885,1,Dheere Dheere Aap Mere,"Sadhna Sargam, Udit Narayan",4.0,https://www.youtube.com/watch?v=2YBasiw4k84
e0f22d1b-8fac-53ad-ad00-4742fcc5a459,e47e92c3-881f-58c4-811d-101e82042885,2,Naa Jaane Kya Ho Gaya,"Sadhna Sargam, Udit Narayan",0,https://www.youtube.com/watch?v=DiTf3lgOY5k
9de1840e-5b11-5ad7-a4a4-a7e08940a08e,e47e92c3-881f-58c4-811d-101e82042885,3,Dhadakta Hai Dil Mera,"Kavita Krishnamurthy, Udit Narayan",0,https://www.youtube.com/watch?v=pzdf9kzv6H4
d6768aac-239b-5e11-ae0b-5fe6fb98b637,e47e92c3-881f-58c4-811d-101e82042885,4,Jaane Mujhe Kya Hua,"Sadhna Sargam, Udit Narayan",0,https://www.youtube.com/watch?v=gGfpUoT5OP4
084dbe14-f896-529c-97f0-07102b0e69f7,e47e92c3-881f-58c4-811d-101e82042885,5,Maine Kaha Mohataram,"Sadhna Sargam, Udit Narayan, Mitali Chowdhury",0,https://www.youtube.com/watch?v=HM0cEc7fuvg
71a49d53-72cb-57e8-adaf-17878e336489,e47e92c3-881f-58c4-811d-101e82042885,6,Dole Dole Dil Dole,Kavita Krishnamurthy,0,https://www.youtube.com/watch?v=xHLFpHAsC6Y
e616910a-e0ed-5d68-bccd-2d4cc9b5cbe0,657cf1c0-2a18-5d32-bf98-176cd7192af2,1,Teri Adaon Pe Marta Hoon Love Tujhe Love Main Karta Hoon,"Kumar Sanu, Alka Yagnik",4.0,https://www.youtube.com/watch?v=wrlhJlCqXjs
3b757341-c139-5f9a-8084-ed7d69bf7ed3,657cf1c0-2a18-5d32-bf98-176cd7192af2,2,Humko Sirf Tumse Pyar Hai,"Kumar Sanu, Alka Yagnik",4.33,https://www.youtube.com/watch?v=Uk6CB2o2eY0
d6acb641-8191-553a-bfcb-547a0ef3543e,657cf1c0-2a18-5d32-bf98-176cd7192af2,3,Nahin Yeh Ho Nahin Sakta (Tujhe Bhoolne Se Pahle Meri Jaan Chali Jaye),"Kumar Sanu, Sadhna Sargam",4.0,https://www.youtube.com/watch?v=NNxf_AKuL0M
cbca9ac5-c49e-5383-abc6-0fae97f68f53,657cf1c0-2a18-5d32-bf98-176cd7192af2,4,Dil Paagal Deewana Hai Yeh Pyar Karega,Kumar Sanu,3.0,https://www.youtube.com/watch?v=eXRrfyle1Vw
7021640a-c6b3-59be-9497-486feec5ab8b,657cf1c0-2a18-5d32-bf98-176cd7192af2,5,Ishq Mein Ek Pal Ki Bhi Judai Lagti Hai Ek Saal,"Sonu Nigam, Kavita Krishnamurthy",2.5,https://www.youtube.com/watch?v=anBW3ee49nY
8ee4ae9a-2415-5a86-aa03-cc34f3ab38a0,657cf1c0-2a18-5d32-bf98-176cd7192af2,6,Humko Padhayi Se Kya Lena,Kumar Sanu,0,https://www.youtube.com/watch?v=Lcn4GT7DD84
e3039a44-fbff-5484-89c4-a4a609edd862,657cf1c0-2a18-5d32-bf98-176cd7192af2,7,Ik Hasin Ladki Se Ho Gaya Hai Pyar,"Sonu Nigam, Alka Yagnik",0,https://www.youtube.com/watch?v=ctGWZirUMAo
c9d77b81-b44e-5245-8b6b-6cbdcb32b668,657cf1c0-2a18-5d32-bf98-176cd7192af2,8,Teri Adaon Pe Marta Hoon Love Tujhe Love Main Karta Hoon (Instrumental),,0,https://www.youtube.com/watch?v=y3XyZ9clD_4
ec552023-5ad1-519c-8f8b-3681b209418d,657cf1c0-2a18-5d32-bf98-176cd7192af2,9,Humo Sirf Tumse Pyar Hai (Instrumental),,3.0,https://www.youtube.com/watch?v=43Qn6Hg0Vzg
3b40f699-92d4-525a-ba5c-cf6c7c09594d,45a8c6c7-490f-5681-867d-49eba908da35,1,Ooyee Ooyee Meri Amma,Poornima,0,http://www.youtube.com/watch?v=tjKyBTQpYvM
bffa7ae1-7dd7-51d9-8a70-6c07317cd576,45a8c6c7-490f-5681-867d-49eba908da35,2,Wafa Naa Raas Aayee Tujhe O Harjaee,Nitin Mukesh,3.33,http://www.youtube.com/watch?v=mRT3i1i2NAc
d71b9380-758a-51db-8276-0b4038b0870e,45a8c6c7-490f-5681-867d-49eba908da35,3,Achha Sila Diya Tune Mere Pyar Ka,Sonu Nigam,4.0,http://www.youtube.com/watch?v=YecrhF6p2z8
f280d881-f4a1-54ac-a401-a901119ccd14,45a8c6c7-490f-5681-867d-49eba908da35,4,O Dil Tod Ke Hansti Ho Mera,Udit Narayan,3.33,http://www.youtube.com/watch?v=ZiT3XAXhKUk
d755eb1d-cebc-5e03-8238-06c3da83dd14,45a8c6c7-490f-5681-867d-49eba908da35,5,Ye Dhokhe Pyar Ke Dhokhe,Sonu Nigam,3.0,https://www.youtube.com/watch?v=zZt8jajhgFY
fbaf1f3b-67a8-5b13-a125-4be7ca87a8dd,45a8c6c7-490f-5681-867d-49eba908da35,6,Jindadi Bas Sajna Da Pyar,Anuradha Paudwal,0,https://www.youtube.com/watch?v=_xdqFdzi0iI
cd0f7cf3-86dc-5a0b-bd2b-714323fe4e03,45a8c6c7-490f-5681-867d-49eba908da35,7,Zindagi Mein To Sabhi Pyar Kiya Karte Hain,Sonu Nigam,3.5,http://www.youtube.com/watch?v=cWsHYxl6kfI
622f0b7e-b109-5581-977b-95ceb8ad7b44,45a8c6c7-490f-5681-867d-49eba908da35,8,Teri Gali Vichchon Utthega Janaza Mera,Sonu Nigam,3.33,http://www.youtube.com/watch?v=I1mBQ_EvFQY
4f4ba524-7953-5c43-9232-24624a2bfe33,45a8c6c7-490f-5681-867d-49eba908da35,9,Nargisi Nargisi Aankhein Teri Nargisi,Jolly Mukherjee,3.0,https://www.youtube.com/watch?v=-50OLkmgDwM
9803878f-fcff-5a02-9686-83ae717dffcb,45a8c6c7-490f-5681-867d-49eba908da35,10,Wafa Naa Raas Aayee Tujhe O Harjaee (Instrumental),,0,https://www.youtube.com/watch?v=Zk1dF7IMCio
33e9e2b9-c255-567f-9c49-e603854b90ad,eb4a291a-9523-57f7-91ec-0ffc4b4986b2,1,Bolo Ta Ra Ra,Daler Mehndi,4.0,https://www.youtube.com/watch?v=h6Ze5Hqa1wA
cadff2f9-88e6-5783-83d6-235135ad066e,eb4a291a-9523-57f7-91ec-0ffc4b4986b2,3,Dil Mera Naal Naal,Daler Mehndi,3.0,http://www.youtube.com/watch?v=H822VZ11lFU&feature=plcp
84d228b8-90df-5b7e-9e25-b202f6fc6ea8,eb4a291a-9523-57f7-91ec-0ffc4b4986b2,7,Ta Naa Naa Naa,Daler Mehndi,3.0,https://www.youtube.com/watch?v=jCIsu3GrSQ4
ca2cd60c-38f8-552f-a311-d798209a617d,2233ce1c-39d1-57fb-8682-d0f8d407a965,1,Kehna Hi Kya,K.S. Chitra,4.67,https://www.youtube.com/watch?v=_YB1taxJPgk
1592ea96-600a-54e1-9d2c-dae53be7eb62,2233ce1c-39d1-57fb-8682-d0f8d407a965,2,Ek Ho Gaye Hum Aur Tum (Hamma),Remo Fernandes,4.0,http://www.youtube.com/watch?v=0q2Cy3MPQIA
b80dcd5c-0cfc-5a43-8c88-a2cb295ae907,2233ce1c-39d1-57fb-8682-d0f8d407a965,3,Tu Hi Re,"Hariharan, Kavita Krishnamurthy",4.8,https://www.youtube.com/watch?v=1VdjCp27KEM
20054c31-c4c2-51a8-a04c-a2ae58d8f044,2233ce1c-39d1-57fb-8682-d0f8d407a965,5,Bombay Theme,,4.0,http://www.youtube.com/watch?v=dbiYEXNqksw
2d098499-ebd7-5654-95cb-57b7713e6cda,2233ce1c-39d1-57fb-8682-d0f8d407a965,6,Kuchh Bhi Na Socha,"Noell, Pallavi, Srinivas, Malgudi Subha, Anupama - I",3.67,https://www.youtube.com/watch?v=509QWYWvhBw
1ff35d19-2eb5-598b-b4fe-c6b315425ee2,68838290-612e-5e08-a2ce-9db5160a34fd,2,Ik Munda Mere Haan,Anuradha Paudwal,0,https://www.youtube.com/watch?v=0s6SmK9c0k0
ad01c0ed-bea0-5e23-92ef-bdea35802f8a,68838290-612e-5e08-a2ce-9db5160a34fd,5,Dil Dukhaane Se Hi Gar Qarar Aaye To,Sonu Nigam,0,http://www.youtube.com/watch?v=bJ-qP24hcGE
9020598a-1c69-501d-8136-0a81b08c0937,68838290-612e-5e08-a2ce-9db5160a34fd,8,Teri Kasam Teri Raahon Mein Aa Kar,"Anuradha Paudwal, Sonu Nigam",0,http://www.youtube.com/watch?v=9YE4dx-uJqY
a7b8602d-5de9-5e52-919a-f86f87f4b287,68838290-612e-5e08-a2ce-9db5160a34fd,9,Nazar Milte Hi Tujhse Meri Saansen Tez Chalti Hain,"Anuradha Paudwal, Babul Supriyo",0,https://www.youtube.com/watch?v=LVTJ74Udx7Q
8dd0ed8e-6241-5c28-8b1a-6aca6fbe6aa3,a5cb96f4-b11f-53d1-8044-a36d84cae5d2,1,Mastana Mastana Yeh Dil Mera Mastana,"Kumar Sanu, Alka Yagnik",0,https://www.youtube.com/watch?v=DiLeI1nXBfI
dd1b9ffe-79b3-5a24-8ce9-741d2e6bbb97,a5cb96f4-b11f-53d1-8044-a36d84cae5d2,3,Chahoonga Main Tumko,"Sadhana Sargam, Sudesh Bhosle",0,https://www.youtube.com/watch?v=qibeE7UhAaY
68aad83f-fcc2-5f4d-bcf9-41df6a4425e7,a5cb96f4-b11f-53d1-8044-a36d84cae5d2,4,Aaj Ho Chahe Kal,"Udit Narayan, Leora Issac",0,https://www.youtube.com/watch?v=42OClwVnV2Y
269ee6c0-f240-5e55-b36b-9f0a3d1750e3,a5cb96f4-b11f-53d1-8044-a36d84cae5d2,5,Laage Nahin Mora Jiyara,"Kavita Krishnamurthy, Sonu Nigam",0,https://www.youtube.com/watch?v=cijf-zjFNls
7dcb5e37-bdbc-5767-bb0e-5d6cc8a1c0b7,a5cb96f4-b11f-53d1-8044-a36d84cae5d2,6,Tere Pyar Ki Hai Yeh Bahaaren,"Sadhana Sargam, Vinod Rathod",0,https://www.youtube.com/watch?v=f-nqmYrd4jc
7b362966-76c9-5fad-97a2-fd2743727359,d01665d3-006c-50fe-8b4b-7e0e8c9ff3c1,1,Aa Jaana Aa Jaana,"Alka Yagnik, Kumar Sanu",0,http://www.youtube.com/watch?v=rzjOLgb2U1U&feature=plcp
b9221a78-3f25-58e3-9a67-e36c88ad2129,d01665d3-006c-50fe-8b4b-7e0e8c9ff3c1,2,Husn Hai Suhana,"Abhijeet, Chandana Dixit",4.0,http://www.youtube.com/watch?v=jE1CavSI5TQ
eb9ca53d-267e-5c60-98af-44ac38203a6d,d01665d3-006c-50fe-8b4b-7e0e8c9ff3c1,3,Main Toh Raste Se Jaa Raha Tha (Mirchi Lagi To),"Alka Yagnik, Kumar Sanu",3.5,http://www.youtube.com/watch?v=I5_BhsgR9G8&feature=plcp
9722dd9e-6e6b-5660-ab8b-1cac1e7d1261,d01665d3-006c-50fe-8b4b-7e0e8c9ff3c1,4,Coolie No. 1,Kumar Sanu,3.0,http://www.youtube.com/watch?v=v8CkkQNB3a4&feature=plcp
cf0bf9f6-b172-59d0-ae68-d51b7c15f17a,d01665d3-006c-50fe-8b4b-7e0e8c9ff3c1,5,Jeth Ki Dopahari Mein,"Kumar Sanu, Poornima",3.0,http://www.youtube.com/watch?v=uWEzo27fsKA&feature=plcp
5357732a-0090-54ba-896d-7c60ad4aec60,d01665d3-006c-50fe-8b4b-7e0e8c9ff3c1,7,Tere Pyar Mein Dil Deewana,"Alka Yagnik, Udit Narayan",0,http://www.youtube.com/watch?v=17RW7RBfUpc&feature=plcp
2b975b57-b1d5-5600-a703-a14df1656b5b,ebf654fd-6b47-5185-8cbc-3c6fba24b35a,1,Tu Mile Dil Khile (Duet),"Kumar Sanu, Alka Yagnik",4.0,https://www.youtube.com/watch?v=uwYlPfs8e_Q
f040732d-d178-580e-ba83-b8083f5907ba,ebf654fd-6b47-5185-8cbc-3c6fba24b35a,2,Jaanu Jaanu Jaanu,"Alka Yagnik, Kumar Sanu",3.5,https://www.youtube.com/watch?v=UvA9a4Bbebo
1a1a6efd-3e51-5ccf-a5ce-cd846dc86aa1,ebf654fd-6b47-5185-8cbc-3c6fba24b35a,3,Tu Mile Dil Khile (Male),Kumar Sanu,4.33,https://www.youtube.com/watch?v=sLczKXun75Y
f65c4186-3db2-592e-873f-6fd862f3ba8b,ebf654fd-6b47-5185-8cbc-3c6fba24b35a,4,Mujhko Chhupa Le,"Kumar Sanu, Alisha Chinai",3.5,https://www.youtube.com/watch?v=16HTbfTHAQw
43040055-c9d4-5b40-8859-8cb00ee9b67b,ebf654fd-6b47-5185-8cbc-3c6fba24b35a,5,Kisi Ka Tu Hoja,"Abhijeet, K.S. Chitra",3.5,https://www.youtube.com/watch?v=omonZbY_CoM
df866f22-afa9-5ada-8f25-e8e56d1b1162,ebf654fd-6b47-5185-8cbc-3c6fba24b35a,6,Keemti Keemti Keemti Hai Zindagi,"S.P. Balasubramaniam, K.S. Chitra",3.33,https://www.youtube.com/watch?v=0zpW0qgf9AY
2c8d4037-e5cd-50b3-9ac1-c46ec77b2d01,ebf654fd-6b47-5185-8cbc-3c6fba24b35a,7,Tu Mile Dil Khile (Female),Alka Yagnik,4.67,https://www.youtube.com/watch?v=4imIdlnNO5Y
235b4e87-5880-5360-91ad-65a36c838e4a,4131019a-115d-52bf-825b-fd1888263497,1,Ab Main Raashan Ki Qataron Mein Nazar Aata Hoon,Jagjit Singh,0,http://www.youtube.com/watch?v=JbwY0RIV7jo
a89dce97-cb4e-5b9e-8aad-cd91336d7ad8,4131019a-115d-52bf-825b-fd1888263497,2,Aaj Ke Daur Mein Ae Dost Ye Manzar Kyon Hai,Jagjit Singh,0,https://www.youtube.com/watch?v=HC3S00K68Nw
fc26b842-a28c-5178-92d3-28ff780f5c0d,4131019a-115d-52bf-825b-fd1888263497,3,Maa Sunao Mujhe Woh Kahani,Siza Roy,0,https://www.youtube.com/watch?v=f2_gKSiEv4Y
affa59f1-dd08-5615-9f45-93bf59543498,4131019a-115d-52bf-825b-fd1888263497,4,Kabhi Aansoo Kabhi Khushi Bechi,Jagjit Singh,0,https://www.youtube.com/watch?v=Kb5cc4jYf2M
0c6c80af-0974-5fd7-b718-3874d3e8fe49,4131019a-115d-52bf-825b-fd1888263497,5,Apne Chehre Se Jo Zaahir Hai,Jagjit Singh,0,https://www.youtube.com/watch?v=_djLkpUYeUc
3bf53412-1fd2-56fc-a6fb-2efb54395d85,4131019a-115d-52bf-825b-fd1888263497,6,Mujh Mein Jo Kuchh Achchha Hai Sab Uska Hai,Jagjit Singh,0,https://www.youtube.com/watch?v=8stmeJp3wfE
771acd67-ca7c-5d92-be8c-d80b69750667,4131019a-115d-52bf-825b-fd1888263497,7,Woh Rulakar Hans Na Paya Der Tak,Jagjit Singh,0,https://www.youtube.com/watch?v=a0lkvcjAvZY
5bd6b3aa-bad2-5ae2-808c-b74410ea3400,4131019a-115d-52bf-825b-fd1888263497,8,Lab Pe Aati Hai Dua Banke Tamanna Meri,Siza Roy,0,https://www.youtube.com/watch?v=cpvWSOIqK6g
823b049c-4dce-5951-bbdf-3ecbe0b7833d,a858ad7f-b15f-5e6a-80f9-0dbbe36107f5,1,Garam Garam Chai,Baba Sehgal,0,https://www.youtube.com/watch?v=qLiNy5Bx11E
53dca44d-61f8-5e5a-ac96-b49f40af6b0f,a858ad7f-b15f-5e6a-80f9-0dbbe36107f5,2,Orange Kurta Peela Pyjama,Baba Sehgal,0,https://www.youtube.com/watch?v=FasOnEd6q_M
a9b00f62-b915-5ddd-873c-e817db4e9915,a858ad7f-b15f-5e6a-80f9-0dbbe36107f5,3,Karo Hangama,Baba Sehgal,0,https://www.youtube.com/watch?v=7OtPJpv17gY
21470be1-c9a8-5b01-8dfd-6c41dc677b88,a858ad7f-b15f-5e6a-80f9-0dbbe36107f5,4,Dance Party,"Baba Sehgal, Hema Sardesai",0,https://www.youtube.com/watch?v=3RKzXFzxDgw
ba29d26d-e6c4-58dd-8d0f-45c3bec90137,a858ad7f-b15f-5e6a-80f9-0dbbe36107f5,5,Cycle Ki Sawaari Hai,"Baba Sehgal, Hema Sardesai",0,https://www.youtube.com/watch?v=KyQVfYWDMP4
c0d50543-6624-5d6b-9160-d4ce388affec,a858ad7f-b15f-5e6a-80f9-0dbbe36107f5,6,Kya Ho Gaya Hai,"Baba Sehgal, Hema Sardesai",0,https://www.youtube.com/watch?v=9ITowuW2XCY
6fd9ec26-1e72-5523-bcfd-c9015ff8367b,0a540b07-e507-5fa2-a296-a531680aadb6,2,Walawai,Ali Haider,0,https://www.youtube.com/watch?v=ffprVN0h-qM
b3c7b27c-bc84-58d2-9ec6-2a7a09d246fb,0a540b07-e507-5fa2-a296-a531680aadb6,4,Qareeb,Ali Haider,0,http://www.youtube.com/watch?v=SpdfIo0InU8
05490bc8-da4d-5c5f-9178-b37ea1bcadb4,0a540b07-e507-5fa2-a296-a531680aadb6,5,Koi Darwaza,Ali Haider,0,http://www.youtube.com/watch?v=Exl0h97LlEE
6d1a74b2-8dc7-56aa-9a9b-238c539d9931,0a540b07-e507-5fa2-a296-a531680aadb6,7,Meri Jaan,Ali Haider,0,http://www.youtube.com/watch?v=GRYP9cc0VRQ
bebb1ad6-e7a2-549a-9f61-5ac0bbe3ad5d,38db9331-a631-5d11-b36c-93f61de6dccd,5,Cheeki O Cheeki O,"Bappi Lahiri, Keya Datta, Vinod Rathod",0,https://www.youtube.com/watch?v=MDZOLOrXwLQ
01ce7203-92d0-5a52-90f6-0e7a8baa2136,bef9f989-67f2-5d18-918a-0481073f75f7,1,Tujhe Dekha To Ye Jaana Sanam,"Kumar Sanu, Lata Mangeshkar",4.67,http://www.youtube.com/watch?v=r7NVIwO8_pI
314b4993-d28a-56ad-918b-38da36a255fb,bef9f989-67f2-5d18-918a-0481073f75f7,2,Ruk Ja O Dil Deewane,Udit Narayan,4.5,http://www.youtube.com/watch?v=YJtkxLJeWWA
aa88e196-e00a-515f-87f4-25445b24131e,bef9f989-67f2-5d18-918a-0481073f75f7,3,Mehndi Laga Ke Rakhna,"Lata Mangeshkar, Udit Narayan",4.0,https://www.youtube.com/watch?v=-bNwqXvMuB8
abc8ec62-1348-57c5-b2ed-a84450abc597,bef9f989-67f2-5d18-918a-0481073f75f7,4,Mere Khwabon Mein Jo Aaye,Lata Mangeshkar,4.0,http://www.youtube.com/watch?v=Jlhj_LvxkHg
