song_uuid,album_uuid,track_number,song_title,song_singers,song_rating,youtube_url,music_yt_url_1,music_yt_url_2,music_yt_url_3
9586ad3d-6e77-5260-ba81-10084b63e996,46c6ff58-9563-5511-8519-bc4c9936a9f0,1,Kumda Babanu Aashik Jhala Dekho Ri Kaisi Sundar Bala,Lata Mangeshkar,0.0,https://www.youtube.com/watch?v=L79iYEOOBjE,,,
d0bd5078-47d6-570d-b0dc-0195c989fc7e,46c6ff58-9563-5511-8519-bc4c9936a9f0,2,Chandni Chand Se Hoti Hai,"Kishore Kumar, Asha Bhosle",3.0,https://www.youtube.com/watch?v=8Jn0xmBicTg,https://music.youtube.com/watch?v=8Jn0xmBicTg,https://music.youtube.com/watch?v=VFp1UC50WBk,https://music.youtube.com/watch?v=ac7TqIp95r0
69c2a612-0349-598d-b819-cf25dee553d4,46c6ff58-9563-5511-8519-bc4c9936a9f0,3,Tum Aise Kahan Tak Chhupoge,Lata Mangeshkar,3.0,https://www.youtube.com/watch?v=MMmluY6Xc8k,,,
c984d530-96c3-568e-bde9-2c15bc99c08d,46c6ff58-9563-5511-8519-bc4c9936a9f0,4,Aahe Tha Woh Bhi Kya Zamana,Kishore Kumar,0.0,https://www.youtube.com/watch?v=YNUnL7WY_oU,https://music.youtube.com/watch?v=LwJWDgvs5n8,https://music.youtube.com/watch?v=gNY0VTwFbj8,
9763f16c-d5f8-5cda-aa51-2d26e674bb2f,14f55ca1-f405-5176-bcad-1a52c3c7f3d3,1,Main Choom Loon Ye Adayein Zara Karib Aao,"Mohammed Rafi, Usha Khanna",0.0,https://www.youtube.com/watch?v=SSnbkPiN90A,https://music.youtube.com/watch?v=SSnbkPiN90A,https://music.youtube.com/watch?v=UoYdtr1REUY,
0b524233-9a2e-567f-b461-980f2c20d6a2,14f55ca1-f405-5176-bcad-1a52c3c7f3d3,2,Aa Ja Aa Ja Khadi Hoon Teri Raahon Mein,Asha Bhosle,0.0,https://www.youtube.com/watch?v=16lE3X9I--E,https://music.youtube.com/watch?v=16lE3X9I--E,https://music.youtube.com/watch?v=vMfja0V62dk,
7fd72f1d-fe95-579f-9b6b-d7e0f5b073e0,14f55ca1-f405-5176-bcad-1a52c3c7f3d3,3,Jane Kahan Gaye Tum,Mohammed Rafi,3.0,https://www.youtube.com/watch?v=YzwJ2oI0YJA,https://music.youtube.com/watch?v=ldRYPNKe-S4,https://music.youtube.com/watch?v=LDpRqmaXu5w,https://music.youtube.com/watch?v=UCG1bs-A124
8803587f-c6b0-5e90-ad47-a9428f0eb898,14f55ca1-f405-5176-bcad-1a52c3c7f3d3,4,Shaam-E-Bahaaran Subah-E-Chaman,Mohammed Rafi,0.0,https://www.youtube.com/watch?v=tO4CqqCdcuQ,https://music.youtube.com/watch?v=5TuaN_lrhMQ,https://music.youtube.com/watch?v=y2Qzjg7ZvvY,https://music.youtube.com/watch?v=wfcXjjlbcCU
e6993c65-04f5-5f7f-9a1d-3ba1945bacbf,14f55ca1-f405-5176-bcad-1a52c3c7f3d3,5,Ae Mere Chanchal Chanda So Ja Chain Se,"Asha Bhosle, Usha Timothy",0.0,https://www.youtube.com/watch?v=QUCJGTSzT2k,https://music.youtube.com/watch?v=MP2pks6IMBQ,https://music.youtube.com/watch?v=0cP0dLOBHgE,https://music.youtube.com/watch?v=wJaTUc5PguQ
3d23587c-fb0d-54b7-a0e4-9ace793db2c3,14f55ca1-f405-5176-bcad-1a52c3c7f3d3,6,Aaj Ki Raat Mere Vaaste Kya Laai Hai,Asha Bhosle,0.0,https://www.youtube.com/watch?v=kBUhxDl1SV8,https://music.youtube.com/watch?v=BLv1RGdm7Ds,https://music.youtube.com/watch?v=W9dRmxt9wGY,https://music.youtube.com/watch?v=5Z1wJMCtfbM
