song_uuid,album_uuid,track_number,song_title,song_singers,song_rating,youtube_url
39452fa4-9f80-5075-9e50-bb4255b02635,85927895-4aa6-5dcd-b23a-ea29208e3547,6,Majbooriyan,Kumar Sanu,0,http://www.youtube.com/watch?v=LFdAHnIhPzA
0aea9924-5bf6-5dc6-a4eb-aa9f4a4bcee1,85927895-4aa6-5dcd-b23a-ea29208e3547,7,Hamari Dhadkan,Kumar Sanu,0,http://www.youtube.com/watch?v=0Q4Z14HBaQc
c4b579d8-767f-545f-b969-427ca64344b6,85927895-4aa6-5dcd-b23a-ea29208e3547,8,Raat Katati Nahin,Kumar Sanu,0,http://www.youtube.com/watch?v=jYWz6bU0ba8
755fd9ed-1c4a-5687-b0b3-986984f05b31,85927895-4aa6-5dcd-b23a-ea29208e3547,9,Dil Nashe Mein Choor Hai,Kumar Sanu,0,http://www.youtube.com/watch?v=yXokf3WWjQY
d75551fe-fe67-57ba-acf7-f8c0a20a6726,85927895-4aa6-5dcd-b23a-ea29208e3547,10,Aise Na Dekho Mujhe,Kumar Sanu,0,https://www.youtube.com/watch?v=Vfmdk_P5LV8
2b63c2c1-44ab-5b09-adf6-0646133d18ae,977c43ce-f840-58c8-94ac-8de7cb17b42c,1,Gumshuda Chain Rooh Bezaar,Kailash Kher,0,https://www.youtube.com/watch?v=HgLuAitpG5M
96282da2-e4e5-5acf-9e5e-698db5767a99,977c43ce-f840-58c8-94ac-8de7cb17b42c,6,Bas Ek Zara,"Vardan Singh, Sunita - III",0,https://www.youtube.com/watch?v=mOAO2CAYwiU
671b9f60-a4eb-5323-86ca-34031cdd7273,4e016f5c-d383-5bba-a6b0-1dbd6bc22d2e,2,Sarakti Jaaye Hai (Ahista Ahista),Asha Bhosle,3.0,https://www.youtube.com/watch?v=Iew_W03dJJA
69945084-e850-50d1-87c2-a0ff89dcdfc7,4e016f5c-d383-5bba-a6b0-1dbd6bc22d2e,3,Aawargi,Asha Bhosle,0,https://www.youtube.com/watch?v=vbvPFqRWCQ4
18d0f330-455c-5dc9-a1bc-6ae421eed13b,4e016f5c-d383-5bba-a6b0-1dbd6bc22d2e,4,Dil Mein Ek Lehar,Asha Bhosle,0,https://www.youtube.com/watch?v=N0vRJ_uE3Ww
3ec1ec7a-fcdb-5f61-9294-9df423ffe799,4e016f5c-d383-5bba-a6b0-1dbd6bc22d2e,7,Ranjish Hi Sahi,Asha Bhosle,0,https://www.youtube.com/watch?v=QuRaM_k4YJ8
85b7110f-37c8-5020-bac1-e648d541bd01,4e016f5c-d383-5bba-a6b0-1dbd6bc22d2e,8,Chupke Chupke,Asha Bhosle,0,http://www.youtube.com/watch?v=GNrawkBsfg4
39b0861a-3f08-5d75-94f5-2a6322259a49,7452a3cd-a53c-565a-8a97-52b02ba38250,1,Bach Ke Rehna Re Baba,"Sunidhi Chauhan, Sowmya Raoh",0,http://www.youtube.com/watch?v=ZhGoPblenzI
0981caa9-3277-5969-bf2e-8b2b70f6eb3d,7452a3cd-a53c-565a-8a97-52b02ba38250,2,Tera Husn,Kunal Ganjawala,0,http://www.youtube.com/watch?v=iNlMmy4g7RQ
77a66b87-f608-58f3-8749-9dad8a64a77b,7452a3cd-a53c-565a-8a97-52b02ba38250,3,Dil Churane Wale,"Kumar Sanu, Alka Yagnik",0,http://www.youtube.com/watch?v=urtFtFL-6ZE
894b6225-e3a6-5b51-b6c6-f12f14c1104b,7452a3cd-a53c-565a-8a97-52b02ba38250,4,Sharafat Chhod De,Alisha Chinai,0,http://www.youtube.com/watch?v=d8runFTcWrI
e9328a61-6495-5212-a3a6-9493ba7b28b1,7452a3cd-a53c-565a-8a97-52b02ba38250,5,Eiffel Tower,Sunidhi Chauhan,0,http://www.youtube.com/watch?v=Zu0yDqyJc5E
f3efd9fa-ca49-5e12-b523-632814801a4e,7452a3cd-a53c-565a-8a97-52b02ba38250,6,Bach Ke Rehna Re Baba (Remix),"Sunidhi Chauhan, Sowmya Raoh",0,https://www.youtube.com/watch?v=xD9rgGX41NY
0f8756a8-ed07-5d7e-9cfe-30ae1711eccc,7452a3cd-a53c-565a-8a97-52b02ba38250,7,Sharafat Chhod De (Remix),Alisha Chinai,0,https://www.youtube.com/watch?v=sBufxl_rnZo
f991fda1-c298-50a0-8eaa-54bce90e1335,7452a3cd-a53c-565a-8a97-52b02ba38250,8,Bach Ke Rehna Re Baba (Instrumental),,0,https://www.youtube.com/watch?v=BBpgsTc6Ahk
e262b69e-cad5-58d8-8f10-e5600058d5be,7452a3cd-a53c-565a-8a97-52b02ba38250,9,Eiffel Tower (Reprise),Rekha,0,https://www.youtube.com/watch?v=1rS8R3cmImw
c68ee39e-7d72-5845-a43a-77f650073c3a,7452a3cd-a53c-565a-8a97-52b02ba38250,10,Tera Husn (Instrumental),,0,https://www.youtube.com/watch?v=VoUTueU3Y2M
307a3446-152a-5e65-87d9-3e8c0ab64b2c,76e92dc1-e171-5085-bc1c-064bc1e40b38,1,Pyaar Aaya Aur Zyada,"Sonu Nigam, Alka Yagnik",0,https://www.youtube.com/watch?v=pD9CJdvNUQQ
a2a3cf1f-6e64-5e0f-8cda-9d99e23924f0,76e92dc1-e171-5085-bc1c-064bc1e40b38,2,Aaja Aaja Piaya Ab To Aaja,Alka Yagnik,0,https://www.youtube.com/watch?v=1rTzCQ98Qjs
d258ea9c-0f81-500d-9465-eaf6c7eeb77b,76e92dc1-e171-5085-bc1c-064bc1e40b38,3,Barsaat Ke Din Aaye,"Kumar Sanu, Alka Yagnik",0,https://www.youtube.com/watch?v=u7E4lLBnWMo
77c27154-f506-5224-bcb3-7e5c1f497a30,76e92dc1-e171-5085-bc1c-064bc1e40b38,4,Chori Chori Ladi Akhiyaan,"Udit Narayan, Alka Yagnik, Sapna Awasthi, Indee",0,https://www.youtube.com/watch?v=Adq-QW9KyaI
ca69234d-a372-5564-b5b8-d11f94060502,76e92dc1-e171-5085-bc1c-064bc1e40b38,5,Maine Tumse Pyaar Bahut Kiya,Alka Yagnik,0,https://www.youtube.com/watch?v=z71ZdAnV8Xw
b94cf682-79c6-54c7-8697-228f87e00dd5,76e92dc1-e171-5085-bc1c-064bc1e40b38,6,Mushkil (Ye Jo Dil Hai Kisi Pe),"Abhijeet, Alka Yagnik",0,https://www.youtube.com/watch?v=w_PXbqhGXKE
67d5b674-8221-55bb-9994-319700440a21,76e92dc1-e171-5085-bc1c-064bc1e40b38,7,Nakhre (Shaadi Jo Kiya hai),"Alisha Chinai, Ishq Bector",0,https://www.youtube.com/watch?v=nF7dFTim9gw
139fa508-7881-5947-8861-6898a799d5c5,76e92dc1-e171-5085-bc1c-064bc1e40b38,8,Saajan Saajan Saajan (Teri Dulhan Sajaungi),Alka Yagnik,0,https://www.youtube.com/watch?v=knWP7J8I0EY
a367ddb4-d646-5690-b708-80e2d90c6e72,a14ec7a2-fbc7-528b-a99d-c6b74b3d47dd,1,Ek Dilruba Hai,Udit Narayan,0,https://www.youtube.com/watch?v=-UgrS_B53Yc
c271b415-87f9-5308-8e7d-8cd927c62f5a,a14ec7a2-fbc7-528b-a99d-c6b74b3d47dd,2,Ishq Chupta Nahin,Abhijeet,0,http://www.youtube.com/watch?v=Z1I4KLiX-h0&feature=plcp
e6ed5e7d-ec72-5375-929b-53730e40489c,a14ec7a2-fbc7-528b-a99d-c6b74b3d47dd,3,Kaise Piya Se,Lata Mangeshkar,0,http://www.youtube.com/watch?v=CzfqKPFylyU&feature=plcp
2168f8d6-ff7e-5403-b511-dc281acc4ba3,a14ec7a2-fbc7-528b-a99d-c6b74b3d47dd,4,Ek Bewafaa Hai,Sonu Nigam,3.67,http://www.youtube.com/watch?v=aQWMuqnAvnk&feature=plcp
53c136fa-3be5-5ba9-bcb0-4285e56b1fc7,a14ec7a2-fbc7-528b-a99d-c6b74b3d47dd,5,Kehta Hai Kabutar,"Asha Bhosle, Shaan",3.0,http://www.youtube.com/watch?v=dLDWuusSRtM&feature=plcp
05b2cb2d-97c3-5c36-8e7e-0bdb5be1d0bc,a14ec7a2-fbc7-528b-a99d-c6b74b3d47dd,6,Pyaar Ka Anjaam,"Kumar Sanu, Alka Yagnik, Sapna Mukherjee",3.0,http://www.youtube.com/watch?v=I8bPnPJS4Ew&feature=plcp
27f4f168-120d-5b34-aeb1-b10ac0f055be,a14ec7a2-fbc7-528b-a99d-c6b74b3d47dd,7,Teri Yaad Yaad Yaad,Ghulam Ali,3.67,http://www.youtube.com/watch?v=EwAxJbaUZtc&feature=plcp
6d192ac2-65da-5c82-9faf-bba828daf8f9,56165e3a-0242-54c7-98e3-711abf14e251,1,Maine Hothon Pe,"Shaan, Sunidhi Chauhan",0,https://www.youtube.com/watch?v=fuYtk2ok_UI
a2a388b4-af88-5642-aa56-c49dcb271b25,56165e3a-0242-54c7-98e3-711abf14e251,2,Hindustani Khaana Hindustani Gaana,Sonu Nigam,0,https://www.youtube.com/watch?v=OpaM5XkMmbc
4423071c-03ea-51d8-9d24-87aa963c88bd,475d351d-9dd7-5043-8ba0-df61d262ee26,2,Haan Maine Chhoo Kar Dekha Hai,Gayatri Iyer,4.5,http://www.youtube.com/watch?v=YN2CGXw08dk
efdfbece-9469-5b81-82cd-7e743beb63d0,429a6dc0-26e0-5fda-aca1-fefbe845fa3b,1,Jaana Nahin Tha,"Sonu Nigam, Alka Yagnik",0,http://www.youtube.com/watch?v=3Cr6vdceG2U
6dfcdab7-a148-51b2-bea5-65ffbf3738f1,429a6dc0-26e0-5fda-aca1-fefbe845fa3b,2,Tune Di Bekrari - 1,"Shaan, Shreya Ghoshal, Jayesh Gandhi",0,http://www.youtube.com/watch?v=GA3E7t5RLTE
5a190943-17bf-5cf5-9cda-b68bedab7f41,429a6dc0-26e0-5fda-aca1-fefbe845fa3b,3,Akhiyan Lada Jaa - 1,"Udit Narayan, Alka Yagnik",0,http://www.youtube.com/watch?v=4SpyNNc1qcc
11c2bb2e-88f2-5f41-b6ac-3b7ca3adc83b,429a6dc0-26e0-5fda-aca1-fefbe845fa3b,4,Kaun Kehta Hai,"Udit Narayan, Shreya Ghoshal",0,https://www.youtube.com/watch?v=K7tCal5-1lo
0d8eb0d6-db48-5f5d-95f7-4200f06ea3e0,429a6dc0-26e0-5fda-aca1-fefbe845fa3b,5,Imli Imli,"Hema Sardesai, Jayesh Gandhi",0,http://www.youtube.com/watch?v=Opi3J9j_pPA
0dea6701-b6b2-5589-9787-6f8f199bdec4,429a6dc0-26e0-5fda-aca1-fefbe845fa3b,6,Tune Di Bekrari - 2,"Jayesh Gandhi, Shaan",0,https://www.youtube.com/watch?v=J5KKvpKZ2zU
7e929a73-c92b-53bc-919d-5e67d33d3dea,429a6dc0-26e0-5fda-aca1-fefbe845fa3b,7,Akhiyan Lada Jaa - 2,"Udit Narayan, Alka Yagnik",0,https://www.youtube.com/watch?v=Tq-NiVOq8kY
fcb5b6ad-4d22-5448-b2e4-942748cb7bbc,429a6dc0-26e0-5fda-aca1-fefbe845fa3b,8,Tune Di Bekrari - 3,"Jayesh Gandhi, Shaan",0,https://www.youtube.com/watch?v=pnTSCaHyFZQ
a7bcb133-bfef-576e-b003-004dcd0271a9,429a6dc0-26e0-5fda-aca1-fefbe845fa3b,9,Jaana Nahin Tha (Intrumental),,0,https://www.youtube.com/watch?v=DuAtX0wOZ3s
4d78335e-acea-5768-88f7-97f757bb2862,429a6dc0-26e0-5fda-aca1-fefbe845fa3b,10,Tune Di Bekrari - 4,"Jayesh Gandhi, Shaan",0,https://www.youtube.com/watch?v=ber9sWC177M
483820ca-3b3d-532b-9e0e-a99624419f86,2df5a20d-8f6b-5c59-9889-51a2cc0d62a1,1,Sabse Bada Rupaiya,Mehmood,3.0,https://www.youtube.com/watch?v=9plTgGxTTIw
bdefdf1e-5fbc-564a-9663-63a65395a835,2df5a20d-8f6b-5c59-9889-51a2cc0d62a1,2,Say Naa Say Naa,"Abhishek Bachchan, Sunidhi Chauhan",3.0,https://www.youtube.com/watch?v=FGGc7wnKMYc
70cf3afc-5097-56b6-bcc8-e91135d90c86,2df5a20d-8f6b-5c59-9889-51a2cc0d62a1,3,Do Aur Do Paanch (Remix),Kishore Kumar,0,https://www.youtube.com/watch?v=2pZR2B5VCOA
bad7e9b8-87b5-54ed-837f-50aeb4aa09ab,2df5a20d-8f6b-5c59-9889-51a2cc0d62a1,4,Come Fishing (Bluffmaster! Theme),,0,https://www.youtube.com/watch?v=AVOW1ZvrpJU
0c592403-36d7-55f8-bf23-0d63e9becfd2,2df5a20d-8f6b-5c59-9889-51a2cc0d62a1,5,Right Here Right Now (Hip Hop Mix),"Abhishek Bachchan, Sunidhi Chauhan",0,https://www.youtube.com/watch?v=07xSj-xA-d8
c65dc0ac-dcd1-5289-8530-c86d0cb99706,2df5a20d-8f6b-5c59-9889-51a2cc0d62a1,6,Tadbeer Se Bigdi Hui Taqdeer (Destiny Remix),Geeta Dutt,0,https://www.youtube.com/watch?v=wUma0Q5K-8g
111deb21-7fe4-5461-9d95-436c908948bf,2df5a20d-8f6b-5c59-9889-51a2cc0d62a1,7,Right Here Right Now,"Abhishek Bachchan, Sunidhi Chauhan",0,https://www.youtube.com/watch?v=JX409_Bq7m0
0feefc13-13b4-51df-995e-ad762ed78de1,2df5a20d-8f6b-5c59-9889-51a2cc0d62a1,8,9 Parts Of Desire,Saira Hussain,0,https://www.youtube.com/watch?v=dBp4Y7CjRwg
3344bafb-fed1-5947-9808-cfb32680c98c,2df5a20d-8f6b-5c59-9889-51a2cc0d62a1,9,The Gateway Theme,,0,https://www.youtube.com/watch?v=iYpeVA1tda4
ba26859e-85ad-5fe0-a358-d30a83d06795,2df5a20d-8f6b-5c59-9889-51a2cc0d62a1,10,Indi Yarn,Saira Hussain,0,https://www.youtube.com/watch?v=MjKDglXjIr4
122f921f-1bd6-5381-a375-5f6bb93c3af5,2df5a20d-8f6b-5c59-9889-51a2cc0d62a1,11,Neela,,0,https://www.youtube.com/watch?v=F1JUic_GoUg
cd2f1aad-bcc0-551d-afdd-af644418b4dd,2df5a20d-8f6b-5c59-9889-51a2cc0d62a1,12,Parde Ke Peechhe,Saira Hussain,0,https://www.youtube.com/watch?v=x_H_fUyCli0
22b8e7b1-d3e3-5ecf-a71f-4523622c9eae,2df5a20d-8f6b-5c59-9889-51a2cc0d62a1,13,Bure Bure/Boro Boro,"Robert Uhlmann, Arash",3.0,https://www.youtube.com/watch?v=bDK_vSGGNDc
cb6ba814-cbd9-5b79-8eba-0bb82d642b49,2df5a20d-8f6b-5c59-9889-51a2cc0d62a1,14,Right Here Right Now (Dhol Mix),"Abhishek Bachchan, Sunidhi Chauhan",0,https://www.youtube.com/watch?v=MbzErTBLNw0
ea20d831-fecb-50eb-9946-2e65a907fde0,8b56ce29-8d99-5eb6-9d0a-ebc9a19ca9bb,1,Aazadi,A.R. Rahman,3.0,https://www.youtube.com/watch?v=bWXgVvkEC0k
410dc104-24f7-5a87-9836-b9acca14d8e2,8b56ce29-8d99-5eb6-9d0a-ebc9a19ca9bb,2,Kadam Kadam,Vijay Prakash,3.0,https://www.youtube.com/watch?v=J4K5rzCybr0
3f85584d-b800-5883-b92c-78255a1ebe7f,8b56ce29-8d99-5eb6-9d0a-ebc9a19ca9bb,3,Ekla Chalo,"Sonu Nigam, Nachiketa Chakraborty",3.0,https://www.youtube.com/watch?v=6BPEOSTiYxM
fa0fe434-7e5a-5a3a-8c3b-0ce42ce23024,8b56ce29-8d99-5eb6-9d0a-ebc9a19ca9bb,4,Hum Dilli Dilli Jayenge,Various artists,0,https://www.youtube.com/watch?v=EICQaIlxHv0
a74c3d96-6203-5abd-b6e8-faa90bc5fe14,8b56ce29-8d99-5eb6-9d0a-ebc9a19ca9bb,5,Desh Ki Mitti,"Sonu Nigam, Anuradha Sriram",3.5,https://www.youtube.com/watch?v=sYT42VxNhSo
d0da1781-5a91-551a-b5f5-c7d3f07a09e5,8b56ce29-8d99-5eb6-9d0a-ebc9a19ca9bb,6,Zikr,"A.R. Rahman, Rafi, Rakeeb, Shaukar Ali",3.5,https://www.youtube.com/watch?v=en_jTEnUTbU
a822f7c0-c822-5274-a63b-87a4ad8d7511,8b56ce29-8d99-5eb6-9d0a-ebc9a19ca9bb,7,Ghoomparani,"Sapna Mukherjee, Satyanarayan Mishra",0,https://www.youtube.com/watch?v=NiqRLF6CA8Y
3f7dfd23-6a9b-5e2c-b1dd-2879b05033bc,8b56ce29-8d99-5eb6-9d0a-ebc9a19ca9bb,8,Durga Pooja,,0,https://www.youtube.com/watch?v=LSItqD0A5UM
b48a4fd2-12a9-531b-a145-93f6a62e7ab6,8b56ce29-8d99-5eb6-9d0a-ebc9a19ca9bb,20,Jana Gana Mana,,0,https://www.youtube.com/watch?v=w4cVbKSxCes
5ff9f0ba-a603-53e1-b648-df83152e750c,e5efadf7-88a6-5727-9600-c3f470fe7713,1,Payal Ki Chham Chham,Zubeen Garg,0,https://www.youtube.com/watch?v=Ab4rl2amMtQ
c00bbaf1-02f5-5e62-8c6d-e48a28044636,e5efadf7-88a6-5727-9600-c3f470fe7713,5,Chalte Chalte,Nandini Srikar,3.4,https://www.youtube.com/watch?v=qZ_Ufo-1rys
39228198-557e-51d6-94d6-f1e7510a1790,ba947569-da79-59fe-bb5b-4837109d59a7,1,Dhadak Dhadak,"Udit Narayan, Sunidhi Chauhan, Nihira Joshi",3.5,http://www.youtube.com/watch?v=9eR9WcrdfsA&feature=plcp
b6d055b1-8dcf-53c8-8508-26e4d2ae1fd3,ba947569-da79-59fe-bb5b-4837109d59a7,2,Chup Chup Ke,"Sonu Nigam, Mahalakshmi Iyer",3.67,http://www.youtube.com/watch?v=sosrUeFljnM&feature=plcp
387130f4-9ada-525e-80ba-a162325c55bb,ba947569-da79-59fe-bb5b-4837109d59a7,3,Nach Baliye,"Shankar Mahadevan, Sowmya Raoh, Loy Mendonsa",3.5,http://www.youtube.com/watch?v=IWWZp-wj3KM&feature=plcp
8d65abb7-4d0f-5ea2-a1e9-b0cc87daba4a,ba947569-da79-59fe-bb5b-4837109d59a7,4,Bunty Aur Babli,"Sukhwinder Singh, Jaspinder Narula, Shankar Mahadevan, Siddharth Mahadevan",3.5,http://www.youtube.com/watch?v=ljT7ZEW42g4&feature=plcp
e2c527ac-2d65-5d84-b580-8ab452a2bacf,ba947569-da79-59fe-bb5b-4837109d59a7,5,B N B,"Blaaze, Shankar Mahadevan, Loy Mendonsa",0,http://www.youtube.com/watch?v=dKIrJo73CzA
92f8f89f-bedf-5c2c-bc86-23945277b5dc,ba947569-da79-59fe-bb5b-4837109d59a7,6,Kajraare Kajraare Tere Kaare Kaare Naina,"Alisha Chinai, Shankar Mahadevan, Javed Ali",4.75,http://www.youtube.com/watch?v=DovUEruZ2q4&feature=plcp
a03bcadd-1fe5-52d8-9958-99df6e3a29ec,80e18ba5-56ce-5aa2-87e5-c5b5cc3af178,1,Chalta Hai Yaar,Shankar Mahadevan,0,https://www.youtube.com/watch?v=U-CPowJk1Fs
4d7067db-89ca-566d-a6ee-3562844b0bc7,80e18ba5-56ce-5aa2-87e5-c5b5cc3af178,2,Kabhi Phoolon Ki Tarah,Udit Narayan,0,https://www.youtube.com/watch?v=aVN_gFIaNFc
33f10e67-7ab5-55c7-a1f0-bc5d0872cbbd,80e18ba5-56ce-5aa2-87e5-c5b5cc3af178,3,Aankhon Mein Bhar Le,Vaishali Samant,0,https://www.youtube.com/watch?v=Ql7rcFTzxr0
f21c22ed-cfda-582d-bc66-73fb596ac4ae,fc82015a-a583-58f0-8bbc-a297434a5542,1,Aage Aage Chahat Chali,Udit Narayan,0,https://www.youtube.com/watch?v=6dWBO7aVBoY
55c1b0d4-8d57-5110-844a-41fd53139235,fc82015a-a583-58f0-8bbc-a297434a5542,2,Doli Leke Aaye Hain,"Udit Narayan, Alka Yagnik",0,https://www.youtube.com/watch?v=Zt0c39H_O4o
c16924e0-71f8-5ffe-b07b-d7449f655256,fc82015a-a583-58f0-8bbc-a297434a5542,3,Resham Se Bhi Nazuk Nazuk,Udit Narayan,0,https://www.youtube.com/watch?v=W-SPwFwEVAw
03975b0d-793f-567b-b628-84ecd8c3d1f1,fc82015a-a583-58f0-8bbc-a297434a5542,4,Woh Din Yaad Kar Lo Sanam,Udit Narayan,0,https://www.youtube.com/watch?v=x1BDlrdRzik
18d27dfa-3ec4-543c-a339-e3a88c7eb26a,fc82015a-a583-58f0-8bbc-a297434a5542,5,Pehli Nazar Ka Woh Pyar,"Udit Narayan, Alka Yagnik, Sunidhi Chauhan",0,https://www.youtube.com/watch?v=IAUS0bdK1Wo
206d7971-8cbe-51c8-8150-7fad79c5d67d,fc82015a-a583-58f0-8bbc-a297434a5542,6,Jadugar Jadugar,"Udit Narayan, Sunidhi Chauhan",0,https://www.youtube.com/watch?v=_WFYnpJ4dqs
28d24972-35c1-508d-be89-32d8f04fb1b0,fc82015a-a583-58f0-8bbc-a297434a5542,7,Doli Leke Aaye Hain (Sad),Udit Narayan,0,https://www.youtube.com/watch?v=kPpfBlpE_HM
00b6d5a3-edd7-5168-b8b2-6a0aa59c5dd9,fc82015a-a583-58f0-8bbc-a297434a5542,8,Resham Se Bhi Nazuk Nazuk (Instrumental),,0,https://www.youtube.com/watch?v=bG1Xo5SegXY
7c2087e1-9c09-51ad-a942-fe24040176f6,fc82015a-a583-58f0-8bbc-a297434a5542,9,Doli Leke Aaye Hain (Instrumental),,0,https://www.youtube.com/watch?v=P7X-3tlnO3M
ed7d5422-a26b-55d3-bbea-f747d913459c,aafe3e74-bcb9-5d61-b2e4-aed8fae5a778,1,Chanda Ki Doli,Sonu Nigam,0,http://www.youtube.com/watch?v=qRXMZUstDPg
017185ae-4879-5b14-ac39-21e4cba35e10,aafe3e74-bcb9-5d61-b2e4-aed8fae5a778,2,Rafta Rafta Nazar,Sonu Nigam,0,http://www.youtube.com/watch?v=rM8tjcTB2vM
9cac1087-b470-5428-a854-189c7577c22b,aafe3e74-bcb9-5d61-b2e4-aed8fae5a778,3,Pagal Hoon Main,Sonu Nigam,0,http://www.youtube.com/watch?v=sVET0KgEhp4
c105ed1f-09c5-5ec5-9959-f4e80446cea3,aafe3e74-bcb9-5d61-b2e4-aed8fae5a778,4,Mujhe Tumse Milke,Sonu Nigam,0,https://www.youtube.com/watch?v=-pTLSoYqcXE
6c0dc4a3-9d80-5e5d-a9d0-76bb66d7ed34,aafe3e74-bcb9-5d61-b2e4-aed8fae5a778,5,Tu,Sonu Nigam,0,http://www.youtube.com/watch?v=ljhsaN1A900
1fc64686-614a-5c0b-a157-5c7c58549ea5,aafe3e74-bcb9-5d61-b2e4-aed8fae5a778,6,Chale Aao,Sonu Nigam,0,http://www.youtube.com/watch?v=_sImiuOUlAo
