song_uuid,album_uuid,track_number,song_title,song_singers,song_rating,youtube_url
7c3edd2f-2244-592d-8fab-dd61cb426df6,ad2b4860-e8d9-51c4-94f7-5f71825794ab,1,17 Saal,Kemzyy,0.0,https://www.youtube.com/watch?v=xh7iptRntrA
4995ff06-cbcf-52c8-9fbf-a1cb7b545874,a0142290-5c30-5e60-ba6c-b4f7f74a1594,1,2 Many Girls,"Badshaah, Fazilpuria",0.0,https://www.youtube.com/watch?v=PJGVDaSaQWQ
c7c7c871-380e-58d3-b47e-9deff3af5fa9,a480554b-c237-5310-a0db-1e8a27d02a70,1,Bezubaan Phir Se (Bezubaan Kab Se Main Raha),"Vishal Dadlani, Anushka Manchanda, Madhav Krishna",4.33,https://www.youtube.com/watch?v=xutBFUf3LoU
6e2d5f6c-dd44-55a3-a009-0a54ea8dbb66,a480554b-c237-5310-a0db-1e8a27d02a70,2,Sun Saathiya,"Priya Saraiya, Divya Kumar",3.6,https://www.youtube.com/watch?v=TGpG56pg3UU
d35cfab1-b73e-5a16-8a20-c2090f3f5a9c,a480554b-c237-5310-a0db-1e8a27d02a70,3,Chunar (Mai Teri Chunariya Lahrai),Arijit Singh,3.5,https://www.youtube.com/watch?v=3W0f6mlPOKE
c733d847-6995-5385-b671-646c3b3cab67,a480554b-c237-5310-a0db-1e8a27d02a70,4,Happy Birthday,"Sachin Sanghvi, Jigar Saraiya, Varun Dhawan, D. Soldierz",3.0,https://www.youtube.com/watch?v=i2ceSzs2y4Q
02c85804-8f34-59e5-b6e5-53229689c111,a480554b-c237-5310-a0db-1e8a27d02a70,5,If You Hold My Hand,Benny Dayal,3.5,https://www.youtube.com/watch?v=OU7_n4nAb0Q
3a792e6f-03f9-55f3-95e6-01da34dd7240,a480554b-c237-5310-a0db-1e8a27d02a70,6,Hey Ganaraya,Divya Kumar,3.0,https://www.youtube.com/watch?v=v10jDT7SJsw
c65d1a2e-e543-5b20-8afd-1eecd7fa93f2,a480554b-c237-5310-a0db-1e8a27d02a70,7,Happy Hour,Mika Singh,2.0,https://www.youtube.com/watch?v=mBgdiGkMT4c
5d1a7b54-b853-51e1-94ea-91f724534402,a480554b-c237-5310-a0db-1e8a27d02a70,8,Naach Meri Jaan,"Benny Dayal, Shalmali Kholgade, Siddharth Basrur, Rimi Nique",0.0,https://www.youtube.com/watch?v=J1SVvFhabwY
b0698a31-77a1-5826-9157-b3f8460f1a7e,a480554b-c237-5310-a0db-1e8a27d02a70,9,Tattoo,Shefali Alvares,0.0,https://www.youtube.com/watch?v=s-_BENj1L4k
3613701d-c86b-506b-84a8-d6ade1f1c937,a480554b-c237-5310-a0db-1e8a27d02a70,10,Vande Mataram,"Daler Mehndi, Tanishka Sanghvi, Divya Kumar, Badshah",3.0,https://www.youtube.com/watch?v=Ki4_Fc3XoSk
849cd7fb-7959-56db-be02-c0f60dad371c,a480554b-c237-5310-a0db-1e8a27d02a70,11,Bezubaan Phir Se (Reprise),"Shraddha Kapoor, Neel Sharma",0.0,https://www.youtube.com/watch?v=JtW6GkJJ-A8
0d946618-7390-5752-a2a3-7bc47e71331c,277b3c42-63ab-5982-99aa-ff0cb14986dd,1,Aa Bhi Jaa Tu Kahin Se,Sonu Nigam,0.0,https://www.youtube.com/watch?v=i4YUugR043s
7bac0120-b5fb-5731-baa6-61a8a2f3b17a,0fd8c140-3f07-5d2e-91c0-c7166c6b4d29,1,Achha Hai,Vasuda Sharma,0.0,https://www.youtube.com/watch?v=Dv0HXahN5bY
7e5359c3-23ff-5c56-bea3-29e5d4d139cf,8918fe41-0c40-5119-abcf-4dbfb4ab5a6d,1,Aaj Mood Ishqholic Hai,Sonakshi Sinha,0.0,https://www.youtube.com/watch?v=RQzZQsI97II
7d472e14-2df2-5d38-870c-f2b76d00f0d4,2fe492bc-86b8-544e-8896-4601252837ff,2,Aaoge Tum Kabhi,The Local Train,3.0,https://www.youtube.com/watch?v=i96UO8-GFvw
7393e5fc-f6bf-5288-97c7-9062813b41d9,2fe492bc-86b8-544e-8896-4601252837ff,3,Bandey,The Local Train,3.0,https://www.youtube.com/watch?v=F4qqL1aBu5E
72fab7ec-4b9f-5676-86a2-db18a64355b8,2fe492bc-86b8-544e-8896-4601252837ff,4,Chhoo Lo,The Local Train,3.0,https://www.youtube.com/watch?v=uB5bf7LQPVU
1e91aba9-ec04-5a98-b0a5-1f395e41c3e4,2fe492bc-86b8-544e-8896-4601252837ff,5,Kaisey Jiyun,The Local Train,3.0,https://www.youtube.com/watch?v=8k0FFrtKnpQ
e60c7260-b0e6-5ae9-a6bb-42079f910838,2fe492bc-86b8-544e-8896-4601252837ff,6,Yeh Zindagi Hai,The Local Train,3.0,https://www.youtube.com/watch?v=SEqQCIMQfk0
a66acc14-041e-538a-97b7-ae680a2265ac,e038cf6a-c52b-5cb8-8d29-f0b3f52c97bb,1,Shabdon Mein,Madhav,0.0,https://www.youtube.com/watch?v=eXLxwUCOfeI
cda91bbc-f5bc-5867-b3f5-4aa5e466f3b8,e038cf6a-c52b-5cb8-8d29-f0b3f52c97bb,2,Aankhon Ne Tujhko Dekha,Madhav,0.0,https://www.youtube.com/watch?v=YLQL3TN1nEU
40eff27c-78fa-5e4e-8e8e-5676b088d215,e038cf6a-c52b-5cb8-8d29-f0b3f52c97bb,3,Tum Na Aaye,Madhav,0.0,https://www.youtube.com/watch?v=cPI0ciuC5-Y
c8b31631-09b2-5193-9abf-f0997581e8b6,e038cf6a-c52b-5cb8-8d29-f0b3f52c97bb,4,Lauta De Mujhko,Madhav,0.0,https://www.youtube.com/watch?v=jOhXrw2JEzs
ce88185a-3432-55bc-927f-30b0def19f74,e038cf6a-c52b-5cb8-8d29-f0b3f52c97bb,5,Ladki Hai Bholi Bhaali,Madhav,0.0,https://www.youtube.com/watch?v=ueI2RSSwFfU
0256e372-3d4e-5002-967a-93b2c06e2203,e038cf6a-c52b-5cb8-8d29-f0b3f52c97bb,6,Yun To Saawan,Madhav,0.0,https://www.youtube.com/watch?v=1r7_Z0p0T1A
d4e800d4-04a1-5631-9093-dbfb3cb70804,3bb50f5a-4ba9-5b18-ab87-8adf5aa6fafa,1,Aatish,Suhail Zargar,0.0,https://www.youtube.com/watch?v=9EAb471aY9I
cfa27ce0-5ab9-5f68-8866-63e4d1818c59,63326488-56f3-5618-89c3-ea676eb64c21,1,Ae Nazneen Suno Na (Reprise),Rahul Jain,3.0,https://www.youtube.com/watch?v=KToqhOxaFcw
a7e8321c-7768-59ac-b094-e1aac983ec08,8378d770-f083-555d-a8e4-65f6167bae23,1,Aelo Main Haari Piya (Remix Version),Vaishali Samant,0.0,https://www.youtube.com/watch?v=spq6xo9nUm0
e8121c78-2c7c-55c1-9877-712dbffd7b48,d46f271b-929e-5327-a280-922948af9413,1,Soch Naa Sake,"Amaal Malik, Arijit Singh, Tulsi Kumar",4.0,https://www.youtube.com/watch?v=MRtRcTfszjY
d61aee00-4560-5173-bd50-2b8e61396aa4,d46f271b-929e-5327-a280-922948af9413,2,Dil Cheez Tujhe De Di,"Ankit Tiwari, Arijit Singh",0.0,https://www.youtube.com/watch?v=BkA0lq-0f14
d933ec5e-9cba-5c2f-838b-83991171fb8c,d46f271b-929e-5327-a280-922948af9413,3,Aj Mera Nachan Nu Jee Karda,"Brijesh Shandilya, Divya Kumar, Amaal Malik",0.0,https://www.youtube.com/watch?v=mEYT1FPjWUc
025a0525-914f-5186-8b6b-6aa6f28fa692,d46f271b-929e-5327-a280-922948af9413,4,Tu Bhoola Jise,KK,0.0,https://www.youtube.com/watch?v=fiJWyk_a5HI
ff315164-afe5-5068-9492-f1d4933958cd,d46f271b-929e-5327-a280-922948af9413,5,Soch Naa Sake (Male),Arijit Singh,0.0,https://www.youtube.com/watch?v=skPuv-EppEg
d6cc2ce8-3e10-526e-bb8e-2cf6743dbf2a,46f9943b-f6b9-546f-8395-9d1c03964eac,1,Sautela Shahar,"Palash Sen, Kamakshi Khanna, Abid Khan Langa",0.0,https://www.youtube.com/watch?v=td6jwFXnQn4
bd2592ed-e3fb-515a-af31-3988268865e5,46f9943b-f6b9-546f-8395-9d1c03964eac,2,Lori (Nanhi Munni Chidiya),Anjana Padmanabhan,0.0,https://www.youtube.com/watch?v=JN108mncEnc
c9255500-c9dc-5340-ab0f-b067797b94f9,46f9943b-f6b9-546f-8395-9d1c03964eac,3,Aisa Yeh Jahaan,"Naresh Kamath, Kezleen Kholie",0.0,https://www.youtube.com/watch?v=RFW4dAMrQ14
e66041e3-faa5-5162-8093-3cddf07f7a66,46f9943b-f6b9-546f-8395-9d1c03964eac,4,We Go Party (Everyday),"Kinshuk Sen, Abhilasha Sinha, D.J. Bhaduri, Palash Sen",0.0,https://www.youtube.com/watch?v=Yq_1L_8bep0
9b4673df-3d37-5284-9c53-289de03a5955,46f9943b-f6b9-546f-8395-9d1c03964eac,5,Hey Ya,Palash Sen,0.0,https://www.youtube.com/watch?v=19BSjxmBJ7Q
fee46963-cdb6-5a8b-8e43-4d66e52cbb92,46f9943b-f6b9-546f-8395-9d1c03964eac,6,Haiyya Ho,Suneet Bora,0.0,https://www.youtube.com/watch?v=fMi1_aPhezg
9805cac0-aa23-55e3-8201-a91aef5015a8,476e3bd3-86bf-5218-8f37-724c8f2e0ecb,1,Chaar Shanivaar,"Vishal Dadlani, Armaan Malik",0.0,https://www.youtube.com/watch?v=-6LHV9zl0Ig
7dc929eb-1739-5828-89d0-7ae9f4584e39,476e3bd3-86bf-5218-8f37-724c8f2e0ecb,2,Baaton Ko Teri Hum Bhula Naa Sake,Arijit Singh,0.0,https://www.youtube.com/watch?v=c19t5ORk8Xo
18653174-9c68-5208-bb13-2d347fb47481,476e3bd3-86bf-5218-8f37-724c8f2e0ecb,3,Nachaan Farrate,"Meet Bros, Kanika Kapoor",0.0,https://www.youtube.com/watch?v=AoxYOuZVLyA
79888776-c960-5a3b-b62c-a56e712daeee,476e3bd3-86bf-5218-8f37-724c8f2e0ecb,4,Ae Mere Humsafar Ik Zara Intezar,"Mithoon, Tulsi Kumar",0.0,https://www.youtube.com/watch?v=yX6Y2JYhGHM
f6976fda-32bd-5241-b096-cafed136f067,476e3bd3-86bf-5218-8f37-724c8f2e0ecb,5,Tu Mila De,Ankit Tiwari,3.0,https://www.youtube.com/watch?v=0ryev9XkcrM
caa932b4-bb6b-5937-96e3-15c68b39678f,476e3bd3-86bf-5218-8f37-724c8f2e0ecb,6,Yolo,Sreeramchandra,3.0,https://www.youtube.com/watch?v=6FLqyGt-oIY
ae5c9c03-0500-5a78-9847-29e0f3979992,d108a952-c646-5861-9058-506803a507f9,1,All Of Me (Baarish),"Tulsi Kumar, Arjun",0.0,https://www.youtube.com/watch?v=spLbC_kuPG4
88323c98-63ce-5304-9e2b-cecad7bda952,94095d0b-7400-5e92-aa94-6908a7eb1a46,1,Katra Katra,"Ankit Tiwari, Prakriti Kakkar",3.0,https://www.youtube.com/watch?v=8PmgDiGuTZ0
aab90c85-1b8a-58f2-9a71-3eac153e4894,94095d0b-7400-5e92-aa94-6908a7eb1a46,2,Aawara,"Altamash Faridi, Saim Bhat",0.0,https://www.youtube.com/watch?v=5aWM4bpm5wY
4f51c814-1054-52c1-b59e-4648c50684c6,94095d0b-7400-5e92-aa94-6908a7eb1a46,3,Chand Aasmanon Se Laapata,Bhaven Dhanak,3.0,https://www.youtube.com/watch?v=5gs_5byOJQg
5c57d756-aa73-58d4-bccb-bd840f3254c9,94095d0b-7400-5e92-aa94-6908a7eb1a46,4,Touch My Body (Don't Be Shy),Aditi Singh Sharma,0.0,https://www.youtube.com/watch?v=L51CPTxtJEA
12cc10eb-7fcd-5d01-9eef-430624c91f9c,a6f42767-ab7f-5941-b388-f9c389d3b67d,8,Kaun Sa,Sangeeta Datta,0.0,https://www.youtube.com/watch?v=RuYeqX517Z8
82f3ddd3-ed17-561d-8733-9326632fc922,b4595db4-82e6-5a80-9661-0cb94725859b,1,Inayat,"Clinton Cerejo, Vijay Prakash, Bianca Gomes",4.0,https://www.youtube.com/watch?v=-bRIBl9pUVU
c601beb4-288b-545f-b6a0-abee5199ccdc,b4595db4-82e6-5a80-9661-0cb94725859b,2,Haal-E-Dil Ki Daastan,"Clinton Cerejo, Vijay Prakash, Bianca Gomes",3.0,https://www.youtube.com/watch?v=uX1WLmhVzCs
bf962aee-3f04-5241-b25b-c71ca98a75cd,b4595db4-82e6-5a80-9661-0cb94725859b,3,Thukraaye,"Clinton Cerejo, Vijay Prakash, Bianca Gomes",3.0,https://www.youtube.com/watch?v=0g9OBVcx_ro
93b52b5f-78e5-550d-88be-fe3f1f27a9e2,b4595db4-82e6-5a80-9661-0cb94725859b,4,Kaare Badra,"Clinton Cerejo, Vijay Prakash, Bianca Gomes",3.0,https://www.youtube.com/watch?v=OD_O9vPltcA
17f2f088-073b-5fd2-8a47-207493d89401,b4595db4-82e6-5a80-9661-0cb94725859b,5,Aage Jaane Kya Hai,"Clinton Cerejo, Vijay Prakash, Bianca Gomes",3.0,https://www.youtube.com/watch?v=_Hj4StSo7Vw
f806c4f5-c186-5d9a-89a4-0c19aabe0b51,b4595db4-82e6-5a80-9661-0cb94725859b,6,Paabandiyan Khud Pe Lagayen Na,"Clinton Cerejo, Vijay Prakash, Bianca Gomes",4.0,https://www.youtube.com/watch?v=kGsuSVTqgKk
0e8d518d-e791-579f-af53-c0c7259de510,b4595db4-82e6-5a80-9661-0cb94725859b,7,Manasellam Megham,"Clinton Cerejo, Vijay Prakash, Bianca Gomes",3.0,https://www.youtube.com/watch?v=bpCtrh1lOfI
bc77cb34-4e59-53d6-85ee-2b5a5c7c2ac2,728d0b9e-66b5-581e-9f1d-f83eb1b873a4,1,Dil Dola Re,Pratichee Mohapatra,0.0,https://www.youtube.com/watch?v=ct6lFXPZN0c
b1bba522-11d0-5c00-a8a7-04a9f3cec26f,728d0b9e-66b5-581e-9f1d-f83eb1b873a4,2,Aaoge Tum Kabhi,Raman Negi,0.0,https://www.youtube.com/watch?v=7aVnrE6s71s
f34b8991-9c13-5c29-a188-272fff7279c1,728d0b9e-66b5-581e-9f1d-f83eb1b873a4,3,Zindagi,Anushka Manchanda,0.0,https://www.youtube.com/watch?v=DbAnltR78rU
b27e0c96-3c78-5f9a-bd1a-70a237a89d9d,728d0b9e-66b5-581e-9f1d-f83eb1b873a4,4,Tinkon Ke Sahare,Kary Arora,0.0,https://www.youtube.com/watch?v=_2VJtnnlZHI
6bc6bb29-b579-5fe5-97af-0b6ba6378ffa,728d0b9e-66b5-581e-9f1d-f83eb1b873a4,5,Dil Dola Re (Remix),Pratichee Mohapatra,0.0,https://www.youtube.com/watch?v=5IBmiy3epb4
ab74f65b-78c8-51ce-9e6f-dd14ac4ae24a,927c7b0f-884d-528f-a5b9-54b05384490d,1,Anjaan Parindey,Ash King,0.0,https://www.youtube.com/watch?v=IAdOB_hNGGc
9f98039c-6447-5ca1-be21-0ec7fc1c920e,927c7b0f-884d-528f-a5b9-54b05384490d,2,Khaane Ka Peene Ka,"Master Suraj - I, Master Chinmay",0.0,https://www.youtube.com/watch?v=6LcHSPM7se4
53fa70f9-901a-5716-90e1-fcfa85172677,927c7b0f-884d-528f-a5b9-54b05384490d,3,Kahan Chala Ae Dost,Niladri Debnath,0.0,https://www.youtube.com/watch?v=ieTgqKI_p0w
e5fe44b2-e5d0-5879-8eeb-d9451bb88bff,927c7b0f-884d-528f-a5b9-54b05384490d,4,Main Band Botal Sharab Ki,Ritu Pathak,0.0,https://www.youtube.com/watch?v=GVcv86aOiU4
6b1095d2-a1d8-5239-b747-ba73d9316553,d22e2cb4-70af-5e14-9d4c-bf669714cab3,1,Aasmaan Ki God Mein,Shreekumar Vakkiyil,3.0,https://www.youtube.com/watch?v=I5HMZsJNi5U
15e1421e-a124-5713-8e35-eaf13cbc670d,01767def-713b-5e9a-a3d1-e4adf9e25d26,1,Astagfirullah,Salim Merchant,0.0,https://www.youtube.com/watch?v=vnh4xGUf9w8
2fff5c20-2880-531f-9005-c4f5173abfae,f4873321-ed59-5922-95bb-a6208315035b,1,Baaki Baatein Peene Baad,Arjun Kanungo,0.0,https://www.youtube.com/watch?v=eWjGh61Gacg
180171f6-69b6-54cd-9ad5-3f2ba5ddb369,8e9d9474-507a-591d-a08e-9acdcd844de7,1,Baby Modern Modern,"Sonu Nigam, Shivranjani Singh",0.0,https://www.youtube.com/watch?v=Dh6v-VNsDd8
eff2eb73-ffe5-5158-8ac8-fc6ca822656d,8e9d9474-507a-591d-a08e-9acdcd844de7,2,Daant Saiyaan Ne Yun Gadaaya Meri Haalat Bigad Gayi,Vijayaa Shanker,0.0,https://www.youtube.com/watch?v=-x0AOw1rWt4
ab9f149c-a01c-57b0-95a8-08e3cb2fa932,8e9d9474-507a-591d-a08e-9acdcd844de7,3,Yeh Kya Hua Hai,Abhishek Nailwal,0.0,https://www.youtube.com/watch?v=pWsaviT3Mrw
a00f592c-a73a-5fa3-bf6b-21b4916c0a3f,8e9d9474-507a-591d-a08e-9acdcd844de7,4,Dum Ali,"Abhishek Nailwal, Aftab Sabri, Hashim Sabri",0.0,https://www.youtube.com/watch?v=XoTxKP9KlXA
4c895c34-0ca5-5e17-a2a5-dc1efb52a2fa,8e9d9474-507a-591d-a08e-9acdcd844de7,5,Crazy Baraat,"Ravi Basnet, Abhishek Nailwal",0.0,https://www.youtube.com/watch?v=Sg3WbzWcdpg
82456c63-c86c-5e3c-96b4-afc280dba01a,8e9d9474-507a-591d-a08e-9acdcd844de7,6,Yeh Kya Hua Hai (Unplugged),Abhishek Nailwal,0.0,https://www.youtube.com/watch?v=leFmEpxHX0Y
283b9ed2-4c93-5e13-a0e4-623fb75252e2,9078c81e-ef46-5749-8c9b-0d93a62b4a3f,1,Baaton Ko Teri (Umplugged),Rahul Vaidya,0.0,https://www.youtube.com/watch?v=bOfA0LmDuZw
1c2a31c6-118b-5170-8999-0e5ed0ac79b6,ec67de1c-1c93-5310-87e4-2f5b5744979a,1,Babuji Dheere Chalna,Anjum Katyal,0.0,https://www.youtube.com/watch?v=s6g7LFCQ5aI
840db5ad-5b1c-5f85-8a43-084eccb8a5e0,03e02f00-e3c2-58c0-8989-7baaee1c5717,1,Beparwah,Apeksha Dandekar,0.0,https://www.youtube.com/watch?v=wfRD9Cy5vNg
334149fd-2260-5b3b-a98a-5ee515dfcdcc,03e02f00-e3c2-58c0-8989-7baaee1c5717,2,Main Tujhse Pyaar Nahin Karta,Papon,4.0,https://www.youtube.com/watch?v=6GlVn2oK1rw
ce0d62ab-5455-5225-aa33-af8ece24b241,03e02f00-e3c2-58c0-8989-7baaee1c5717,3,Beparwah (MBA Swag),"Apeksha Dandekar, Earl Edgar D'Souza, Meet Bros Anjjan",0.0,https://www.youtube.com/watch?v=UeVs705jhDQ
02f22b19-d3cd-51e4-836e-49d614fc8bd5,03e02f00-e3c2-58c0-8989-7baaee1c5717,4,Main Tujhse Pyaar Nahin Karti,Ramya Behra,0.0,https://www.youtube.com/watch?v=Klsz5um6Tf0
fe08c0e2-d5f8-55b0-9c82-080651af4eb8,abd7993f-0172-5f5d-ba41-f833859c0399,1,Jee Karda,Divya Kumar,4.5,https://www.youtube.com/watch?v=VAJK04HOLd0
3b906a52-1a7b-5d6a-b226-dff12adcb40f,abd7993f-0172-5f5d-ba41-f833859c0399,2,Jeena Jeena,Atif Aslam,4.5,https://www.youtube.com/watch?v=ziTHTlmPdhQ
0434aa50-b032-5b12-90ad-9be2e0442f82,abd7993f-0172-5f5d-ba41-f833859c0399,3,Jee Karda (Rock Version),Divya Kumar,4.0,https://www.youtube.com/watch?v=SG9ZWql8A9k
728d260f-9de1-56e3-bfbc-70df5f88a609,abd7993f-0172-5f5d-ba41-f833859c0399,4,Judaai (Chadariya Jhini Re Jhini),"Rekha Bhardwaj, Arijit Singh",4.6,https://www.youtube.com/watch?v=f7dd7aojpUY
b85c6731-7922-5151-98f2-85615b9e7ef6,abd7993f-0172-5f5d-ba41-f833859c0399,5,Jeena Jeena (Remix),Atif Aslam,0.0,https://www.youtube.com/watch?v=VWFbfP3rsCk
a4dc0dba-8e16-5d25-85cd-ce5a271222e6,abd7993f-0172-5f5d-ba41-f833859c0399,6,Badla Badla,"Vishal Dadlani, Jasleen Kaur Royal, Suraj Jagan, Priya Saraiya",3.0,https://www.youtube.com/watch?v=x_OVEve7hM8
1aa1363a-7f4e-5aef-be2b-f18fc31d0578,abd7993f-0172-5f5d-ba41-f833859c0399,7,Mashup,"Divya Kumar, Atif Aslam, Rekha Bhardwaj, Arijit Singh, Vishal Dadlani, Jasleen Kaur Royal, Suraj Jagan, Priya Saraiya",0.0,https://www.youtube.com/watch?v=HoFphiWwaXQ
85be94b3-f8bb-59e8-bcc9-5c90a8da06ae,abd7993f-0172-5f5d-ba41-f833859c0399,8,Sone Ka Paani,Priya Saraiya,3.0,https://www.youtube.com/watch?v=IncjrYrzbBc
aaf275ad-c047-5b2d-8a52-d79d4d3f13f8,abd7993f-0172-5f5d-ba41-f833859c0399,9,Jee Karda (Remix),Divya Kumar,0.0,https://www.youtube.com/watch?v=ZpD-8rQygU8
c92fa2b8-dda1-5a28-90d1-3783768deaeb,7a923b71-111f-5c15-b1de-2fb9e2136738,1,Shaitaaniyan,Ankit Tiwari,0.0,https://www.youtube.com/watch?v=1SMEaYuJJis
ef577643-019c-5afa-b273-f390b1ed4015,7a923b71-111f-5c15-b1de-2fb9e2136738,2,Thode Se Hum,Mohit Chauhan,0.0,https://www.youtube.com/watch?v=fg7JhMMnkSY
e9f33aef-d1e7-5ab8-9da8-32cc97a63f1b,7a923b71-111f-5c15-b1de-2fb9e2136738,3,Garden Garden Gaave,Mika Singh,0.0,https://www.youtube.com/watch?v=5U-LZFe8azs
4eaaac37-adc4-5f36-9aac-66f79aa10dd7,7a923b71-111f-5c15-b1de-2fb9e2136738,4,Kudiyan Baimaan,Manish Tipu,0.0,https://www.youtube.com/watch?v=iTfarSgBTug
95a501b7-527d-5f05-90eb-f638410f912b,7a923b71-111f-5c15-b1de-2fb9e2136738,7,Badmashiyaan - Mash Up,"Anupam Amod, Manish Tipu, Shilpa Rao, Mika Singh, Ankit Tiwari, Mohit Chauhan",0.0,https://www.youtube.com/watch?v=IeCMng5hObI
4a1c6b87-c15c-5a78-8e0e-626b72cb66ce,0ab0a3d9-efcc-5d6a-b665-34274f6d3620,1,Bahut Pyar Karte Hain,Shreya Mishra,0.0,https://www.youtube.com/watch?v=OvYPvmjmUEA
87a933ca-48f3-598c-bae5-e2670f37209f,186faea1-2a43-5f87-a4be-8f0a29258692,1,Deewani Mastani,"Shreya Ghoshal, Ganesh Chandanshive, Mujtaba Aziz Naza",4.0,https://www.youtube.com/watch?v=h6lHUn20J5g
90b9bd2b-1625-508f-b6bd-1cda3f38d67d,186faea1-2a43-5f87-a4be-8f0a29258692,2,Aayat Ki Tarah,Arijit Singh,4.5,https://www.youtube.com/watch?v=85LA5CKMW_I
0cd1a745-bcbc-570f-9e24-f593e14b3c4c,186faea1-2a43-5f87-a4be-8f0a29258692,3,Malhari (Bajne De Dhadak Dhadak),Vishal Dadlani,3.0,https://www.youtube.com/watch?v=l_MyUGq7pgs
b036e62a-0a48-55a8-9fc4-ce1a6ec5909f,186faea1-2a43-5f87-a4be-8f0a29258692,4,Mohe Rang Do Laal,"Birju Maharaj, Shreya Ghoshal",4.8,https://www.youtube.com/watch?v=UoNnDIu9xQ4
dfee7b3f-76dd-5d38-a388-9bddac5b4acb,186faea1-2a43-5f87-a4be-8f0a29258692,5,Albela Sajan Aayo Ri,"Kanika Joshi, Rashi Raagga, Geetikka Manjrekar, Shashi Suman, Kunal Pandit, Prithvi Gandharv",4.5,https://www.youtube.com/watch?v=s36IMcNP8vo
5840afac-256f-5c95-a5a1-c6bfb7817058,186faea1-2a43-5f87-a4be-8f0a29258692,6,Ab Tohe Jane Naa Doongi,"Payal Dev, Shreyas Puranik",4.0,https://www.youtube.com/watch?v=y9Mr2Dn3cOI
4ba69935-fc80-58a2-aa1d-d793c830e2af,186faea1-2a43-5f87-a4be-8f0a29258692,7,Pinga Ga Pori,"Shreya Ghoshal, Vaishali Made",4.0,https://www.youtube.com/watch?v=tzRFLMn4kpM
aadd4d57-3c97-546e-a655-72352c0a6e7a,186faea1-2a43-5f87-a4be-8f0a29258692,8,Aaj Ibaadat Roobaroo Ho Gayi (Mere Maula Tera Shukriya),Javed Bashir,4.67,https://www.youtube.com/watch?v=jvYNKUqMK_g
441053ec-b365-561f-98ff-a0443a5e8b75,186faea1-2a43-5f87-a4be-8f0a29258692,9,Main Hoon Fitoori,"Vaishali Made, Ganesh Chandanshive",3.0,https://www.youtube.com/watch?v=eM2FzepIW4E
a426a2ac-937c-5907-8871-f3a68bc8e290,186faea1-2a43-5f87-a4be-8f0a29258692,10,Gajanana (Sukhkarta Dukhharta),Sukhwinder Singh,3.25,https://www.youtube.com/watch?v=wGkcQmzysu0
36a4033c-0e76-5a5b-a91c-6049240536ff,d629b837-65be-599d-a902-ccb93c4de79e,1,Selfie Le Le Re,"Vishal Dadlani, Nakash Aziz, Pritam",0.0,https://www.youtube.com/watch?v=TITGBTGJZS8
b2b80bab-861a-5e78-8c8d-3984799d7151,d629b837-65be-599d-a902-ccb93c4de79e,2,Tu Chahiye,Atif Aslam,3.5,https://www.youtube.com/watch?v=zuvla6ABKbs
eb51b159-0182-5ba5-a186-f5550a51835b,d629b837-65be-599d-a902-ccb93c4de79e,3,Aaj Ki Party,Mika Singh,0.0,https://www.youtube.com/watch?v=x4UjdNUjwoQ
056ad29d-981d-5487-ba7b-4b3b0cfa5bad,d629b837-65be-599d-a902-ccb93c4de79e,4,Bhar Do Jholi Meri Ya Muhammad (Traditional),Adnan Sami,0.0,https://www.youtube.com/watch?v=0ZGFko8_gH4
1c03216e-420d-5e5d-9dbf-b7aab8dc20cb,d629b837-65be-599d-a902-ccb93c4de79e,5,Chicken Kuk Doo Koo (Chicken Song),"Mohit Chauhan, Palak Muchhal",3.5,https://www.youtube.com/watch?v=u8ZyDV7DXW8
8b8418d3-2077-54e8-9fbc-7a0d53030630,d629b837-65be-599d-a902-ccb93c4de79e,6,Zindagi Kuchh Toh Bata (Reprise),Jubin Nautiyal,4.0,https://www.youtube.com/watch?v=bqP-CVhtQfc
d7b92cc0-a271-5514-888c-f568efc34869,d629b837-65be-599d-a902-ccb93c4de79e,7,Tu Jo Mila To Ho Gaya Main Qabil,KK,4.0,https://www.youtube.com/watch?v=sweoRadEitg
6861f60c-1d77-53e2-82da-1605153867dc,d629b837-65be-599d-a902-ccb93c4de79e,8,Bhar Do Jholi Meri Ya Muhammad (Reprise),Imran Aziz Mian,0.0,https://www.youtube.com/watch?v=0ZGFko8_gH4
7275c4e7-38d1-5d32-b91c-0740a6c57e35,d629b837-65be-599d-a902-ccb93c4de79e,9,Tu Jo Mila / Dekhna Naa Mudke,Javed Ali,4.0,https://www.youtube.com/watch?v=-HW_aRcnG6M
edcee7ed-b4cc-536b-9520-3f154cf5b7a6,d629b837-65be-599d-a902-ccb93c4de79e,10,Zindagi Kuchh Toh Bata,"Rahat Fateh Ali Khan, Rekha Bhardwaj",3.5,https://www.youtube.com/watch?v=ITyHqStTDeg
66044cd6-2fbe-5578-93cf-b9cd4b6eca65,d629b837-65be-599d-a902-ccb93c4de79e,11,Tu Jo Mila To Ho Gaya Main Qabil (Reprise),Papon,3.0,https://www.youtube.com/watch?v=8rUnfTevSXw
33e3fe7f-f360-5fca-b669-6ffeb53a214a,d629b837-65be-599d-a902-ccb93c4de79e,12,Selfie Le Le Re (EDM Mix),"Badshaah, Pritam, Qaran",0.0,https://www.youtube.com/watch?v=k5xNAMIXv6c
