album_uuid,album_title,album_year,album_category,album_music_director,album_lyricist,album_label,album_rating
2df5a20d-8f6b-5c59-9889-51a2cc0d62a1,Bluffmaster!,2005,"Hindi, Film","Trickbaby, Robert Uhlmann, Arash, Sameeruddin, C. Ramchandra, Usha Khanna, Shiv - Hari, Vishal - Shekhar, Basu - Manohari, S.D. Burman, Johan Bejerholm, Rajesh Roshan","Jaideep Sahni, Rajinder Krishan, Saawan Kumar Tak, Hasan Kamaal, Vishal - Shekhar, Majrooh Sultanpuri, Sahir Ludhianvi, Aneela, Robert Uhlmann, Arash, Anjaan",Saregama,3.0
8b56ce29-8d99-5eb6-9d0a-ebc9a19ca9bb,Bose: The Forgotten Hero,2005,"Hindi, Film","A.R. Rahman, Rabindranath Tagore",Javed Akhtar,Times,3.0
e5efadf7-88a6-5727-9600-c3f470fe7713,Brides Wanted,2005,"Hindi, Film","Nandini Srikar, Ranjit Barot","Nandini Srikar, Ranjit Barot, Dev Kohli, Mehboob, Ravi Khote",Universal,0
ba947569-da79-59fe-bb5b-4837109d59a7,Bunty Aur Babli,2005,"Hindi, Film",Shankar - Ehsaan - Loy,"Gulzar, Blaaze",YRF Music,3.5
80e18ba5-56ce-5aa2-87e5-c5b5cc3af178,Chalta Hai Yaar,2005,"Hindi, Film",Kamlesh Bhadkamkar,Mahesh Tilekar,Shemaroo,0
fc82015a-a583-58f0-8bbc-a297434a5542,Chand Sa Roshan Chehra,2005,"Hindi, Film",Jatin - Lalit,Sameer,T-Series,0
aafe3e74-bcb9-5d61-b2e4-aed8fae5a778,Chanda Ki Doli,2005,"Hindi, Non Film",Sonu Nigam,Nusrat Badr,T-Series,0
f4cec693-d577-5066-aab3-656585c07135,Chehraa,2005,"Hindi, Film","Anu Malik, Naresh Sharma, Nikhil - Vinay","Sanjay Chhel, Deepak Sneh, Rahat Indori, Zameer Kazmi, Sameer, Dev Kohli",T-Series,0
e201f3f5-de87-5bf8-a1c7-2d957345ff1d,Chetna: The Excitement,2005,"Hindi, Film",Daboo Malik,Praveen Bharadwaj,Venus,0
da3847bf-07c2-549f-b61e-fc9e9f08e79d,Chocolate,2005,"Hindi, Film",Pritam,"Ajeet Srivastava, Mayur Puri, Dev Kohli, Praveen Bharadwaj",T-Series,0
c7ebbc37-761b-5463-acd7-0fe5e4298657,Chor Mandli,2005,"Hindi, Film",Nirmal B. Pawar,Kumaar,Ultra,0
88de5778-72ff-5dae-ae09-21fa5347cce0,D - Underworld,2005,"Hindi, Film","Prasanna Shekhar, Nitin Raikwar","Manish Gupta, Nitin Raikwar, Sarim Momin",Saregama,0
2a2833ee-6f4a-5a51-85ad-1209fc56cffc,Dansh,2005,"Hindi, Film",Fazal Qureshi,Nida Fazli,,0
a26de4a5-606e-51a6-8fcc-98fb1ad58162,Deewane Huye Paagal,2005,"Hindi, Film",Anu Malik,Sameer,T-Series,0
6a78b095-5267-5fa2-a833-b51ce79b38c0,Destiny,2005,"Hindi, Non Film",Dinesh Pandit,Nida Fazli,,0
7143c200-cf2e-53c0-bd9d-7fdeb99b9b23,Dhamkee: The Extortion,2005,"Hindi, Film","Siddhant Madhav, Mahesh Sharma - IV","Farhad - I, Preeti Arora, Ramesh Dubey - I",,0
729dc167-f37e-50df-a6ab-c746d0104588,Dil Jo Bhi Kahey,2005,"Hindi, Film",Shankar - Ehsaan - Loy,Javed Akhtar,Tips,0
b83dea08-85c8-53a1-9eb5-5a04c8ad77e5,Dosti - Friends Forever,2005,"Hindi, Film",Nadeem - Shravan,Sameer,Shree Krishna Audio,0
e819f703-1660-53f9-8ecd-a811158e9c3f,Dunalli Rifle,2005,"Hindi, Non Film",Mika Singh,,Tips,0
b5577d2b-08bb-5ab5-beaa-730a697fa144,Dus,2005,"Hindi, Film","Vishal - Shekhar, Ranjit Barot","Panchhi Jalonvi, Mehboob Kotwal",T-Series,3.0
9d3d86ee-f405-53dd-be99-749d39c21f4a,Ek Ajnabee,2005,"Hindi, Film","Amar Mohile, Vishal - Shekhar","Jaideep Sahni, Lalit Tiwari, Vishal Dadlani, Sameer",T-Series,0
2ec39ff5-b629-5645-b3e1-30ee31c98e07,Ek Hi Bhool,2005,"Hindi, Film",Dilip Sen - Sameer Sen,"Tabish Romani, Sunil Jha",Venus,0
a5a9c98b-5164-599d-a52b-befb336410b4,Ek Khiladi Ek Haseena,2005,"Hindi, Film",Pritam,"Dev Kohli, Mayur Puri, Amitabh Verma, Shabbir Ahmed, Subrat Sinha, Shaan",T-Series,0
5ecb7f6b-b39f-54d7-84f2-600129876346,Elaan,2005,"Hindi, Film",Anu Malik,Sameer,Venus,0
533a530b-9589-5483-8ce8-54c322ff7d1f,Faakhir Mantra,2005,"Hindi, Non Film",Faakhir Mehmood,Faakhir Mehmood,T-Series,0
79fa57e9-8a03-53ba-a85f-5332f13dca7e,Fareb,2005,"Hindi, Film",Anu Malik,Sayeed Quadri,Saregama,0
984ac9ae-5d6e-5da4-88e0-ea6b1f35bd12,G Ganesh Hegde,2005,"Hindi, Non Film",Ganesh Hegde,"Manoj Santoshi, Vicky Sharma",T-Series,0
82ac4541-dd3c-5fdd-99d2-637fdb3c4235,Gaane Bhi Do Yaaron,2005,"Hindi, Non Film",Leslie Lewis,,Universal,0
625d2cd9-75bc-51a9-9c86-d49d296949e0,Garam Masala,2005,"Hindi, Film",Pritam,"Sameer, Mayur Puri",Venus,3.0
e42ce3ee-b30c-5782-81e3-ca452bedcc51,Hanuman,2005,"Hindi, Film",Tapas Relia,"Traditional, Satish Mutatkar",Times,0
7e468cff-8ed2-543f-b7d4-e3cae9e3c276,Hasrat,2005,"Hindi, Non Film",Nikhil - Vinay,"Sunil Jogi, Nusrat Badr, Praveen Bharadwaj, Jyoti Nayar",T-Series,0
c08321de-78fc-570c-a921-9bd807a5e17d,Hazaaron Khwaishein Aisi,2005,"Hindi, Film",Shantanu Moitra,"Swanand Kirkire, Mirza Ghalib, Bhikhari Thakur, Ajay Jhingran, Traditional",Virgin,0
57536d5d-6755-5c14-a190-763b4f439770,Home Delivery : Aap Ko... Ghar Tak,2005,"Hindi, Film",Vishal - Shekhar,Vishal Dadlani,T-Series,0
598270df-610c-5efa-a45a-fa761b2e6192,Insan,2005,"Hindi, Film",Himesh Reshammiya,Sameer,T-Series,0
006a4224-2430-58ff-85d0-c9090c95564f,Iqbal,2005,"Hindi, Film","Himesh Reshammiya, Salim - Sulaiman, Sukhwinder Singh, Amartya Rahut, Shriram Iyer, Kedar - Sarosh","Sameer, Irfan Siddiqui, Subhash Ghai, Indraneel, Vimal Kashyap",Tips,4.0
6794926f-0a84-5937-a706-e4da0d0ee6ea,It's All About Love,2005,"Hindi, Non Film",Mikey McCleary,,Universal,0
1819b236-c167-5956-8738-c112caf798b0,Jackpot - The Money Game,2005,"Hindi, Film",Dhrubajyoti Phukan,"Abbas Katka, Sham Balkan",T-Series,0
b9f5464d-7b36-578e-b7bf-b56470f6c2a1,James,2005,"Hindi, Film","Nitin Raikwar, Bapi - Tutul","Nitin Raikwar, Sandeep Nath",T-Series,0
f6bcf8fe-5431-5024-a065-50dc7e1a1e8d,Jo Bole So Nihaal,2005,"Hindi, Film",Anand Raj Anand,Dev Kohli,T-Series,0
c0cd62b3-b0aa-57a1-847c-cb74d318f9b2,Jurm,2005,"Hindi, Film","Anand Raj Anand, Anu Malik","Dev Kohli, Rahat Indori",YRF Music,0
d5218223-cd80-5d51-95b1-fa1ae1928418,Kaal,2005,"Hindi, Film",Salim - Sulaiman,"Kailash Kher, Shabbir Ahmed, Anand Raj Anand",Sony Music,0
f2fcdc2d-0f22-5f6d-812e-3627ade62a9a,Kalyug,2005,"Hindi, Film","Goher Mumtaz, Mithoon Sharma, Anu Malik, Rohail Hyatt, Faisal Rafi","Sayeed Quadri, Goher Mumtaz, Asim Raza",Saregama,4.5
e4977989-29aa-594d-bf60-f973d4c55cd5,Karam,2005,"Hindi, Film","Vishal - Shekhar, Pankaj Awasthi","Vishal Dadlani, Dev Kohli, Pankaj Awasthi, Amit Mishra, Irshad Kamil",T-Series,3.0
a20ca31f-0366-514d-9333-f484753d91fd,Kasak,2005,"Hindi, Film",M.M. Kreem,Sameer,Tips,0
1db6c7d9-7bfd-5791-ac50-18e14e240361,Kashish,2005,"Hindi, Non Film","Nazar Hussain, Mohsin Raza","Mustafa Zaidi, Zia Jalandhari, Qateel Shifai, Shehzad Jalundhari, Razi Tirmazi, Qamar Jalalvi, Masroor Anwar, Nasir Kazmi",Saregama,0
bc1ffb39-e9ba-59ce-b70f-272c1ac02b34,Kehta Hai Dil Yahi Baar Baar,2005,"Hindi, Non Film",The Aryans,The Aryans,T-Series,0
d4a08f12-a1d9-570d-823d-1d531a6ffc92,Khullam Khulla Pyaar Karen,2005,"Hindi, Film",Anand - Milind,Sameer,T-Series,0
913d0007-4656-5fa6-aed7-f8b2f1a8eb59,Kisna: The Warrior Poet,2005,"Hindi, Film","Ismail Darbar, A.R. Rahman","Javed Akhtar, Blaaze",Tips,0
967c61bd-1ba4-51cd-9bc0-af13d3298512,Koi Aap Sa,2005,"Hindi, Film",Himesh Reshammiya,Sameer,T-Series,0
652f0ee4-e74e-52b6-a3e1-dac6180a4256,Koi Mere Dil Mein Hai,2005,"Hindi, Film",Nikhil - Vinay,Faaiz Anwar,T-Series,0
f8fcf4c8-25c0-5931-ab85-7d15c746ffad,Kuchh Meetha Ho Jaye,2005,"Hindi, Film",Himesh Reshammiya,Sameer,Shemaroo,0
ec1e96dc-2c7d-502d-8a8a-2aa026e471b2,Kya Mast Jawani Hai (Qawwali Muqabla),2005,"Hindi, Non Film",Raju Khan,Anwar Gujrati,Venus,0
35f12e74-a8b1-585b-b95e-dd595d50afb1,Kyaa Kool Hai Hum,2005,"Hindi, Film","Anu Malik, The Rishi Rich Project",Sameer,T-Series,0
2f88085d-4596-5f12-9338-208b899cc8dc,Kyon Ki - It's Fate,2005,"Hindi, Film",Himesh Reshammiya,"Sanjay Chhel, Sameer",T-Series,0
3d2cd91e-6be2-5da6-b7cc-393728294163,Lahore Ke Rang Hari Ke Sang,2005,"Hindi, Non Film","Wazir Afzal, Nazar Hussain, Qadir Shaggan, Hariharan","Amir Khusro, Bulleh Shah, Majeed Amjad, Traditional, Hasrat Mohani, Mushtaq Soofi, Tajjamul, Adeen Taji, Nasir Kazmi",Times,0
ab2d861f-5fe2-5c4c-b9ed-7efa7729fb4a,Lucky - No Time For Love,2005,"Hindi, Film",Adnan Sami,Sameer,T-Series,0
fd51b5ad-b916-567d-a563-b723ea046cf4,Mahiya: Call Of Love,2005,"Hindi, Film","J. Subhash, Shekhar Sharma","Sudhakar Sharma, Vinay Bihari",Venus,0
8e2c3343-6aa6-5ab0-bef0-0d4e7df46d01,Main Aisa Hi Hoon,2005,"Hindi, Film",Himesh Reshammiya,Sameer,T-Series,0
e178e65a-22d2-58cd-8895-454008662cc9,Main Deewana Hoon,2005,"Hindi, Non Film","Abhijeet, Vaishnav Deva","Yogesh Gaud, Mumtaz Nikhat, Maya Govind",,0
0f791af4-f49d-5a59-81d6-fba656502571,Main Meri Patni Aur Woh,2005,"Hindi, Film","Rajendra Shiv, Mohit Chauhan, Nayab Raja","Rocky Khanna, Zaheer Anwar, Vivek Kumar 'Vinay'",Universal,0
bbab8259-77b6-5962-9f2c-6453678b6c2d,Maine Pyaar Kyun Kiya,2005,"Hindi, Film",Himesh Reshammiya,Sameer,T-Series,0
df054cbf-a0b1-58e6-9049-d8a285d5ce9d,Mashooka,2005,"Hindi, Film",Sajid - Wajid,Jalees Sherwani,T-Series,0
e3654dd7-ec22-56e8-8cf1-b48b2528b8ff,Meri Aashiqui,2005,"Hindi, Film",Nishad Vaidya,Manoj Darpan,Venus,0
b5f116a4-b364-5c8e-88ad-1b9d94b7e98e,Mohabbat Ho Gayi Hai Tumse,2005,"Hindi, Film",Sanjeev - Darshan,Sameer,Lara Music,0
5335f746-dbf6-57ec-bf66-8fe63c20a38e,Mr. Prime Minister,2005,"Hindi, Film","Darshan Dave, Bappi Lahiri","Darshan Dave, Imran Ahmad Khan, Dev Anand, Kuku Prabhas",Times,0
6754418f-6479-5266-89cb-dc968eeb735d,Mr. Ya Miss,2005,"Hindi, Film","Nitin Raikwar, Ronkini Gupta","Nitin Raikwar, Satchit Puranik",T-Series,0
4e563038-1c38-549e-b192-1e0ca0aab3b5,My Brother Nikhil,2005,"Hindi, Film",Vivek Philip,"Amitabh Verma, Nilanjana Kishore",Universal,3.0
2ae5994e-c22d-5194-b465-aaf809473f8b,My Wife's Murder,2005,"Hindi, Film",M.M. Kreem,Ahmad Anees,,0
f03568db-1191-5b31-bea1-95f0399e7ab8,Naam Gum Jaayega,2005,"Hindi, Film",Anand - Milind,Praveen Bharadwaj,T-Series,0
06a1149c-2b2f-57d0-86f9-000305b17e5d,Nazakat,2005,"Hindi, Non Film",Shibani Kashyap,,Sagarika Music,0
157c1da6-f630-5f65-9130-d283242eed27,Nazar,2005,"Hindi, Film",Anu Malik,"Shakeel Azmi, Sayeed Quadri",T-Series,0
ef8694a2-286d-54ce-baf3-ad9fef3db3e4,Neal 'N' Nikki,2005,"Hindi, Film",Salim - Sulaiman,"Anvita Dutt Guptan, Irshad Kamil, Asif Ali Beg",YRF Music,0
7b4163dc-adc2-5ca9-8980-b013e110ee3d,No Entry,2005,"Hindi, Film",Anu Malik,Sameer,Tips,0
f176a48d-c6e5-5a5d-a1ac-d287af31f1f6,Page 3,2005,"Hindi, Film","Shamir Tandon, David Bowie","Sandeep Nath, Ajay Jhingran, David Bowie, Komal Rizvi",Virgin,0
a9dfb8be-0d85-57f3-ab34-8fa3fb6613ab,Paheli,2005,"Hindi, Film",M.M. Kreem,Gulzar,T-Series,4.5
e17176f1-d81d-5197-be6e-eae112d2c065,Parineeta,2005,"Hindi, Film",Shantanu Moitra,Swanand Kirkire,Tips,4.75
c76e5f1c-06ed-516b-8ccc-8a153f6e1e48,Procrastination,2005,"English, Non Film",,,,0
8cecb824-2ab2-59c4-b78d-09db8799e3e4,Pyaar Mein Twist,2005,"Hindi, Film","Jatin - Lalit, R.D. Burman","Sameer, Gulshan Bawra",Venus,0
0e72c9b0-5c3b-521d-849b-ee534655455c,Pyaar Nahi Milta,2005,"Hindi, Non Film",Nawab Raja,Devendra Dev,Venus,0
339ae5fe-27b6-5763-bad5-a6e80ce35d25,Rain,2005,"Hindi, Film",Satish - Ajay,Praveen Bharadwaj,Venus,0
2c313ac1-30cd-576b-9ea5-09ea29c141a8,Ramji Londonwaley,2005,"Hindi, Film",Vishal Bhardwaj,Munna Dhiman,Sony Music,0
785215bd-6e2c-5a09-93a1-a5dcf096e6b3,Rog,2005,"Hindi, Film","M.M. Kreem, Music Mushrooms, Gaudi","Neelesh Misra, Traditional, Sayeed Quadri",Saregama,4.25
099c44f6-be7a-5e31-a732-a52db5c9e207,Royal Salute,2005,"Hindi, Non Film",Jagjit Singh,"Madan Pal, Rustam Sehgal Wafa",Tips,0
d214c9e9-8061-53f7-9e5f-83e927733735,Salaam Namaste,2005,"Hindi, Film",Vishal - Shekhar,Jaideep Sahni,YRF Music,3.0
0748d051-7e94-54e2-9652-3852aed9f95e,Sarkar,2005,"Hindi, Film",Bapi - Tutul,Sandeep Nath,T-Series,0
c0bc0d07-8345-5b7d-b573-cde73cee7d46,Sehar,2005,"Hindi, Film",Daniel B. George,"Faiz Ahmed Faiz, Nilanjana Kishore, Swanand Kirkire",Living Media,0
b337dc7c-7aad-5134-a7e4-0b697d73d50b,Shaadi No. 1,2005,"Hindi, Film","DJ Aqeel, Sanjeev, Anu Malik","Shabbir Ahmed, Sameer",Puja Music,0
6f45d132-55d8-59eb-8dbe-74ca1d61a33f,Shabd,2005,"Hindi, Film",Vishal - Shekhar,"Irshad Kamil, Vishal Dadlani",T-Series,0
0d9d9809-0818-56d8-8e12-d9339e21283f,Shabnam Mousi,2005,"Hindi, Film","Kanak Raj, Sujeet Chaubey, Mannishankar, Dilip Harikishan","Kuku Prabhas, Sujeet Chaubey, Sudhakar Sharma, Dilip K. Tahir",Venus,0
9786d302-86b7-5870-8e02-1ba9ddd17978,Sheesha,2005,"Hindi, Film",The Sen Brothers,"Dev Kohli, Guddu Dhanoa, Yunus Khan, Nida Fazli, Maya Govind",T-Series,0
b42e7bdb-c40e-5712-9514-64f3de4d3c9d,Shikhar,2005,"Hindi, Film",Viju Shah,"Sudhakar Sharma, Manohar Iyer, Chandrashekhar Rajit, Anita Sarkar",T-Series,0
2bcd0930-a5a8-5a5c-81be-ad39aaa84591,Silsiilay,2005,"Hindi, Film",Himesh Reshammiya,Sameer,Puja Music,0
6ab75389-6d4e-5c65-a215-0e6f90044af0,Socha Na Tha,2005,"Hindi, Film",Sandesh Shandilya,"Subrat Sinha, Irshad Kamil",T-Series,0
6bec88e8-48df-5ca5-a873-6ef42bb3f5a5,Taj Mahal - An Eternal Love Story,2005,"Hindi, Film",Naushad,"Naqsh Lyallpuri, Syed Gulrez",Times,0
76b0c31e-5e1a-59cc-8f4c-ca690ff3087f,Tango Charlie,2005,"Hindi, Film","Anand Raj Anand, Anu Malik","Anand Raj Anand, Javed Akhtar",T-Series,0
4c6f49f9-a231-5e1d-a47b-d0c4110ce136,Tera Intezar,2005,"Hindi, Non Film",Sajid - Wajid,"Sajid - Wajid, Jalees Sherwani",Sony Music,0
f71cfbf9-d216-53ee-ac5d-57084812f73c,Teri Sajni,2005,"Hindi, Non Film",Sandeep Chowta,Vipin Kakkar,Sony Music,0
bb1b82e1-c73c-5ef5-902b-8dbb2c9230c0,The Film,2005,"Hindi, Film","Samidha - Khalid, Siddharth - Suhas","Samidha - Khalid, Sarim Momin, Kumaar",Saregama,0
83abd431-1c28-5170-89f0-d3974f66c8b4,The Rising: Ballad Of Mangal Pandey,2005,"Hindi, Film",A.R. Rahman,Javed Akhtar,YRF Music,3.5
05af2793-701e-5477-9785-436cf468d83a,Time Pass,2005,"Hindi, Film",Sunil Jha,Sunil Jha,Venus,0
4192d167-414d-5509-aaa1-aebd891c6e83,Topless,2005,"Hindi, Film","Nikhil - Vinay, Channi - Akram, Bappi Lahiri","Prashant Vasl, Vinod Swapnil, Meenu Singh",Venus,0
45af2cda-b541-502c-90e0-83f4a8021eb1,Tujhko Pukare,2005,"Hindi, Film",Gnyaneshwar Dubey,"Abhiraaj, P.K. Sinha, Vimal Kashyap, Harishchandra - I, Naveen Kumar Mishra",Venus,0
80c0cf7a-f8d5-53d9-8e76-e214a9f01ab8,Tum Toh Nahin Ho,2005,"Hindi, Non Film",Jagjit Singh,Bashir Badr,T-Series,0
dc5d0ab3-4362-5c10-a5a5-b02693738b1e,Vaada,2005,"Hindi, Film",Himesh Reshammiya,Sameer,T-Series,0
d1826be1-3370-59b7-8f0b-572e146bb334,Vaah! Life Ho Toh Aisi,2005,"Hindi, Film","Himesh Reshammiya, Ajay - Atul",Sameer,Tips,0
9f82d0c6-ddf8-592f-9b91-475e8594edb4,Waqt: The Race Against Time,2005,"Hindi, Film",Anu Malik,"Aatish Kapadia, Sameer",T-Series,0
84da7197-47a7-5662-a90a-9152351aed0d,Water,2005,"Hindi, Film","A.R. Rahman, Narsinh Mehta","Sukhwinder Singh, Raqueeb Alam, Narsinh Mehta",Sony BMG,4.5
89ea0098-ab6b-59f6-bbfc-fa2904131b94,Yahaan,2005,"Hindi, Film","Nizami Bandhu, Shantanu Moitra, Traditional, Sameeruddin, Abhishek Arora","Nizami Bandhu, Traditional, Gulzar",Times,4.0
6f0de3d4-4b33-550d-8a9b-731f3acc7743,Yakeen,2005,"Hindi, Film",Himesh Reshammiya,Sameer,T-Series,0
c60a5c7b-14e8-517f-9d65-e03fa27fb360,Yehi Hai Zindagi,2005,"Hindi, Film",Arvind Haldipur,"Sanjay Churmure, Rajan Bane",Venus,0
35fec7d1-f760-5a92-b6b2-2c2dd2b28963,Zameer,2005,"Hindi, Film","Nikhil - Vinay, Jatin - Lalit","Praveen Bharadwaj, Sameer, Israr Ansari",T-Series,0
45b38cd2-c2a1-5335-b01b-5c920573b83b,Zeher,2005,"Hindi, Film","Nashad, Anu Malik, Roop Kumar Rathod, Jal, Mithoon Sharma, Naresh Sharma","Sayeed Quadri, Shakeel Azmi",Saregama,3.75
0627ffae-10bc-5062-b673-419ef182dc7b,36 China Town,2006,"Hindi, Film",Himesh Reshammiya,Sameer,Tips,0
ac7bc23b-a5a4-5fb0-940c-98aef782c98f,Aap Kaa Surroor,2006,"Hindi, Non Film",Himesh Reshammiya,Sameer,T-Series,4.0
e02bb242-2acb-5521-8bd4-1d18bd216c69,Aap Ki Khatir,2006,"Hindi, Film",Himesh Reshammiya,Sameer,Venus,0
d447d2af-cb33-5a50-8324-4137b43f6fc6,Aatma,2006,"Hindi, Film","J. Gopal Prasad, P. Sameer, Anchal Talesara, Anu Malik","Mukhhar, Rakesh Mehra, Ibrahim Ashq, Tabish Romani, Sameer",T-Series,0
0ca824bf-f278-5f6c-a6bd-26488e7530d9,Ahista Ahista,2006,"Hindi, Film",Himesh Reshammiya,"Irshad Kamil, Sameer",T-Series,0
3564f532-014d-540d-be75-cda0aac2b379,Aisa Kyon Hota Hai?,2006,"Hindi, Film",Tauseef Akhtar,"Payam Sayeedi, Tauseef Akhtar, Sayeed Quadri",Times,0
35fcc0ae-34d2-5b17-9f33-681de1e80596,Aksar,2006,"Hindi, Film",Himesh Reshammiya,Sameer,T-Series,3.0
16adb47c-16ed-52c9-8d8f-3bcd0eee7d8a,Alag,2006,"Hindi, Film",Aadesh Shrivastava,"Rahul B. Seth, Nusrat Badr",Times,3.0
3b4506ab-a368-5550-a231-33888e5f9188,Along The Dusty Road,2006,"Hindi, Non Film",Niraj Chag,,Buzz-erk Records,0
33ea3c83-2a69-52a3-aece-d1b3f3509048,Ankahee,2006,"Hindi, Film",Pritam,"Sameer, Amitabh Verma, Subrat Sinha",T-Series,0
082c72d0-8a1d-5abe-a045-e69a47d8f0cc,Anthony Kaun Hai?,2006,"Hindi, Film",Himesh Reshammiya,Sameer,T-Series,0
49461675-2522-5c9e-8610-2b96c89a7f9c,Anwar,2006,"Hindi, Film","Pankaj Awasthi, Ghungroo, Mithoon","Dharam Sarthi, Shyam Ravindran, Hasan Kamal, Pankaj Awasthi, Sayeed Quadri",Saregama,4.5
41f352ba-1cf2-5faa-8555-1a5b4058ac09,Aparichit,2006,"Hindi, Film",Harris Jayaraj,Mehboob Kotwal,Venus,0
23d8ff5c-4f00-5e2f-8993-dc83c2cdaef2,Apna Sapna Money Money,2006,"Hindi, Film",Pritam,"Shabbir Ahmed, Mayur Puri, Ashish Pandit, Suzanne D'Mello, Asif Ali Beg",Tips,0
3244142f-0940-558e-815f-9ca047971a86,Aryan - Unbreakable,2006,"Hindi, Film",Anand Raj Anand,"Anand Raj Anand, Kumaar",T-Series,3.0
ec9407c8-70ba-5ea2-9c83-1306a2ab08d8,Asha and Friends,2006,"Hindi, Non Film",Shamir Tandon,"Vijay Akela, Brett Lee, Shamir Tandon, Ajay Jhingran",EMI,0
6c5a33dc-7ce8-5f25-87d5-f55789c92695,Baabul,2006,"Hindi, Film","Aadesh Shrivastava, Amitabh Bachchan",Sameer,T-Series,0
6150757b-48d5-5e3e-8b98-a5d9d137e48e,Bas Ek Pal,2006,"Hindi, Film","Vivek Philip, Mithoon, Pritam, Eric Pillai","Amitabh Verma, Sayeed Quadri",Tips,3.0
7ec5dffe-b7ca-5921-91cd-59ddcc85c031,Beete Pal,2006,"Hindi, Non Film",Nandini Srikar,"Nandini Srikar, Shaleen Sharma, Meera Bai, Traditional",Nandini Srikar,4.0
26a8441a-916c-562a-946c-b63f67ba48c9,Bhagam Bhag,2006,"Hindi, Film",Pritam,Sameer,T-Series,0
b3caa2e9-b0dc-5689-825b-12e010a07160,Bhoot Unkle,2006,"Hindi, Film",Baba Sehgal,"Baba Sehgal, Pratibha - II",Ultra,0
6c47ebef-0127-5a26-a649-cae174467302,Boodhe Pahadon Par,2006,"Hindi, Non Film",Vishal Bhardwaj,Gulzar,,0
30fde2b7-5d33-5e83-a824-36d564639d3c,Broken English,2006,"Hindi, Non Film",,"Vishal Vaid, Napoleon Maddox, Karsh Kale, Todd Michaelsen, Gaurav Raina, Tapan Raj, Trixie Reiss, Dierdre Dubois, Shahid Siddiqui",Six Degrees Records,0
ffc85a08-c266-5c31-b556-040f70d929ae,Chand Ke Paar Chalo,2006,"Hindi, Film",Vishnu Narayan,"Rishi Azad, Babu Bhai - I, Sani Aslam, Afsar Azad",Saregama,0
cdbd2bf0-fafe-50f5-9a45-d0eb8a40f89e,Chausar,2006,"Hindi, Film",Sudeep Banerjee,"Manu Gautam, Nida Fazli, Kafil Azar, Sudarshan Faakir",Living Media,0
973f9519-34fc-5506-a555-bee0bbad2da7,Chingaari,2006,"Hindi, Film",Aadesh Shrivastava,Sameer,Times,0
5f052a5f-a6ce-5a21-82c2-d59b4e397aba,Chup Chup Ke,2006,"Hindi, Film",Himesh Reshammiya,Sameer,T-Series,0
0efcf4de-c55a-5e2b-b09b-9fd6d93177ba,Corporate,2006,"Hindi, Film",Shamir Tandon,Sandeep Nath,Universal,0
c5883e90-4b69-5b33-bc80-f23f69bd5ed4,Darna Zaroori Hai,2006,"Hindi, Film","Nitin Raikwar, Tabish Romani","Nitin Raikwar, Tabish Romani",T-Series,0
