album_uuid,album_title,album_year,album_category,album_music_director,album_lyricist,album_label,album_rating
f712d5f3-339c-5217-bdd8-8cd4b33e1ed6,Masti Bhari Nazar Teri,1945,"Hindi, Non Film",Hemant Kumar,,,0.0
44fe110a-b42e-54a6-8fd8-e6a03acd962b,Mazdoor,1945,"Hindi, Film",H.P. Das,Gopal Singh Nepali,Saregama,0.0
0614bb6a-56b6-5cdd-83e6-ef567f9d5da9,Meghdoot,1945,"Hindi, Film",Kamal Dasgupta,"Gauddas, Faiyyaz Hashmi, Narottam Vyas",Saregama,0.0
140d004e-7d8b-5f82-931e-3bf1b0cbb316,Moorti,1945,"Hindi, Film",Bulo C. Rani,Pandit Indra,Saregama,0.0
0e157d81-566b-5fa9-b7fd-2277a0097b66,Nagma-E-Sehra (Song Of Desert),1945,"Hindi, Film",C. Ramchandra,Ehsan Rizvi,Columbia Records,0.0
bb05081c-fb37-5df5-a48c-356ebd096225,Naseeb (Can't Help It),1945,"Hindi, Film",Govind Ram,"Ishwar Chandra Kapoor, Rammurti Chaturvedi, Aziz Kashmiri",Saregama,0.0
3301f2f2-56ed-533c-91d9-5f808b53dd06,Pannadai,1945,"Hindi, Film",Gyan Dutt,"Deena Nath Madhok, Deewan Sharar",Megaphone/Saregama,0.0
585e3211-ebf0-588a-b3b4-5c7bd1a807bd,Parinde,1945,"Hindi, Film",Govind Ram,Rammurti Chaturvedi,Saregama,0.0
183ac83f-cb49-5894-a881-f2aa44ef6ae9,Pehli Nazar,1945,"Hindi, Film",Anil Biswas,Safdar Aah,Saregama,0.0
4b01002e-4728-5817-95d7-b5307b63153d,Piya Milan,1945,"Hindi, Film",Firoz Nizami,"Tanveer Naqvi, M. Naseem, Munshi Sham Jilani, Saraswati Kumar Deepak",Columbia Records,0.0
db62c9bd-6166-5010-b0bd-a9104bed42f1,Prabhu Ka Ghar,1945,"Hindi, Film","Bulo C. Rani, Khemchand Prakash",Pandit Indra,Saregama,0.0
8bdc3670-65bb-5f48-89b3-c0115d03bf65,Pratima,1945,"Hindi, Film",Arun Kumar,Narendra Sharma,Saregama,0.0
83248488-3285-5082-8333-79a61284928f,Preet,1945,"Hindi, Film",Bulo C. Rani,"Wali Sahab, Deena Nath Madhok",Columbia Records,0.0
83f12e46-043b-5ee7-b989-a0523e551942,Raat Ko Din Bana Diya,1945,"Hindi, Non Film",Hemant Kumar,Kanwar Kumar,Saregama,0.0
9f70b0b5-549b-5fe6-a8f2-97309a8de285,Ragni,1945,"Hindi, Film",Pandit Amarnath,"Melaram Wafa, Zahir Kashmiri, Nazim Panipati",Jien-O-Phone/Columbia Records,0.0
c6d44bf0-cf0c-5387-bd51-9b0a1bc574ca,Raj Laxmi,1945,"Hindi, Film","Robin Chatterjee, Dhiren Mitra",Suresh Chaudhari,Hindustan Records/Saregama,0.0
58278266-0566-56a6-9386-207062aa0bda,Ramayani,1945,"Hindi, Film",Shri Nath Tripathi,Bekal,Columbia Records,0.0
cb1e837b-3883-5edf-93fa-7821842e66ec,Ratnavali,1945,"Hindi, Film",Govind Ram,"Rammurti Chaturvedi, Ishwar Chandra Kapoor, Brajendra Gaud",Saregama,0.0
78f79c85-81dc-5b4f-90f6-16531c2b5109,Samrat Chandragupta,1945,"Hindi, Film",C. Ramchandra,Buddhi Chandra Agrawal Madhur,Columbia Records,0.0
5f40e6c3-b752-5ecb-b4f8-cd8154a1e848,Sanyasi,1945,"Hindi, Film",Naushad Ali,Buddhi Chandra Agrawal Madhur,Young India Records,0.0
612d62fb-3f60-53b5-ab17-df1004355aae,Sharbati Aankhen,1945,"Hindi, Film",Firoz Nizami,"Pandit Indra, Tanveer Naqvi, Baalam Pardesi",Columbia Records,0.0
74823117-f651-573d-9cc5-23e8f8185c9a,Shirin Farhad,1945,"Hindi, Film","Pandit Amarnath, Rasheed Attre","Deena Nath Madhok, Nazim Panipati",Jien-O-Phone/Columbia Records,0.0
737c603c-8f79-55cb-a981-a2624f15824a,Tadbir,1945,"Hindi, Film",Lal Muhammad,Swami Ramanand Saraswati,Columbia/Hindustan Records,0.0
d80089b5-8bdc-51e8-87f8-29a1cb4b2d5e,Tum Ne Mujhko Sada,1945,"Hindi, Non Film",Hemant Kumar,Madhukar Rajasthani,,0.0
bb5bc63a-4159-5b18-acbb-8b6c57e6f44c,Vikramaditya,1945,"Hindi, Film",Shankar Rao Vyas,"Ramesh Gupta, Roopdas",Saregama,0.0
350372f3-2a76-5d9f-b7da-533aa5a47520,Wasiyatnama,1945,"Hindi, Film",Rai Chand Boral,Munshi Zakir Hussain,New Theatre Records,0.0
c822373d-6f34-50eb-8419-742c86199453,Woh Aankh Se Pila Gaye,1945,"Hindi, Non Film",Hemant Kumar,Madhukar Rajasthani,Saregama,0.0
fca48730-f174-5821-adcf-b1c3d0803778,Yateem,1945,"Hindi, Film","Khursheed Anwar, Datta Korgaonkar",Zia Sarhadi,Saregama,0.0
18bb54b6-1868-5980-ae78-c86bff501a94,Zeenat,1945,"Hindi, Film","Hafeez Khan, Mir Sahib","Mahir Ul Qadri, Nakhshab Jarchvi, Anjum Pilibhiti, Shewan Rizvi",Saregama,0.0
ca5ea2da-f586-53e1-a27d-c3a0714d764f,Zid,1945,"Hindi, Film",G.A. Chishti,"Shanti Swaroop Madhukar, G.A. Chishti",Saregama,0.0
88b449a0-e561-55fc-96f5-a1b7b6ab5027,1857,1946,"Hindi, Film",Sajjad Hussain,"Anjum Pilibhiti, Shewan Rizvi, Mohan Sinha, Pandit Ankur",Saregama,3.5
eab047c9-9da9-50d5-9bf3-9547d37667f2,Aap Ke Liye,1946,"Hindi, Film",Bulo C. Rani,Habib Tanvir,HMV Records,0.0
6cf01cf2-b8b9-50c4-9f11-a3b6c3e008cd,Aie Bahaar,1946,"Hindi, Film","Anupam Ghatak, Pandit Amarnath",Deena Nath Madhok,Saregama,0.0
538c5d56-4b0a-5e59-a631-a6360fabf8d8,Amar Raj,1946,"Hindi, Film",Firoz Nizami,"Pandit Phani, Ishwar Chandra Kapoor",Columbia Records,0.0
38dee653-c491-55ed-bbfd-b39a366a5ba3,Anmol Ghadi,1946,"Hindi, Film",Naushad Ali,"Tanveer Naqvi, Anjum Pilibhiti",Columbia Records,5.0
e71dae02-1854-581e-99db-9ea9cd1a6bb9,Arab Ka Sitara,1946,"Hindi, Film",S. Qureshi,Shewan Rizvi,,0.0
9d7f47ff-eeb1-516c-9a39-1f8dc21a50c8,Arabian Nights,1946,"Hindi, Film",Kamal Dasgupta,Faiyyaz Hashmi,Megaphone/Saregama,0.0
5c5771d1-cf06-5b45-9784-6820848d4056,Baap,1946,"Hindi, Film",K.P. Sen,"Pandit Deepak Chakravarti, Jameel Mazhari",Columbia Records,0.0
3f65815d-c473-5139-8be2-b28058b37ebe,Bachchon Ka Khel,1946,"Hindi, Film",C. Ramchandra,"Magan, Mukhram Sharma",Columbia Records,0.0
b240c138-ae2a-5639-becb-a77bcda91d63,Bairam Khan,1946,"Hindi, Film",Ghulam Haider,"B.R. Sharma, Hayat Amrohi, Wali Sahab",Saregama,0.0
458c4b92-9fbd-59a1-a320-fea332a477d5,Bhakta Prahlad,1946,"Hindi, Film","Hanuman Prasad, K.C. Verma","Saraswati Kumar Deepak, Bhagwati Prasad Bajpai, Pandit Veer, Bekal, Rammurti Chaturvedi",Columbia Records,0.0
3b8c41d7-abb0-55de-b7de-20e1fb47d125,Bindiya,1946,"Hindi, Film",Kamal Dasgupta,"Pandit Rammurti, Pandit Madhur",Saregama,0.0
47539a5a-c190-5829-aef1-f9f5c51c9f5c,Black & White,1946,"Hindi, Film",K. Narayana Rao,Shewan Rizvi,Saregama,0.0
b1bef73d-a3a9-529a-b665-85de02266880,Chamakti Bijli,1946,"Hindi, Film",Vasant Kumar Naidu,Pandit Bhardwaj,,0.0
ee2fa679-96b1-5166-9ed5-ec6c227962db,Chehra,1946,"Hindi, Film",M.A. Mukhtar,Ishwar Chandra Kapoor,Saregama,0.0
90b50f80-77e5-56f6-8107-b40e3572b442,Circus King,1946,"Hindi, Film","J. Abhyankar, N. Nagesh Rao, Hari Bhai, Afzal Lahori",Raziuddin,Columbia Records,0.0
388c6cd5-a61a-561f-8b94-9fd4a84a1338,Dev Kanya,1946,"Hindi, Film",Shyam Sundar,"Saraswati Kumar Deepak, Ramchandra Pandey, Rammurti Chaturvedi",Columbia Records,0.0
177568c9-a75c-5064-be69-f2bff893277a,Devar,1946,"Hindi, Film",Gulshan Sufi,"Khumar Barabankvi, M. Naseem, Shams Azimabadi, Aziz Siddiqui",Columbia Records/Saregama,0.0
d2a77db8-c295-569e-9525-2c2f555e2f26,Dhanwan,1946,"Hindi, Film",Shanti Kumar,"Roopbani, Behzad Lakhnavi",Saregama,0.0
c71474b8-8f92-5f8b-ba9a-f05822d5aa97,Dharkan,1946,"Hindi, Film",G.M. Durrani,Zahoor Raja,Saregama,0.0
b1f93dad-34cb-58b2-b0f5-e8b89d70d7ba,Dharti,1946,"Hindi, Film",Bulo C. Rani,Pandit Indra,Columbia Records,0.0
3d39eb1c-257b-5735-916a-01e258da05ac,Dharti Ke Lal,1946,"Hindi, Film",Pandit Ravi Shankar,"Ali Sardar Jafri, Prem Dhawan, Nemichand Jain, Vamik",Young India Records,0.0
e561fcf3-cbb9-5415-a7fb-0786163a285c,Dil,1946,"Hindi, Film",Zafar Khursheed,"Shams Lakhnavi, Raziuddin, Arsh Haidari",Saregama,0.0
4426e3c2-98a0-549e-80e0-915813418cec,Door Chalen,1946,"Hindi, Film",K.C. Dey,,Saregama,0.0
e7df70bc-0340-5822-9847-57ffd47dd48c,Dr. Kotnis Ki Amar Kahani,1946,"Hindi, Film",Vasant Desai,Deewan Sharar,Young India Records,0.0
d18f4a23-bfe2-52c0-ae7c-d04d94468a2c,Dulha,1946,"Hindi, Film",Gyan Dutt,B.R. Sharma,Columbia Records,0.0
21c3dab4-5830-5210-83f9-488f15239fe5,Durban,1946,"Hindi, Film",Shankar Dasgupta,"M. Naseem, Tanveer Naqvi",Columbia Records,0.0
8fd8dde1-24ee-57d3-9876-8dc7e74dca7c,Eight Days,1946,"Hindi, Film",S.D. Burman,"Qamar Jalalabadi, Gopal Singh Nepali",Saregama,0.0
36cb7765-13a5-58c2-90a4-447941a83dc5,Fighting Hero,1946,"Hindi, Film",Chitragupt,Ishwar Chandra Kapoor,Columbia Records,0.0
6e5c2153-aa20-585b-a71a-395a6d142a57,Flying Prince,1946,"Hindi, Film",Aziz Khan,Pandit Gyan Chandra,Young India Records,0.0
0cffec35-b68c-5348-859b-26ba0d79e541,Ghunghat,1946,"Hindi, Film",Shankar Rao Vyas,Ramesh Gupta,Columbia Records,0.0
0fc953e0-4abe-58be-97c3-6fb6bf5f64a3,Gokul,1946,"Hindi, Film",Sudhir Phadke,Qamar Jalalabadi,Saregama,0.0
f4fe03e9-6f2d-52c2-b074-93df3928bd3b,Gwalan,1946,"Hindi, Film",Hansraj Behl,Pandit Indra,Saregama,0.0
8f9b4c51-83d7-5f3d-9e43-d09fdd8d3509,Hamjoli,1946,"Hindi, Film",Hafeez Khan,Anjum Pilibhiti,Columbia Records,0.0
05fa1961-4db8-5079-a9e6-112fdbe0f46a,Haqdar,1946,"Hindi, Film",Mohammed Shafi,"C.M. Hunar, Pandit Taresh, Shewan Rizvi",Columbia Records,0.0
fea68101-4f29-5c72-9342-4cf08b8207d3,Hawai Khatola,1946,"Hindi, Film",Bashir Dehlvi,"Qaiser Sabai, Munshi Nayab",Young India Records,0.0
02febb9a-5e85-5163-b24d-10ce6567e173,Hoor-E-Baghdad,1946,"Hindi, Film",Damodar Sharma,F.M. Pindavi,Columbia Records,0.0
522d3c52-d318-5118-a4a2-6bb132b7c4ad,Hum Ek Hain,1946,"Hindi, Film",Husnlal - Bhagatram,Pyarelal Santoshi,Saregama,0.0
ceef6fc1-bf4e-5a6e-963c-30ad0ef31e07,Insaaf (Justice),1946,"Hindi, Film",H.P. Das,Deena Nath Madhok,Saregama,0.0
120392e3-90bb-54c4-ae6c-7db0b2bf9273,Jag Biti,1946,"Hindi, Film",Ghulam Haider,"Nazim Panipati, Shams Lakhnavi, Husaini",Saregama,0.0
67ebe706-b74e-515e-a7ca-76133a89913f,Jai Hind,1946,"Hindi, Non Film",Mohan Sharma - II,G.S. Madhup,Columbia Records,0.0
684a4ef6-d6b2-5a61-a3b2-e58c80cfb8df,Jeb Katra (Pick Pocket),1946,"Hindi, Film",Nisar Bazmi,"Ehsan Rizvi, Shams Lakhnavi",Columbia Records,0.0
ca5fa007-e40f-5297-849e-b2fdb4b0e9dd,Jeena Seekho,1946,"Hindi, Film",Hanuman Prasad,,Saregama,0.0
52e47abb-fd8e-573e-b4fb-2cda374abff0,Jeevan Yatra,1946,"Hindi, Film",Vasant Desai,Deewan Sharar,Young India Records,0.0
4974b9cd-64ac-50bf-9d9f-cdd1bdd5d78f,Jhumke,1946,"Hindi, Film",Pandit Amarnath,"Sharma, Latif - I",Saregama,0.0
a3cdcf5a-e94f-54d8-97cf-7c4cb6b00e45,Kahan Gaye,1946,"Hindi, Film",,,Columbia Records,0.0
640909de-e066-5724-a456-f0fb8c1c3126,Kamla,1946,"Hindi, Film",Gyan Dutt,"Neelkanth Tiwari, Swami Ramanand Saraswati",Columbia Records,0.0
1e96c470-efba-5a90-af5d-c4de3c65b933,Kashmir Ki Kali,1946,"Hindi, Film",A.K.,Matwala Pandit,Young India Records,0.0
714ae3e4-59d7-572f-b172-9a4df4b94374,Keemat,1946,"Hindi, Film",Naushad Ali,Majrooh Sultanpuri,Columbia Records,0.0
cd307438-b6bc-576f-86f7-ccaf6674c9c1,Khamosh Nigahen,1946,"Hindi, Film",Vinod,Aziz Kashmiri,Saregama,0.0
e0a6e9a6-0211-5d2c-b4a4-8a6585c0daac,Khush Naseeb,1946,"Hindi, Film","Anupam Ghatak, Lachhiram Tamar",,Columbia Records,0.0
fa7611f0-e14b-55ed-a895-bb03917745d6,Krishna Leela,1946,"Hindi, Film",Kamal Dasgupta,"Faiyyaz Hashmi, M.N. Pran",Megaphone/Saregama,0.0
fcd36173-e97a-5d36-b618-fb42be4320ad,Kuldeep,1946,"Hindi, Film",Sushant Bannerjee,Nava Naqvi,Columbia Records,0.0
d6c3a7e2-eadd-58c2-a4ce-9e0ef48789be,Laaj,1946,"Hindi, Film",Ramchandra Pal,Sagar Nizami,Saregama,0.0
d0c2773a-1862-598c-963f-381115ecdd56,Maa Baap Ki Laaj,1946,"Hindi, Film",Allah Rakha Qureshi,,Young India Records,0.0
895c2251-e332-5508-ba72-7f2bebb7f284,Maaf Kijiyega,1946,"Hindi, Film",K. Narayana Rao,Mustafa Usman,Saregama,0.0
1dd00093-586d-525f-a995-1da5b4ed2c2f,Magadhraj,1946,"Hindi, Film",Bulo C. Rani,Pandit Indra,Columbia Records,0.0
39a49b25-fd18-5f70-b372-1c87ff900d0e,Maharana Pratap,1946,"Hindi, Film",Ram Ganguly,"Swami Ramanand Saraswati, Dil Lakhnavi",Saregama,0.0
1f5bbbeb-45ab-5801-b0b7-e9c6e0091a9e,Maharani Minal Devi,1946,"Hindi, Film",Saraswati Devi,"Neelkanth Tiwari, Swami Ramanand Saraswati",Saregama,0.0
be6e4a8c-9a98-5986-9e94-c0b410995333,Manasarovar,1946,"Hindi, Film",S.N. Tripathi,"I.C. Kapoor, Deepak - II",Columbia Records,0.0
2fae0e48-49f3-5a8d-96af-5401e26ddddb,Mera Geet,1946,"Hindi, Film","Shankar Rao Vyas, Ghulam Miyan, Geeta Varma, Bal Mukund, Reejram",Ramesh Gupta,Young India Records,0.0
b8a0b6d0-b768-58c6-8356-cb4040e4c45f,Milan,1946,"Hindi, Film",Anil Biswas,"Pyarelal Santoshi, Arzoo Lakhnavi",Saregama,0.0
04cee794-726f-5d56-8757-045883e84e8f,Nai Maa,1946,"Hindi, Film",Hanuman Prasad,Ramesh Gupta,Columbia Records,0.0
3ff1ea14-1f1c-5741-8bdc-83b3201df610,Namumkin (Impossible),1946,"Hindi, Film",Ayub Khan - I,A. Karim,,0.0
bb80cd82-c444-5e41-bb03-1fdee1718184,Nargis,1946,"Hindi, Film",Husnlal - Bhagatram,Qamar Jalalabadi,Saregama,0.0
53722304-145b-5d46-a058-4928a218724e,Neecha Nagar,1946,"Hindi, Film",Pandit Ravi Shankar,"Vishwamitra Adil, Manmohan Anand",,0.0
2b6e6d88-1281-5266-92ba-2a831299d23a,Nek Parwin,1946,"Hindi, Film",Firoz Nizami,Waheed Qureshi,Columbia Records,0.0
02efb0c2-1283-5383-8894-f29e2ebe923f,Omar Khayyam,1946,"Hindi, Film",Lal Muhammad,Safdar Aah,Hindustan Records/Saregama,0.0
efdbca02-d579-5c27-ab38-4afea154575c,Panditji,1946,"Hindi, Film",Khan Aziz,"Tanveer Naqvi, Ishwar Chandra Kapoor, Dukhi Amritsari",Saregama,0.0
fac5545a-c4b5-5f5e-b073-29afc7a50973,Panihari (Bade Log),1946,"Hindi, Film","S.N. Tripathi, Ali Hussain","Pandit Indra, Brajendra Gaud, Rammurti Chaturvedi",Saregama,0.0
82c20e56-9bf8-5f4b-8c0a-e7c6e075deae,Paraye Bas Mein,1946,"Hindi, Film","Niaz Hussain Shami, Vinod","Aziz Kashmiri, Tufail Hoshiyarpuri",Columbia Records,0.0
bab16910-fb06-5059-aa0a-bfcd0f403929,Pardesi Balam,1946,"Hindi, Film",I.H. Qureshi,Zahir Kashmiri,Columbia Records,0.0
d7214ba7-8dfd-5fcb-a6cc-a357b3306a08,Phulwari,1946,"Hindi, Film",Hansraj Behl,Pandit Indra,Saregama,0.0
4554938e-bf23-5738-88f5-932984cd5710,Prithviraj Sanyukta,1946,"Hindi, Film",S.K. Pal,"Josh Malihabadi, Akhtar ul Iman, Bharat Vyas",Saregama,0.0
b00aec72-8b27-531b-919c-da7f3b5b07f9,Pujari,1946,"Hindi, Film",Hansraj Behl,"Pandit Indra, Wali Sahab",Columbia Records,0.0
510b6ccf-3c93-54dd-9452-5e48de0765f9,Rajputani,1946,"Hindi, Film",Bulo C. Rani,Pandit Indra,Saregama,0.0
3826fba5-ddeb-5dd4-b4ce-8dd3ea2c69f2,Rangbhoomi,1946,"Hindi, Film",Premnath,"Arzoo Lakhnavi, Pandit Phani",Columbia Records,0.0
20931818-9f48-524a-b1f0-09f970ad52a2,Rasili,1946,"Hindi, Film",Hanuman Prasad,"Hanuman Prasad, Gafil Harnalvi",Saregama,0.0
89ee61f8-926b-57c5-a5d6-2fe90625997d,Rehana,1946,"Hindi, Film",Qadir Fareedi,"Aziz Kashmiri, Tufail Hoshiyarpuri",Saregama,0.0
0a71cdbf-b05c-5f12-8148-7da78d4ce0ff,Room No. 9 (Kamra No. 9),1946,"Hindi, Film",Rasheed Attre,Nakhshab Jarchvi,Saregama,3.0
3afaddd9-ca98-527e-9d65-a2e94c2079fa,Royal Mail,1946,"Hindi, Film",K. Narayana Rao,Mustafa Nisar Usmani,Twin Records,0.0
e8c451a0-04d0-5df8-bae3-59e679e777ec,Rukmini Swayamwar,1946,"Hindi, Film","Vasudev, Sudhir Phadke","Amar Varma, Amit Varma",Saregama,0.0
00147031-7a32-5c2f-8163-590e8049a7bd,Rupa,1946,"Hindi, Film",Govind Ram,"Ishwar Chandra Kapoor, Rammurti Chaturvedi",Columbia Records,0.0
1e550881-2b42-53cf-a31e-3ea257412d8a,Rustom Aur Sohrab,1946,"Hindi, Film",Master Mohan - I,,HMV Records,0.0
5c204844-9244-5c99-a8ca-8953fe98bf28,Saalgirah,1946,"Hindi, Film",Bulo C. Rani,Wali Sahab,Saregama,0.0
23cd4876-05af-5486-a868-3962db061a29,Safar,1946,"Hindi, Film",C. Ramchandra,Gopal Singh Nepali,Saregama,0.0
0e58b5f2-ead3-509c-81c9-80875b11823c,Santan,1946,"Hindi, Film",Ramchandra Pal,Anjum Pilibhiti,Saregama,0.0
df3d70d8-beaa-5737-b694-d0f5400bc2ff,Sassi Punnu,1946,"Hindi, Film",Govind Ram,Ishwar Chandra Kapoor,Columbia Records,0.0
b6434a6f-53bb-5a8e-b5fd-dc77481394a5,Sathi,1946,"Hindi, Film","Gulshan Sufi, Rafiq Ghaznavi","Wali Sahab, Majrooh Sultanpuri",Columbia Records,0.0
c447e79d-be69-5e96-ac99-a11d21fbda4a,Shahar Se Door,1946,"Hindi, Film",Pandit Amarnath,Deena Nath Madhok,Columbia Records,0.0
