album_uuid,album_title,album_year,album_category,album_music_director,album_lyricist,album_label,album_rating
cfcea224-0a78-57d6-b381-b584568d83b8,Amber,1985,"Hindi, Film",Sapan - Jagmohan,"Shabda Kumar, Mahendra Dehlvi, Gauhar Kanpuri",Venus,0.0
a9124f06-9289-54c9-8725-c7452f0f74d2,Ameer Aadmi Ghareeb Aadmi,1985,"Hindi, Film",R.D. Burman,Nida Fazli,Universal,3.75
789f9d88-2d96-57e6-b94b-49ef5f60b248,Apna Jahan,1985,"Hindi, Film",Anu Malik,Amit Khanna,T-Series,0.0
7c0b00fe-25b8-5beb-8be5-e02f768ef6fb,Arjun,1985,"Hindi, Film",R.D. Burman,Javed Akhtar,Universal,4.5
0e062d1c-36d0-59e5-8e2c-cd9d3a206cf4,Aurat Pair Ki Juti Nahin Hai,1985,"Hindi, Film",Pankaj Udhas,"Qabil Ajmeri, B.K. Adarsh, Mumtaz Rashid",,0.0
233b1fd6-2ad0-50fb-abff-f293cdd279fd,Awara Baap,1985,"Hindi, Film",R.D. Burman,"M.G. Hashmat, Vishweshwar Sharma, Verma Malik",H.M.V.,0.0
384ce17e-0f02-5038-8636-0cc37082aa5a,Baadal,1985,"Hindi, Film",Bappi Lahiri,Anjaan,CBS,2.5
e17dc49b-c7bd-511b-8978-262e04a673ad,Baat Hai Pyar Ki,1985,"Hindi, Film",Vijay Batalvi,"Ameer Qazalbash, Bhim Sain",T-Series,0.0
a801acd7-c908-5306-ac85-a684d4a665af,Babu,1985,"Hindi, Film",Rajesh Roshan,Majrooh Sultanpuri,H.M.V.,3.0
5de7b2ad-b5d8-569e-b576-7eab101e2155,Bad-Kaar,1985,"Hindi, Film",Usha Khanna,"Prayag Raj, Nida Fazli",T-Series,3.0
ff67fbad-93d9-551c-aaa5-0bb741551718,Bahu Ki Awaaz,1985,"Hindi, Film",Vijay Batalvi,"Rajendra Verma, Shabab Alawalpuri, Bhim Sain",T-Series,0.0
1f6f3655-7139-5dff-b9a7-7a1a1fa0f0eb,Balidaan,1985,"Hindi, Film",Bappi Lahiri,"Indeevar, Farooq Qaiser",T-Series,0.0
54a13b90-927c-5aaf-8330-18cea5e69671,Bandhan Anjana,1985,"Hindi, Film",Bappi Lahiri,"Indeevar, Anjaan",T-Series,0.0
319f22c6-8b2b-5cf9-bbba-795b754cc5d7,Bandhan Bahon Kaa (Kariye Kshama),1985,"Hindi, Film",Ravindra Jain,Ravindra Jain,H.M.V.,0.0
01ec3826-ce4e-5d80-a5db-a2884f4a26c0,Bandhan Pheron Ke,1985,"Hindi, Film",Shyamji Ghanshyamji,Ramesh Anjum,H.M.V.,0.0
81fbceab-a0fc-51f0-97b3-e4327dd2a9fd,Bayen Haath Ka Khel,1985,"Hindi, Film",Laxmikant - Pyarelal,Majrooh Sultanpuri,T-Series,0.0
5337e303-bb0c-583f-b89c-fbbc8f301e2e,Bepanaah,1985,"Hindi, Film",Khayyam,Nida Fazli,H.M.V.,0.0
808d1c8c-86c7-549d-b154-6c4a7883832f,Bewafai,1985,"Hindi, Film",Bappi Lahiri,"Indeevar, Hasan Kamal, Faruk Kaiser",H.M.V.,0.0
eeeda113-91c3-5c3f-bb9b-44f410bc3aec,Bhavani Junction,1985,"Hindi, Film",Bappi Lahiri,Farooq Qaiser,CBS,2.5
8a4b9d6f-4d16-5d7a-b2a3-a7bb6940bab1,Chaar Maharathi,1985,"Hindi, Film",Sonik - Omi,"Asad Bhopali, Gauhar Kanpuri",H.M.V.,0.0
4c2fae77-613a-54c7-bf5e-814b65d38f30,Cheekh,1985,"Hindi, Film",Nadeem - Shravan,"Hasrat Jaipuri, Hasan Kamal",H.M.V.,0.0
bdc076c3-de9f-538d-9a9c-f6399863ebb8,Dekha Pyar Tumhara,1985,"Hindi, Film",Laxmikant - Pyarelal,Anjaan,T-Series,0.0
bac58b21-0f17-5ab8-ae0c-86ec023a5f72,Dharm Adhikari,1985,"Hindi, Film",Bappi Lahiri,"Indeevar, Rajendra Krishan",T-Series,0.0
701ba253-b955-57da-b23d-96b4d8b30718,Do Dilon Ki Dastaan,1985,"Hindi, Film",Laxmikant - Pyarelal,Anjaan,H.M.V.,0.0
f4756290-7be7-5dfa-b03b-2b8cc6c99605,Dulhan Har Raat Ki,1985,"Hindi, Film",Hari - Arjun,"Kulwant Jani, Nandi Khanna, Gauhar Kanpuri",H.M.V.,0.0
b7278e78-bed2-5985-ba7a-6915043758b0,Durgaa,1985,"Hindi, Film",Sonik - Omi,Verma Malik,Oriental Gramophone Record Company,0.0
9e1bfce3-0d72-5335-815c-775023f25044,Ek Chitthi Pyar Bhari,1985,"Hindi, Film",Kalyanji - Anandji,"Indeevar, Verma Malik",Oriental Gramophone Record Company,0.0
bcf13b2b-f4ac-5904-9f98-f8310094c1c5,Ek Daku Saher Mein,1985,"Hindi, Film",Rajesh Roshan,"Majrooh Sultanpuri, Rajesh Roshan, Chander Oberoi",Oriental Music,0.0
fc116bb7-9408-595a-a678-2b462a3ab9a0,Ek Pal,1985,"Hindi, Film",Bhupen Hazarika,"Kaifi Azmi, Gulzar",H.M.V.,0.0
fdfff1d2-1b0b-559b-a951-6fe8f96a1b28,Ek Se Bhale Do,1985,"Hindi, Film",R.D. Burman,Anjaan,T-Series,3.0
76f0b6d7-d740-5dec-94af-a360f0f2d583,Faasle,1985,"Hindi, Film",Shiv - Hari,Shahryar,H.M.V.,4.0
6e7b1718-cedd-57f6-8a41-7f2316f73f17,Fauladi Takkar,1985,"Hindi, Film",Kamal Kant,,,0.0
92ea19b9-2810-5a9e-a5ed-d805ebef58d4,Ganga Kinare,1985,"Hindi, Film",Jeetu - Tapan,"B.D. Mishra, Nirmal Maharaj",H.M.V.,0.0
5a24748e-f913-50d2-9516-9560ea1a2f0d,Geraftaar,1985,"Hindi, Film",Bappi Lahiri,Indeevar,Universal,3.0
6daeabd0-d103-5138-8e03-3c4b523d3fcc,Ghar Dwaar,1985,"Hindi, Film","Chitragupt, M. Ashraf, O.P. Nayyar","Anjaan, Shabab Keranvi",Music India,0.0
b3fd3146-c392-5833-8b19-de0572aac309,Ghulami,1985,"Hindi, Film",Laxmikant - Pyarelal,Gulzar,Universal,4.33
aedf4a27-d68e-5764-b7c9-a19e1b350753,Haqeeqat,1985,"Hindi, Film",Bappi Lahiri,Indeevar,T-Series,0.0
a64286f2-8265-54ef-8d13-2171e8dd5799,Haveli,1985,"Hindi, Film",Bappi Lahiri,"Farooq Kaiser, Amit Khanna",CBS,3.0
43d798df-346f-5644-a828-1a1839f8113f,Hey Johney,1985,"Hindi, Film",Surinder Kohli,"Johney Dehelvi, Narinder Roshan, Akhtar Indori, Balbir Nirdosh, Naadaan",T-Series,0.0
09f334c3-ed67-5895-b68a-05b3d7a9d245,Hoshiyar,1985,"Hindi, Film",Bappi Lahiri,Indeevar,CBS,3.0
c0c7a59f-00ea-553b-8874-e796fe33d162,Hum Dono,1985,"Hindi, Film",R.D. Burman,Anand Bakshi,CBS,3.0
d736b696-fc6a-57ca-ba79-8f88e289a5f4,Hum Naujawan,1985,"Hindi, Film",R.D. Burman,"Anjaan, Indeevar",H.M.V.,0.0
265a5c23-840a-5fb8-9b9b-bee278996951,Hum Se Mile Tum,1985,"Hindi, Film",Narayan Dutt,"Hasrat Jaipuri, Bharat Vyas, Suraj Dadheech",T-Series,0.0
e999289a-2a79-59a4-acf4-a611d3a71bd0,I Love You,1985,"Hindi, Film",Usha Khanna,Yogesh Gaud,T-Series,0.0
1b5d13a7-46ec-540d-b4de-3ab2ab0a6cdc,Insaaf Main Karoongaa,1985,"Hindi, Film",Bappi Lahiri,"Anjaan, Verma Malik",T-Series,0.0
032ae995-c3de-534d-9e1e-896b9efe8a67,Insan Aur Insaan,1985,"Hindi, Film",Ratandeep - Hemraj,Tajdar Taj,T-Series,0.0
a9c06e50-46a6-5875-8db7-87fb822d36fb,Itni Jaldi Kya Hai,1985,"Hindi, Film",Vijay,"Vijay, Zameer Kazmi, Hasrat Jaipuri",CBS,0.0
ce30f963-e9fe-54b2-8830-acf414f5f272,Jaan Ki Baazi,1985,"Hindi, Film",Anu Malik,Anjaan,Venus,0.0
067cbaf4-4bf7-5385-8ac4-c232a7385c1e,Jaanoo,1985,"Hindi, Film",Laxmikant - Pyarelal,Jainendra Jain,H.M.V.,3.0
ba92965d-819c-5762-9d71-493c4859701b,Jadoo,1985,"Hindi, Non Film",Anu Malik,"Gulrez, Alisha Chinai, Anu Malik, Hasrat Jaipuri",H.M.V.,0.0
38ccfe11-59d6-58c9-9a5a-5d30f58b79e0,Jago,1985,"Hindi, Film",Jaygovind,,,0.0
85124bb7-d6fe-5f90-aab8-3bc1ada09ddc,Janam,1985,"Hindi, Film",Ajit Verman,Suraj Sanim,Mudra,3.67
b5ea1e60-d92d-5477-b8c9-9979c5987267,Jawaab,1985,"Hindi, Film",Laxmikant - Pyarelal,Anand Bakshi,Universal,2.5
8484f074-9e40-54d1-aa1b-5e6d0971ebbc,Jhoothi,1985,"Hindi, Film",Bappi Lahiri,Maya Govind,T-Series,0.0
362cab12-d904-56c8-9014-a99663c42e12,Jumbish,1985,"Hindi, Film",Jaidev,Salahuddin Pervez,H.M.V.,3.5
b2f034f6-62fa-5787-86e7-4023b402db50,Kaala Sooraj,1985,"Hindi, Film",Bappi Lahiri,"Shaily Shailendra, Kulwant Jani, Naqsh Lyallpuri",CBS,0.0
6fd2e7c3-9b6b-59e6-b74f-f116c8c65915,Kabhie Ajnabi The,1985,"Hindi, Film",Vijay Singh,"Ravindra Peepat, Dev Kohli",Music India Limited,4.0
5376e78f-7008-5ea8-816b-f9d600ea08c7,Kahani Phoolvati Ki (Kahani Phoolan Ki),1985,"Hindi, Film",Ravindra Jain,"Maya Govind, Ravindra Jain, Zafar Gorakhpuri",Super Hits Music,0.0
9f631a5e-70ef-55f2-9f21-e979e921109f,Kali Basti,1985,"Hindi, Film",Laxmikant - Pyarelal,Anjaan,H.M.V.,0.0
9458884f-d9d2-5198-b54d-b9e2f992c3df,Karishma Kudrat Kaa,1985,"Hindi, Film",Kalyanji - Anandji,"Indeevar, Anjaan",T-Series,0.0
b94aff84-9b2b-5b2e-ad2a-b3aa796b2901,Karmyudh,1985,"Hindi, Film",Bappi Lahiri,Anjaan,T-Series,0.0
39619599-f83d-53af-89a6-a794006fade7,Lava,1985,"Hindi, Film",R.D. Burman,Anand Bakshi,H.M.V.,3.8
a4308fec-7993-5ed0-b3d6-8c0ac034ed20,Lover Boy,1985,"Hindi, Film",Bappi Lahiri,"Anjaan, S.H. Bihari",CBS,2.0
6bce4c51-6df0-5952-b203-7dd27330444e,Maa Kasam,1985,"Hindi, Film",Bappi Lahiri,"Farooq Qaiser, Anjaan",T-Series,0.0
e6d4b902-e720-59a4-a89c-3663ef5bd71f,Maha Shaktimaan,1985,"Hindi, Film",Bappi Lahiri,Indeevar,H.M.V.,0.0
48f74109-6082-5547-8ff6-a0fc0760fa3d,Mahaguru,1985,"Hindi, Film",Bappi Lahiri,Indeevar,Universal,0.0
9f0a8c7e-aa9b-5713-9ef6-5bcd15642f6b,Maqaar,1985,"Hindi, Film",Rajesh Roshan,"Amit Khanna, Rajesh Roshan",T-Series,0.0
a9a0501e-d351-5ea9-8ae6-21e3d7023418,Mard,1985,"Hindi, Film",Anu Malik,"Prayag Raj, Indeevar, Rajinder Krishan",T-Series,3.5
aade84f9-921a-5e4c-b941-f509f07405cb,Masterji,1985,"Hindi, Film",Bappi Lahiri,Indeevar,T-Series,0.0
53a07f8f-1098-525c-927b-8cc145e84c6b,Meetha Zehar,1985,"Hindi, Film",Babla,"Prakash Mehra, Anjaan, Indeevar, Namwar",Universal,3.0
de6a0963-453d-51b4-86af-61bb1d6106a7,Mera Jawaab,1985,"Hindi, Film",Laxmikant - Pyarelal,Santosh Anand,CBS,0.0
5d7ad636-ce10-50c9-9ddf-fd494d45e15d,Mera Saathi,1985,"Hindi, Film",Bappi Lahiri,Indeevar,H.M.V.,0.0
3d33596c-6c80-5c88-b765-480e9e0b49ce,Meraa Ghar Mere Bachche,1985,"Hindi, Film",Laxmikant - Pyarelal,Anand Bakshi,H.M.V.,0.0
522dd711-b5c0-5ef5-b648-c775785ac84b,Meri Jung,1985,"Hindi, Film",Laxmikant - Pyarelal,Anand Bakshi,H.M.V.,3.5
4ee8a700-c754-5991-b7c3-d3351fe55d7a,Misaal,1985,"Hindi, Film",Ajit Verman,Majrooh Sultanpuri,T-Series,3.0
58590c49-e0b7-52a8-b442-e1fc806701e0,Mohabbat,1985,"Hindi, Film",Bappi Lahiri,Indeevar,Universal,2.5
b68d631a-28d4-5b58-aaa3-88df2550fc46,Mujhe Kasam Hai,1985,"Hindi, Film",Ravindra Jain,Ravindra Jain,H.M.V.,0.0
5356cc9d-2151-57cf-85ba-e7dc11681f1d,Naya Johny,1985,"Hindi, Non Film",Bappi Lahiri,Amit Khanna,H.M.V.,0.0
ec2e3061-5be0-5e8f-a19e-00060ef64856,Oonche Log,1985,"Hindi, Film",R.D. Burman,"Tasleem Fazli, Anjaan",T-Series,3.5
ed870b58-f3cb-5039-8dcd-a6462e2b74fc,Paapi Sansaar,1985,"Hindi, Film",Madan - Chander,"Mehboob Sarwar, Yogesh Gaud",H.M.V.,0.0
22fa6d37-7f2c-561e-87c9-00059b44ad5c,Padosi Ki Biwi,1985,"Hindi, Film",Usha Khanna,Hasrat Jaipuri,H.M.V.,0.0
f90870cb-68aa-55b5-a99d-4022067551cf,Pahunche Huwey Log,1985,"Hindi, Film",Kalyanji - Anandji,"Payam Sayeedi, Hilal Seoharvi",Venus,0.0
afb190eb-f4cf-5acd-aa02-08c03656fd5c,Paisa Yeh Paisa,1985,"Hindi, Film",Usha Khanna,"Verma Malik, M.G. Hashmat",T-Series,0.0
605bce9f-5be1-5e35-bc21-2f73c338d92d,Pataal Bhairavi,1985,"Hindi, Film",Bappi Lahiri,Indeevar,H.M.V.,0.0
9ac0c630-1fbd-549d-a06c-5dc08a035215,Paththar,1985,"Hindi, Film",Raamlaxman,"Naqsh Lyallpuri, Kulwant Jani, Ravindra Rawal",T-Series,0.0
86063800-5da7-5f7b-8ef7-49b6c484ca05,Patthar Dil,1985,"Hindi, Film",Laxmikant - Pyarelal,"Sudarshan Faakir, Santosh Anand",T-Series,0.0
05c9d631-7bc6-56a6-9ba9-a14a07ea1209,Phaansi Ke Baad,1985,"Hindi, Film",Anu Malik,Anand Bakshi,T-Series,0.0
f22c9807-ca6d-58ed-9416-a7ec19282abd,Phir Aayee Barsaat,1985,"Hindi, Film","Kuldeep Singh, Arun Amin","Sudarshan Faakir, Arun Amin",Music India Limited,0.0
655a1e86-7843-5b56-aa03-1607a6596afb,Pighalta Aasman,1985,"Hindi, Film",Kalyanji - Anandji,"Indeevar, Anjaan, Ila Arun, Maya Govind",CBS,3.0
dccbbd28-1243-5498-8b05-7074d0c5033d,Piya Milan,1985,"Hindi, Film",Ravindra Jain,Ravindra Jain,T-Series,0.0
5ed54dfa-6b54-533e-af72-af5c6decf368,Pratima,1985,"Hindi, Film",Rajkamal,Asad Bhopali,CBS,0.0
d3568eb2-cf15-5a17-b82f-29ae34534018,Pyar Ho Gaya,1985,"Hindi, Film",Dhiraj Dhanak,"Abhilash, Shaily Shailendra, Janak Vyas",T-Series,0.0
e3db5cb0-fae5-57e4-b243-446384e0c8ee,Pyar Jhukta Nahin,1985,"Hindi, Film",Laxmikant - Pyarelal,S.H. Bihari,T-Series,3.5
e2c79a22-3526-5ee8-94b7-c4b19b9e5903,Pyari Behna,1985,"Hindi, Film",Bappi Lahiri,"Indivar, Anjaan",CBS,0.0
1993b69f-029a-53b4-98d2-fdf5ba84a057,Raahee,1985,"Hindi, Film",Jagjit Singh,Naqsh Lyallpuri,T-Series,0.0
62b2ec32-9500-597d-a1be-a57c666eb076,Rahemdil Jallad,1985,"Hindi, Film",Ajay Swami,Qaiser-Ul-Jafri,H.M.V.,0.0
864fab35-10cf-5feb-915c-62c05efeeb7b,Rahi Badal Gaye,1985,"Hindi, Film",R.D. Burman,Gulshan Bawra,H.M.V.,3.33
bf442254-0b13-522e-8003-918bfca8292f,Ram Tere Kitne Nam,1985,"Hindi, Film",R.D. Burman,"Gulshan Bawra, Majrooh Sultanpuri",CBS,3.5
ce5ed776-5131-54d4-bd23-374aedcc53ae,Ram Teri Ganga Maili,1985,"Hindi, Film",Ravindra Jain,"Ravindra Jain, Amir Qazalbash, Hasrat Jaipuri",H.M.V.,4.75
a08378ec-b014-5a66-80be-b73c8999fcca,Ramkali,1985,"Hindi, Film",Sonik - Omi,Verma Malik,H.M.V.,0.0
27362559-0d0a-5cb4-951b-8b1a94c5e200,Saagar,1985,"Hindi, Film",R.D. Burman,Javed Akhtar,Universal,4.0
5b5f87c1-3dcc-51c6-a9d7-fc90d6fbde92,Saaheb,1985,"Hindi, Film",Bappi Lahiri,Anjaan,Universal,4.0
4a6ad1eb-2030-5b32-ab09-a18f800a2428,Saahil,1985,"Hindi, Non Film","Yashwant Deo, Bhupinder Singh","Raajesh Johri, Ashk Ambalvi, Ravindra Rawal, Ahmad Faraz",Saregama,0.0
c5628119-6e5f-53f3-b79a-d66944421140,Saamri,1985,"Hindi, Film",Bappi Lahiri,"Gauhar Kanpuri, Kavi Pradeep, Kafil Azar, Farooq Qaiser",Venus,0.0
6f53cc4d-4259-5dcc-81dc-b80c62ccfd25,Salma,1985,"Hindi, Film",Bappi Lahiri,Hasan Kamal,CBS,0.0
1d645359-3f37-5a0b-93a7-91140e87457c,Samay Ki Dhaara,1985,"Hindi, Film",Jugal Kishore - Tilak Raj,M.G. Hashmat,CBS,0.0
11dc313b-42b4-5cae-a459-d91a383afd9d,Sanjog,1985,"Hindi, Film",Laxmikant - Pyarelal,Anjaan,H.M.V.,3.5
082c529a-fdc0-5b52-9371-570d5e762930,Santosh,1985,"Hindi, Film",Laxmikant - Pyarelal,"Santosh Anand, Manoj Kumar",H.M.V.,2.5
7d2914a1-5243-5e1f-bc38-e6dea3507ef1,Sarfarosh,1985,"Hindi, Film",Laxmikant - Pyarelal,Anand Bakshi,H.M.V.,0.0
f507f971-5e6e-5f98-8119-cf1eb79f2ec1,Sautela Pati,1985,"Hindi, Film",Iqbal Qureshi,"Bhushan Banmali, Nida Fazli",T-Series,0.0
68badb81-6abc-5689-a83e-0fb8dfe38d99,Sej Piya Ki,1985,"Hindi, Film",Ravindra Jain,Ravindra Jain,T-Series,0.0
f1be8cb7-3788-5ed8-8d98-02a723cca9ee,Sharmate Sharmate,1985,"Hindi, Non Film",Bhupinder Singh,"Ibrahim Ashq, Nazeer Banarasi, Kashif Indori, Mumtaz Rashid, Qaiser-Ul-Jafri, Ashk Ambalvi",Saregama,0.0
6a661ae0-b593-53c3-b33b-500afc0b49a8,Sheesha,1985,"Hindi, Film",Bappi Lahiri,Yogesh Gaud,CBS,0.0
99f12408-fae6-5e7d-a4d4-2f5ba9e668ec,Shiva Ka Insaaf,1985,"Hindi, Film",R.D. Burman,Gulshan Bawra,CBS,0.0
87bfc56e-5892-52e6-beb7-1c117833de50,Sitamgar,1985,"Hindi, Film",R.D. Burman,Majrooh Sultanpuri,H.M.V.,4.0
0349b294-fbba-5ef8-9cb2-eb8eeb560d07,Sulagte Armaan,1985,"Hindi, Film",Jugal Kishore - Tilak Raj,Indeevar,H.M.V.,0.0
e55bff20-146a-5768-a321-95791258416b,Sultanat,1985,"Hindi, Film",Kalyanji - Anandji,"Anjaan, Hasan Kamal",T-Series,4.0
5ec7fba4-0d9e-5b8f-970e-a49cdbd50544,Sur Sangam,1985,"Hindi, Film",Laxmikant - Pyarelal,Vasant Dev,H.M.V.,0.0
6e918e14-3869-5fef-a850-f499ea44f81a,Surkhiyaan,1985,"Hindi, Film",Vanraj Bhatia,"Indeevar, Ashok Tyagi",CBS,3.0
fcf02950-c547-563e-bcb4-d2659fac0366,Swarthi,1985,"Hindi, Film",Sapan - Jagmohan,"Vishweshwar Sharma, M.G. Hashmat, Dilip Tahir",H.M.V.,0.0
8c7f6507-9824-5df7-be5e-7ff2803c28c4,Tawaif,1985,"Hindi, Film",Ravi,Hasan Kamal,H.M.V.,3.33
5a007266-89a1-5048-b95c-030c0912b5d0,Telephone,1985,"Hindi, Film",Rajesh Roshan,Rajesh Roshan,T-Series,0.0
e02b850b-1e6c-575b-9908-824b710b2dd6,Teri Meherbaniyan,1985,"Hindi, Film",Laxmikant - Pyarelal,S.H. Bihari,T-Series,3.0
8fb959b9-6314-5cec-844f-a03f4fa19f1d,Teri Pooja Kare Sansaar,1985,"Hindi, Film",S. Madan,Thakur Tapasvi,T-Series,0.0
5447653c-9cd3-51b4-94f3-6e0a20283eed,Tulsi,1985,"Hindi, Film",Ravindra Jain,Ravindra Jain,Venus,0.0
e0f6c2ca-77e3-54d8-ab1b-78be2e0831ad,Tum Par Hum Qurban,1985,"Hindi, Film",Ravindra Jain,Saba Fazli,T-Series,0.0
cfe2e5f9-d3ab-5489-b23d-85a21deb107a,Ulta Seedha,1985,"Hindi, Film",Rajesh Roshan,Majrooh Sultanpuri,Universal,0.0
ce753716-da32-5424-8d8c-c7e3f87e4fab,Veer Bhimsen,1985,"Hindi, Film",Gaurang Vyas,Kavi Pradeep,CBS,0.0
1b5dbffe-28f4-546a-9be7-5870623bf9e2,Vishal,1985,"Hindi, Film",Usha Khanna,"Indeevar, Nida Fazli",T-Series,0.0
87c2cd8f-bc42-5c74-8d5c-b55e139197e9,Wafadaar,1985,"Hindi, Film",Bappi Lahiri,Indeevar,H.M.V.,0.0
6e26d5cb-ff85-5201-aa7c-55215789d555,Yadon Ki Kasam,1985,"Hindi, Film",Laxmikant - Pyarelal,Anand Bakshi,Universal,0.0
c3aff333-ac03-5196-bdb2-18754f9f434d,Yeh Kaisa Farz,1985,"Hindi, Film",Raamlaxman,Indeevar,H.M.V.,0.0
d959afed-328b-5f0b-b162-7a8691b4e8ca,Yeh Preet Na Hoge Kam,1985,"Hindi, Film",Ravi,Sheetal,T-Series,0.0
67774c07-0fe1-5f8f-b7df-005839d2b3d3,Yudh,1985,"Hindi, Film",Kalyanji - Anandji,Anand Bakshi,Universal,3.75
1f624c2d-d66a-5ece-8d0d-d7bf699e3a7a,Zabardast,1985,"Hindi, Film",R.D. Burman,Majrooh Sultanpuri,T-Series,0.0
c006a99e-534a-54c2-9af9-229a9376a0a2,Zahreele Saanp,1985,"Hindi, Film",Sumitra Lahiri,Gopichand - Mukhtar,Tips,0.0
8aa4c4fa-00e3-50eb-b481-54d940cc26f5,Zamana,1985,"Hindi, Film",Usha Khanna,"Majrooh Sultanpuri, Traditional",CBS,3.0
2c5482d7-a461-5732-97c7-9681120cba3d,Zulm Ka Badla,1985,"Hindi, Film",Sonik - Omi,Kulwant Jani,T-Series,0.0
b9d06845-8425-504e-9a7d-0f60cd5692b8,7 Bijliyaan,1986,"Hindi, Film",Usha Khanna,Yogesh Gaud,T-Series,0.0
88d21bb8-3262-51d2-891a-7689cd537e24,Aag Aur Shola,1986,"Hindi, Film",Laxmikant - Pyarelal,Anand Bakshi,T-Series,0.0
622a5b71-eb45-5976-95d2-cba1de7a29ac,Aah Alisha!,1986,"Hindi, Non Film","Rajesh Jhaveri, Alisha Chinai, Louis Banks","Alisha Chinai, Rajesh Johri, Ila Arun",Saregama,0.0
85a5f9ae-6407-504c-a12f-3e2be7015aa5,Aakhree Raasta,1986,"Hindi, Film",Laxmikant - Pyarelal,Anand Bakshi,T-Series,3.0
acb685d4-83ae-5e86-8104-f2f44a71fede,Aakhri Sanghursh,1986,"Hindi, Film",Hemant Bhosle,Anjaan,T-Series,0.0
67748d07-0852-581d-8d4e-4f1459cb303a,Aap Ke Sath,1986,"Hindi, Film",Laxmikant - Pyarelal,Anand Bakshi,T-Series,3.0
f897cd5b-1039-53e5-845e-a1b240c663e3,Adhikar,1986,"Hindi, Film",Bappi Lahiri,Indeevar,Venus,3.0
417c46cb-37c4-53c5-80c2-76f8b3fec74c,Afreen,1986,"Hindi, Non Film",,,,0.0
452d7e6b-897c-57cd-85e6-1ab68e0a3791,Aisa Pyar Kahan,1986,"Hindi, Film",Laxmikant - Pyarelal,Anand Bakshi,Venus,0.0
0c2b8fad-dcec-593f-9adb-662bf014bf13,Albela,1986,"Hindi, Film",Bappi Lahiri,Anjaan,H.M.V.,0.0
628b2084-10bd-5003-aa33-32085e85ea8d,Allah-Rakha,1986,"Hindi, Film",Anu Malik,"Rajendra Krishan, Indeevar, Prayag Raj",T-Series,0.0
5d2f0789-d9cd-546a-a0e5-0444d3e6f4ad,Amrit,1986,"Hindi, Film",Laxmikant - Pyarelal,Anand Bakshi,H.M.V.,0.0
153cd9bc-7d42-5bc5-ae4d-39656aa2fe8b,Anadi Khiladi,1986,"Hindi, Film",Raamlaxman,"Naqi Ahmed, Abhilash",H.M.V.,0.0
89c0373c-4dee-5447-8fa1-7ab79ee4b3ee,Andheri Raat Mein Diya Tere Haath Mein,1986,"Hindi, Film",Raamlaxman,Bal Kishan Puri,T-Series,2.5
7a558097-5d3c-54fd-a78d-3c70a8e9330e,Angaaray,1986,"Hindi, Film",Anu Malik,"Indeevar, Rajendra Krishan",H.M.V.,0.0
c1041085-3a4c-540d-b542-c9fff43a4c03,Anjaam Khuda Jaane,1986,"Hindi, Film",Manoj - Gyan,Shakir Kotwi,T-Series,0.0
8b5e0253-402f-5fa1-831a-922489b66435,Anjuman,1986,"Hindi, Film",Khayyam,"Shahryar, Faiz Ahmed Faiz",H.M.V.,4.33
c00199bc-679a-5aca-97d0-67cbf8af6005,Ankush,1986,"Hindi, Film",Kuldeep Singh,Abhilash,T-Series,4.0
d286d2e2-2391-5432-9ef3-d08a5fd72689,Anokha Insaan,1986,"Hindi, Film",Hemraaj,"P.H. Harfan, Sagar Dutt, Tajdar Taj, Rajinder Chowdhury",H.M.V.,0.0
