album_uuid,album_title,album_year,album_category,album_music_director,album_lyricist,album_label,album_rating
cb7fdff2-0046-59a4-9941-142320613b05,Apne Dushman,1975,"Hindi, Film",Kalyanji - Anandji,"Qamar Jalalabadi, Verma Malik",H.M.V.,0
4cea35e9-773e-5fdb-9e19-c1fcf579cd0a,Apne Rang Hazaar,1975,"Hindi, Film",Laxmikant - Pyarelal,Anjaan,H.M.V.,0
3dddac53-2425-519d-a801-219f170db21c,Badnaam,1975,"Hindi, Film",Ganesh,"Asad Bhopali, Naqsh Lyallpuri",H.M.V.,0
da654b67-af81-5842-8879-29f4bec872f4,Balak Aur Janwar,1975,"Hindi, Film",Chitragupt,Bharat Vyas,H.M.V.,0
8b0717cc-4bfd-5e42-90a2-1a1dc7b3e4d3,Bewee Keraye Kee,1975,"Hindi, Film",H. Parashuram,Anjum Jaipuri,H.M.V.,0
a7bc91dd-36b2-557d-be11-8807a8b4194e,Bhakti Mein Bhagwan,1975,"Hindi, Film",G.K. Venkatesh - M. Ranga Rao,"Pyarelal Santoshi, Vinod Sharma, Shrikant",H.M.V.,0
4e2fa92a-b652-552b-a05c-98353ecc3fff,Bhoola Bhatka,1975,"Hindi, Film",Kalyanji - Anandji,Anand Bakshi,Polydor,0
f0dac561-f12d-50f8-bacc-61dd34f09662,Birbal My Brother,1975,"English, Film",Shyam Prabhakar,Traditional,H.M.V.,0
4e7713b8-5c8d-5d77-859c-af9e862bd45c,Chaitali,1975,"Hindi, Film",Laxmikant - Pyarelal,Anand Bakshi,H.M.V.,4.0
eb849421-ed29-5727-af9c-80cef151078c,Chhoti Si Baat,1975,"Hindi, Film",Salil Chowdhury,Yogesh,H.M.V.,4.78
dc3d6af7-8e9d-52fa-b55a-a8091684d7ae,Chori Mera Kaam,1975,"Hindi, Film",Kalyanji - Anandji,Verma Malik,Polydor,3.5
864506d8-c94f-5c04-a5f9-e15b99cd7d61,Chupke Chupke,1975,"Hindi, Film",S.D. Burman,Anand Bakshi,H.M.V.,4.0
6c56bc55-c404-572b-bb2c-6fb221395a82,Daaku,1975,"Hindi, Film",Shyamji Ghanshyamji,"Hasrat Jaipuri, Chaman Lahori, Sajan Dehlvi, Rameshwar Tyagi, Amrita Pritam",H.M.V.,0
58cf6fbf-d6f4-59cf-a9be-890ebf73889e,Dafaa 302,1975,"Hindi, Film",Laxmikant - Pyarelal,Indeevar,H.M.V.,3.0
21fb0e35-c930-588c-a4c5-bfd2f8c784d2,Dayar-E-Madina,1975,"Hindi, Film","Traditional, Mohammed Shafi","Traditional, Abdur Rab Chaush, Maikash",H.M.V.,3.0
60905c6f-3d8a-5fae-9e9c-06c6aaa18024,Deewaar,1975,"Hindi, Film",R.D. Burman,"Sahir Ludhianvi, R.D. Burman",Polydor,3.0
d91d802e-2c8e-5de7-b99b-62c0622dce15,Dharam Karam,1975,"Hindi, Film",R.D. Burman,Majrooh Sultanpuri,H.M.V.,4.75
3888408e-9afc-5d7f-becc-7de0b81302be,Dharmatma,1975,"Hindi, Film",Kalyanji - Anandji,Indeevar,H.M.V.,4.5
efb52143-516a-5447-afc9-19428ffe3587,Dhongee,1975,"Hindi, Film",R.D. Burman,Anand Bakshi,H.M.V.,3.67
6e1849df-b107-5922-a7b8-bf1f0ef44332,Dhoti Lota Aur Chowpatty,1975,"Hindi, Film",Shyamji Ghanshyamji,"Hasrat Jaipuri, Kulwant Jani, Gulshan Bawra",H.M.V.,0
9b4f198f-6c7e-54b5-93f5-3b24636bb0fc,Do Jasoos,1975,"Hindi, Film",Ravindra Jain,"Hasrat Jaipuri, Ravindra Jain, Inderjeet Singh Tulsi",H.M.V.,3.5
9fb9e7d8-1133-5c0d-8428-8c94c0a20665,Do Jhoot,1975,"Hindi, Film",Shankar - Jaikishan,"M.G. Hashmat, Vithalbhai Patel, Vishweshwar Sharma, Verma Malik",H.M.V.,3.0
b30c33cd-7d43-5546-9f5c-46698155d528,Do Thug,1975,"Hindi, Film",Kalyanji - Anandji,Rajendra Krishan,H.M.V.,0
06259f75-f8ad-586a-a81d-d2bbea3e0e9e,Dunk,1975,"Hindi, Film",Kishan Prakash,"Somnath Kashyap, Sheoraj Srivastava",H.M.V.,0
a577faea-a0e3-5ece-b10a-53fb5bcda4e7,Ek Gaon Ki Kahani,1975,"Hindi, Film",Ravindra Jain,Indeevar,H.M.V.,0
c1a16e1e-1a6c-5781-b543-282e5127fc12,Ek Huns Ka Jora,1975,"Hindi, Film",Jaidev,"Naqsh Lyallpuri, Gauhar Kanpuri, Indeevar",H.M.V.,0
fe397f4d-2835-5e40-8ee8-2d6be1cdecc3,Faraar,1975,"Hindi, Film",Kalyanji - Anandji,Rajendra Krishan,Polydor,4.0
c0f787c7-338e-562a-b1c8-c45c5fbb3c03,Fauji,1975,"Hindi, Film",Sonik - Omi,M.G. Hashmat,H.M.V.,0
745377ed-45d5-58ab-a2be-8039e214ea70,Geet Gata Chal,1975,"Hindi, Film",Ravindra Jain,"Ravindra Jain, Tulsidas",H.M.V.,4.33
80568706-ce98-5c8b-abf8-7d51e8c71785,Himalay Se Ooncha,1975,"Hindi, Film",Kalyanji - Anandji,"Anjaan, Indeevar",Polydor,3.33
a12b41df-7e30-51e6-bf35-f055523ae2cf,Hind Ke Wali,1975,"Hindi, Film",Shankar - Shambhu,"Aziz Shadan, Naseem Ajmeri, Iqbal Sabri, Siraj Aghazi, Maharaj Tuljashankar",H.M.V.,0
abd0bceb-acae-523b-8879-7cb5a7960f6f,Idd Ka Salaam,1975,"Hindi, Film",Kamal Rajasthani,"Farooq Qaiser, Arun Chander",H.M.V.,0
2ac0b2e0-1ed6-5376-960a-406e5be1046b,Jaan Haazir Hai,1975,"Hindi, Film",Jai Kumar Parte,Shaily Shailendra,H.M.V.,0
557f7c77-d6b7-5932-a5b7-5b8137159a7f,Jaggu,1975,"Hindi, Film",Sonik - Omi,"Vishweshwar Sharma, Kulwant Jani, S.H. Bihari",H.M.V.,0
bf171316-2797-5634-a67d-bd19fb9ca785,Jagriti,1975,"Hindi, Film",Laxmikant - Pyarelal,Sahir Ludhianvi,H.M.V.,0
ec4dfb92-7723-5c80-9b28-2be10e35881f,Jai Santoshi Maa,1975,"Hindi, Film",C. Arjun,Kavi Pradeep,H.M.V.,3.5
bfa1d51d-711b-5db0-b1bd-2c61677ccb1f,Julie,1975,"Hindi, Film",Rajesh Roshan,"Anand Bakshi, Harindranath Chattopadhyay",Polydor,4.75
fd9e83ab-ff18-529f-934b-fb7770fa14d6,Kaala Sona,1975,"Hindi, Film",R.D. Burman,Majrooh Sultanpuri,H.M.V.,3.67
a1c2de2b-2973-5bc7-8a3a-8e450c09c85e,Kaam Shastra,1975,"Hindi, Film",Brij Bhushan,Naqsh Lyallpuri,H.M.V.,0
c5964fe3-6a40-5650-b3dd-094006131f71,Kadambari,1975,"Hindi, Film","Khemchand Prakash, Ustad Vilayat Khan, Ajit Singh","Nakhshab Jarchvi, Amrita Pritam, Geetanjali Singh",H.M.V.,3.0
cabe8f70-43db-5c4e-81d5-4df210c9d33e,Kagaz Ki Nao,1975,"Hindi, Film",Sapan - Jagmohan,Naqsh Lyallpuri,H.M.V.,3.5
593d8999-d3e5-531e-9ce8-d98c801ed112,Kahtey Hain Mujhko Raja,1975,"Hindi, Film",R.D. Burman,Majrooh Sultanpuri,H.M.V.,3.0
e87af4dc-4893-58ff-b5e4-988f158322af,Kal Subaha,1975,"Hindi, Film",Benoy Bhooshan,"Brij Rattan, G.S. Madhup",H.M.V.,0
a47093f3-2e1b-5cee-8bc5-1730ff9f22b2,Khel Khel Mein,1975,"Hindi, Film",R.D. Burman,Gulshan Bawra,H.M.V.,4.67
196ba664-5819-5ac4-a86f-90885f3b5b1f,Khushboo,1975,"Hindi, Film",R.D. Burman,Gulzar,H.M.V.,4.67
5268dd00-48fd-5763-a5f0-3d783e170fb6,Lafange,1975,"Hindi, Film",Laxmikant - Pyarelal,Anand Bakshi,H.M.V.,0
65f0a1f8-f674-560d-9f8d-ec7d6ebac0c3,Lahoo Pukarega,1975,"Hindi, Film",Sonik - Omi,Verma Malik,Polydor,3.0
e6ab0978-2a97-58d6-8c94-bddcab17b29d,Mahapavan Teerthyatra,1975,"Hindi, Film",Shivram,Uday Khanna,H.M.V.,0
592d1808-eecf-5a47-9eb2-6cc375088bdc,Mausam,1975,"Hindi, Film",Madan Mohan,Gulzar,H.M.V.,4.0
a0cdfe8c-ba31-52ff-b0a4-9e4fb7572057,Maya Machhindra (Illusion),1975,"Hindi, Film",Govind - Naresh,Madan,H.M.V.,0
7321ce0a-bcb4-5e96-9879-d58b6ee5efc7,Mazaaq,1975,"Hindi, Film",R.D. Burman,Yogesh Gaud,H.M.V.,3.33
6b854798-f5e4-5913-9796-e3f7f69430e1,Maze Le Lo,1975,"Hindi, Film","Shakila Banu Bhopali, Chris Perry, Mahesh - Naresh, Traditional","Qamil Chandpuri, Fernando, Naresh Kumar - I, Traditional, Akbar Ahmed Faridi, Vishweshwar Sharma",H.M.V.,0
92769aba-4ea8-5e49-ba86-482f5df94cad,Mere Sajana,1975,"Hindi, Film",Laxmikant - Pyarelal,Majrooh Sultanpuri,H.M.V.,3.0
f8072eb1-8ab7-5950-807b-e91a68e17bed,Mere Sartaj,1975,"Hindi, Film",Ravi,Mehboob Sarwar,H.M.V.,0
ecbaa978-0e19-5ea4-9db7-9ef548b5ccde,Mili,1975,"Hindi, Film",S.D. Burman,Yogesh,H.M.V.,4.0
31f569d8-a29f-5dde-b18e-07b657e796d4,Mounto,1975,"Hindi, Film",Kalyanji - Anandji,Verma Malik,H.M.V.,0
5f5b05cf-e76d-545a-b59f-1226ca38df9c,Mrig Trishna,1975,"Hindi, Film",Shambhu Sen,Shambhu Sen,H.M.V.,3.5
8342da8d-1cff-530e-8df0-3e06c72ef8db,Mujhko Yun Hi Udas Rehne Do,1975,"Hindi, Non Film",R.D. Burman,Gulzar,,0
99980fa2-4da4-5007-9955-c9a00eec2c87,Mutthi Bhar Chaawal,1975,"Hindi, Film",Khayyam,"Jan Nisar Akhtar, Maya Govind",H.M.V.,0
5c0515ba-a002-5f89-825d-a84274cfb3c0,Naach Uthe Sansaar,1975,"Hindi, Film",Laxmikant - Pyarelal,Majrooh Sultanpuri,H.M.V.,0
751fcb5c-032a-5669-a38a-06852295aff0,Nishant (Night's End),1975,"Hindi, Film",Vanraj Bhatia,Mohammad Quli Qutub Shah,H.M.V.,3.5
3f3dd417-b888-505a-b150-c4bf4d02e9c9,Phanda,1975,"Hindi, Film",Datta Naik,"Shakir Kotwi, Indeevar",H.M.V.,0
dcf84e88-1680-5086-b96e-d1c2b9a8c2f4,Play Boy (Rangeela Mastana),1975,"Hindi, Film",Sonik - Omi,"Omkar Verma, Asad Bhopali, Mukhtar, Edgardo Binalling Bing",H.M.V.,0
dc430ea5-04d1-5c2f-a76b-66a988f4a4f7,Ponga Pandit,1975,"Hindi, Film",Laxmikant - Pyarelal,Rajendra Krishan,H.M.V.,0
2cf70392-b529-551b-8175-55831b263fb3,Pratiggya,1975,"Hindi, Film",Laxmikant - Pyarelal,Anand Bakshi,H.M.V.,0
e2bd0fb5-aa94-5221-ba69-b6b4033b518b,Qaid,1975,"Hindi, Film",Nitin - Mangesh,Maya Govind,H.M.V.,0
ea8d95fb-ff77-5e59-b4da-95fb39799cf5,Raaja,1975,"Hindi, Film",R.D. Burman,Anand Bakshi,H.M.V.,3.33
feede4ca-f72d-5e1d-ab35-1fe0c0161bdb,Raftaar,1975,"Hindi, Film",Sonik - Omi,"Verma Malik, Abhilash, Omkar Verma",H.M.V.,3.0
24d303fc-7488-5fdd-9246-60454bbac9d2,Ranga Khush,1975,"Hindi, Film",Sonik - Omi,M.G. Hashmat,Polydor,0
c30acd67-552d-558f-a0a1-b070a27c6c43,Rani Aur Lalpari,1975,"Hindi, Film",Vasant Desai,Balkavi Bairagi,Polydor,0
a472d629-07bd-5886-bbc5-882248000fad,Saazish,1975,"Hindi, Film",Shankar - Jaikishan,Hasrat Jaipuri,H.M.V.,0
62b991ec-087a-5a21-b3a7-477f372fb3bd,Salaakhen,1975,"Hindi, Film",Ravindra Jain,"Ravindra Jain, Dev Kohli, Hasrat Jaipuri",H.M.V.,0
3f9180d2-76f2-589b-9b72-9611640ccb46,Samasya,1975,"Hindi, Film","Bhaskar Chandavarkar, Swathi Thirunal","Kulwant Jani, Virendra Mishra, Swathi Thirunal",H.M.V.,0
80aefa80-adf2-591b-b8bd-c6d94a9bcc8d,Sandhya,1975,"Hindi, Film",Khayyam,Jan Nisar Akhtar,H.M.V.,3.0
e592cdad-b69d-5cb2-bac5-85b37c8e51dc,Sangat,1975,"Hindi, Film",Salil Chowdhury,Jan Nisar Akhtar,H.M.V.,4.0
35046b4e-afd2-5793-929f-db98d91066db,Sanyasi,1975,"Hindi, Film",Shankar - Jaikishan,"Vithalbhai Patel, Vishweshwar Sharma, M.G. Hashmat, Indeevar, Hasrat Jaipuri, Verma Malik",H.M.V.,3.67
027abf9f-1413-5849-8ac5-58d5719b0311,Sewak,1975,"Hindi, Film",Laxmikant - Pyarelal,Anjaan,H.M.V.,0
cb6d4778-a704-5e41-a921-3984b931c117,Shaadi Kar Lo,1975,"Hindi, Film",Jaidev,Jan Nisar Akhtar,H.M.V.,0
03e60fd9-640b-5437-adf0-73091e21b1b4,Shankar Husain,1975,"Hindi, Film",Khayyam,"Jan Nisar Akhtar, Kaifi Azmi, Kaif Bhopali, Meer Anis, Kamal Amrohi",H.M.V.,4.0
23bf3440-6637-5775-a1d4-995c90be3c7f,Sholay,1975,"Hindi, Film",R.D. Burman,Anand Bakshi,Polydor,4.5
fcf1fdca-221c-5942-ab0f-b5e30c660913,Shree Satyanarayan Ki Mahapooja,1975,"Hindi, Film",Jagdish J.,"Anjaan, Traditional, Bharat Vyas, Dev Kohli",H.M.V.,0
2ffee4f5-ee7e-51d3-a9ed-58a175817566,Sunehra Sansar,1975,"Hindi, Film",Naushad,Anand Bakshi,H.M.V.,3.0
f8ab0b60-b61d-5a54-b3dd-45a366e999f0,Tapasya,1975,"Hindi, Film",Ravindra Jain,M.G. Hashmat,H.M.V.,4.0
b6cb5663-d24c-586c-9ec6-4fe520722bcc,The Gold Medal,1975,"Hindi, Film",Shankar - Jaikishan,"Indeevar, Raj Kavi Tulsi, Hasrat Jaipuri, Verma Malik",Polydor,0
580788c6-9158-519d-9f2d-29c68fdd0284,Toofan,1975,"Hindi, Film",Ravindra Jain,Ravindra Jain,Polydor,3.0
7a44fb32-e4fe-526c-97e9-72fe19c9adbd,Tumhara Kalloo,1975,"Hindi, Film","Kanu Roy, Shankar - Shambhu","Gyandev Agnihotri, Dil Lakhnavi, Guru Nanak",H.M.V.,0
20f2f2a2-134d-5003-8416-5efc83d03957,Uljhan,1975,"Hindi, Film",Kalyanji - Anandji,M.G. Hashmat,H.M.V.,3.67
5ee1f08a-d037-55eb-b86a-a56cefeb7038,Vandana,1975,"Hindi, Film",Ravi,"Anjaan, Ravi, Asad Bhopali",H.M.V.,0
adb8ce18-de0f-5035-a1a4-e64dbfe69380,Warrant,1975,"Hindi, Film",R.D. Burman,Anand Bakshi,H.M.V.,4.0
81324376-90a7-5aca-bdf6-332e2506c5ee,Yeh Sach Hai,1975,"Hindi, Film",Brij Bhushan,Naqsh Lyallpuri,H.M.V.,3.0
1ca67b3d-624a-5dca-bc3a-ce8c44c5e2eb,Zakhmee,1975,"Hindi, Film",Bappi Lahiri,Gauhar Kanpuri,H.M.V.,4.0
ed16eaf6-538f-5c4b-b9c7-7e8c54fe7d05,Zinda Dil,1975,"Hindi, Film",Laxmikant - Pyarelal,Verma Malik,H.M.V.,3.0
cbfe9f79-e448-559f-aef1-e8c9177bafc1,Zindgi Aur Toofan,1975,"Hindi, Film",Laxmikant - Pyarelal,"Ram Avtar Tyagi, Ram Bhardwaj, Indeevar",H.M.V.,3.5
6d51749c-3f82-50c3-af76-edc369000233,Zorro,1975,"Hindi, Film",Kalyanji - Anandji,Verma Malik,H.M.V.,0
96d6af22-e917-5e87-8c51-3608ab7f6a45,A Handful of Beauty,1976,"Instrumental, Non Film",,,Sony Music,0
dfdad61d-9fcb-5632-829a-444172d5f780,Aaj Ka Ye Ghar,1976,"Hindi, Film",Anil - Arun,M.G. Hashmat,H.M.V.,0
e2ea0b01-fd1a-5a56-9073-869d1ba4ee25,Aap Beati,1976,"Hindi, Film",Laxmikant - Pyarelal,Anand Bakshi,H.M.V.,4.0
5fd3853a-54c2-5a91-a2dc-bfbb062926eb,Aarambh,1976,"Hindi, Film",Ananda Shankar,"Shri Shalabh, Harish Bhadani, Shakeel Ahmed",H.M.V.,0
7dd5e748-0223-58f2-b520-0a910cb82f13,Adalat,1976,"Hindi, Film",Kalyanji - Anandji,Gulshan Bawra,Polydor,3.5
0e45e33d-9d55-57ce-a342-8ef9ae7008fb,Agent Vinod,1976,"Hindi, Film",Raamlaxman,Ravinder Rawal,Polydor,3.0
89718ea7-1b79-5c1d-a665-a78ac73bee01,Bairaag,1976,"Hindi, Film",Kalyanji - Anandji,Anand Bakshi,H.M.V.,3.5
1048dc00-cae9-577d-ae54-c7567d0dcf27,Bajrangbali,1976,"Hindi, Film",Kalyanji - Anandji,Kavi Pradeep,H.M.V.,3.0
b344be2d-7142-5f79-ab45-ecfce3ae670f,Balika Badhu,1976,"Hindi, Film",R.D. Burman,Anand Bakshi,H.M.V.,4.67
3c4b8015-33e7-515f-9bb6-598c6ba05614,Barood,1976,"Hindi, Film",S.D. Burman,Anand Bakshi,Polydor,3.33
2021e456-1f06-535c-8bba-0a98965de43e,Bhagwan Samaye Sansar Mein (Kan Kan Mein Bhagwan),1976,"Hindi, Film",Anil - Arun,B.D. Mishra,H.M.V.,0
57922c5a-ee61-5924-8951-c1883b43632e,Bhanwar,1976,"Hindi, Film",R.D. Burman,Anand Bakshi,H.M.V.,3.5
4fc4b4e4-cb26-595b-b44c-3d00e593d3ac,Bombay By Nite,1976,"Hindi, Film",Iqbal Qureshi,Upendra,H.M.V.,0
2a87e32e-9adf-5cb2-ab76-e7bb6f6182e0,Bullet,1976,"Hindi, Film",R.D. Burman,Anand Bakshi,H.M.V.,4.0
af5cb565-6a1a-5114-86df-bab458afe64e,Bundal Baaz,1976,"Hindi, Film",R.D. Burman,Majrooh Sultanpuri,Polydor,0
2adef7cc-1461-5f66-9f18-a8b2dbfdf3ec,Chalte Chalte,1976,"Hindi, Film",Bappi Lahiri,Amit Khanna,Polydor,4.75
e4d2f9d8-24b1-5de2-a97c-05251b31a942,Chandi Sona,1976,"Hindi, Film",R.D. Burman,Majrooh Sultanpuri,H.M.V.,3.67
cc0fea8e-cc95-54b9-a44c-6d7dbcb112c1,Charas,1976,"Hindi, Film",Laxmikant - Pyarelal,Anand Bakshi,H.M.V.,3.5
bcd92389-bfed-5608-88bd-ba2c0f83da7c,Chitchor,1976,"Hindi, Film",Ravindra Jain,Ravindra Jain,H.M.V.,4.6
4e95e004-526d-5e10-9afb-a6e249f2b144,Deewaangee,1976,"Hindi, Film","S.D. Burman, Ravindra Jain","Anand Bakshi, Ravindra Jain, Naqsh Lyallpuri, Hasrat Jaipuri",H.M.V.,3.0
eb0118f1-5d3d-5611-a9b0-e2f7369ff35b,Do Anjaane,1976,"Hindi, Film",Kalyanji - Anandji,"Verma Malik, Anjaan",H.M.V.,3.5
028325cd-9272-5090-b476-25083d930d66,Do Khiladi,1976,"Hindi, Film",Usha Khanna,"Asad Bhopali, Gauhar Kanpuri",H.M.V.,0
d8812f33-56a4-5215-a753-38cb1b965a71,Do Ladkiyan,1976,"Hindi, Film",Laxmikant - Pyarelal,Anand Bakshi,H.M.V.,0
030aa115-9ce8-5ec2-8708-695f2c3d97b8,Do Shatru,1976,"Hindi, Film",Kalyanji - Anandji,Verma Malik,Polydor,0
98b2e779-757e-5911-bd41-8a3336514875,Dus Numbri,1976,"Hindi, Film",Laxmikant - Pyarelal,Majrooh Sultanpuri,H.M.V.,3.5
148d2d11-0852-5fc6-9eb7-01609a90696a,Ek Se Badhkar Ek,1976,"Hindi, Film",Kalyanji - Anandji,Verma Malik,H.M.V.,3.0
b2670ace-67da-5829-89cd-4a4ef1035d3a,Fakira,1976,"Hindi, Film",Ravindra Jain,"Inderjeet Singh Tulsi, Ravindra Jain",H.M.V.,4.0
ac119c1e-713d-5bf6-bfdf-30c2d0b7cec7,Filmi Duniya Filmi Log,1976,"Hindi, Film","O.P. Vyas, Shyamji Ghanshyamji","Naval Mathur, Dhanpat Mehta",H.M.V.,0
d9705f9c-fdb9-596f-ad7d-6c7a8c6c7c0b,Ginny Aur Johnny,1976,"Hindi, Film",Rajesh Roshan,Majrooh Sultanpuri,H.M.V.,0
2c8d99a0-5e6c-58d6-85c2-548177dbebe3,Gumrah (Andhi Jawani),1976,"Hindi, Film",Usha Khanna,Asad Bhopali,Polydor,3.33
10e312d9-e22c-51f3-9c56-e97620fd2d27,Haiwan,1976,"Hindi, Film",Bappi Lahiri,"Gauhar Kanpuri, Pradeep Roychowdhury, Hasrat Jaipuri, Amit Khanna, Dadaji",Polydor,3.0
1a748660-ad22-52be-ba2d-23a1fbea27c8,Harfan Maulaa,1976,"Hindi, Film",Shyamji Ghanshyamji,Majrooh Sultanpuri,Polydor,0
efe0e777-3932-557b-8c1b-38aab7640957,Hera Pheri,1976,"Hindi, Film",Kalyanji - Anandji,"Anjaan, Indivar",Polydor,3.0
75b3add6-5f9f-503c-a18a-59d9756942f1,Jaaneman,1976,"Hindi, Film",Laxmikant - Pyarelal,Anand Bakshi,H.M.V.,3.67
4df440cb-1640-5684-a810-38d3c11fb874,Jaayen To Jaayen Kahan,1976,"Hindi, Film",K. Babuji,Vithalbhai Patel,H.M.V.,0
d38dd862-0828-5c91-84fb-8d391ef68ee9,Jai Balaji,1976,"Hindi, Film",M. Ranga Rao,Shrikant,H.M.V.,0
3afa1dcc-0ac8-5b65-bd73-529d5c21aeb8,Jai Jagat Janani,1976,"Hindi, Film",S.N. Tripathi,Bharat Vyas,H.M.V.,0
ec87ff4e-9dcf-5209-b60b-fcd02b03810c,Jai Mahalaxmi Maa,1976,"Hindi, Film",Chitragupt,Bharat Vyas,H.M.V.,0
aa98dbcd-6fa3-5185-aaf5-2188ddd7df2a,Jeevan Jyoti,1976,"Hindi, Film",Salil Chowdhury,Anand Bakshi,H.M.V.,3.67
33d00949-ff2c-5c17-817b-5caa70208e7a,Kabeela,1976,"Hindi, Film",Kalyanji - Anandji,Farooq Qaiser,H.M.V.,3.0
e0130a45-d758-5a68-b958-8e8ff5528c69,Kabhi Kabhie,1976,"Hindi, Film",Khayyam,Sahir Ludhianvi,H.M.V.,4.5
50789e25-7fa3-573c-910b-d6b2c2d9689c,Kali Raat,1976,"Hindi, Film",Laxmikant - Pyarelal,Majrooh Sultanpuri,H.M.V.,3.0
55a646a8-fe11-5c2c-940c-8b40dc85058b,Kalicharan,1976,"Hindi, Film",Kalyanji - Anandji,"Inderjeet Singh Tulsi, Ravindra Jain",H.M.V.,2.5
a9ecb418-1d91-52df-9e63-72315bb5f944,Kanoon Ka Shikar (Asambhav),1976,"Hindi, Film",Meena Mangeshkar,"Yogesh, Kaiser Ratnagirvi, Abhilash",H.M.V.,3.0
7cba145a-686f-5613-b207-ba8b3f167cd3,Kasam,1976,"Hindi, Film",Surender Kohli,"Mahendra Dehlvi, Naqsh Lyallpuri, Ramesh Bedi, Dheeraj - I",H.M.V.,0
f3ed1859-4ce5-5c40-a67f-38fff3ba310c,Khaan Dost,1976,"Hindi, Film",Kalyanji - Anandji,"Anjaan, Indeevar",H.M.V.,0
7762a7cd-d901-557b-8d20-39264f295159,Khalifa,1976,"Hindi, Film",R.D. Burman,Gulshan Bawra,Polydor,3.0
4ad8d70c-7e5a-53b6-94ab-048ba870b46f,Kitne Paas Kitne Door,1976,"Hindi, Film",Chand Pardesi,D.S. Sultania,H.M.V.,0
9d5a13c1-761e-59db-b47c-c776388ba2eb,Koi Jeeta Koi Haara,1976,"Hindi, Film",Laxmikant - Pyarelal,Anand Bakshi,H.M.V.,0
ce170464-d873-56f1-a802-9d82afe214b8,Ladki Bholi Bhali,1976,"Hindi, Film",Usha Khanna,"Hasrat Jaipuri, Saawan Kumar",H.M.V.,0
9a0d525c-b00d-5bdd-8993-951ec6e6fb16,Lagaam,1976,"Hindi, Film",Kalyanji - Anandji,"Kulwant Jani, Vishweshwar Sharma",H.M.V.,0
f705bd9c-e0d5-537d-a8d9-fe7eaf077d58,Laila Majnu,1976,"Hindi, Film","Madan Mohan, Jaidev",Sahir Ludhianvi,H.M.V.,3.33
dab65ebb-056e-5feb-a926-fa6ea7135543,Love In Kashmir,1976,"Hindi, Film",C. Arjun,Mukhtar,H.M.V.,0
d85a5a4d-4c63-537d-934d-d0b9b584b69a,Maa,1976,"Hindi, Film",Laxmikant - Pyarelal,Anand Bakshi,H.M.V.,3.0
519f4294-25f5-51ca-9a05-640f38a29d2b,Maha Chor,1976,"Hindi, Film",R.D. Burman,Anand Bakshi,H.M.V.,3.67
ce21d306-6d53-5c67-afde-f39629928ac4,Manthan,1976,"Hindi, Film",Vanraj Bhatia,Neeti Sagar,H.M.V.,4.33
ebccb1bc-afff-5b16-a1da-09a29f729588,Mastan Dada,1976,"Hindi, Film",Laxmikant - Pyarelal,Majrooh Sultanpuri,H.M.V.,0
17c6e48a-9880-5e21-848b-4526a2096d6e,Mausam Badla Hai,1976,"Hindi, Film",Ghanshyam - I,Balkavi Bairagi,H.M.V.,0
