album_uuid,album_title,album_year,album_category,album_music_director,album_lyricist,album_label,album_rating
66426975-599d-5aab-b054-c3df4d09b65e,Do Dil,1965,"Hindi, Film",Hemant Kumar,Kaifi Azmi,H.M.V.,0
6e40e451-3278-52b7-a9d7-370e13e90fc5,Ek Saal Pahle,1965,"Hindi, Film",C. Arjun,"Jan Nisar Akhtar, Indeevar",H.M.V.,3.0
1e5b7ef3-56e8-5091-8286-c06408c1a05b,Ek Sapera Ek Lutera,1965,"Hindi, Film",Usha Khanna,Asad Bhopali,H.M.V.,3.0
812ad63c-eb46-54d5-8b99-aefafae0dea6,Faisla,1965,"Hindi, Film",Usha Khanna,"Asad Bhopali, Prem Warbartani",H.M.V.,0
cf89913f-f66b-55cd-9a43-6e2d2c609fb0,Faraar,1965,"Hindi, Film",Hemant Kumar,Kaifi Azmi,H.M.V.,3.75
b5a4d0a2-6991-50ef-b31c-f20ae78d911e,Fauladi Mukka,1965,"Hindi, Film",Iqbal,"Akhtar Romani, Saba Fazli, Tabish Kanpuri",H.M.V.,0
44ea46ab-eeb2-5ea8-8650-e78bd25f3026,Flying Circus,1965,"Hindi, Film",Robin Banerjee,Yogesh Gaud,H.M.V.,0
0f9642f5-187d-52a1-acd6-c0ab2b0a9621,Gopal Krishna,1965,"Hindi, Film",Datta Naik,Bharat Vyas,H.M.V.,0
925f99ae-d32a-567b-ab7d-6269a566450d,Guide,1965,"Hindi, Film","S.D. Burman, Traditional","Shailendra, Traditional",H.M.V.,4.54
3e65c3d0-3320-5052-a29b-3f76f97fc14d,Gumnaam,1965,"Hindi, Film",Shankar - Jaikishan,"Shailendra, Hasrat Jaipuri",H.M.V.,4.25
82eaa63c-3697-5a42-a341-1773b9589bfb,Ham Diwane,1965,"Hindi, Film",Anna Saheb,Anand Bakshi,H.M.V.,0
e2ef4512-8e61-5bc1-a583-05a752d49d11,Himalay Ki God Mein,1965,"Hindi, Film",Kalyanji - Anandji,"Anand Bakshi, Indeevar, Qamar Jalalabadi",H.M.V.,3.5
67f4e72e-ea1c-5acf-bcaf-eca038776557,Hum Sab Ustad Hain,1965,"Hindi, Film",Laxmikant - Pyarelal,Asad Bhopali,H.M.V.,3.67
cf1baa24-9b50-5951-85a6-001f73db46ce,Jab Jab Phool Khile,1965,"Hindi, Film",Kalyanji - Anandji,Anand Bakshi,H.M.V.,4.0
78b5255e-6d4a-50b9-bb83-ca1a0a4593ae,Jahan Sati Wahan Bhagwan,1965,"Hindi, Film",Lala - Assar - Sattar,"B.D. Mishra, Madhukar Rajasthani",H.M.V.,0
a761701a-c196-5e54-ab79-878fe323c7aa,Janam Janam Ke Sathi,1965,"Hindi, Film",Gyan Dutt,D.N. Madhok,H.M.V.,0
a7478a53-39f9-5b14-83ea-af35a01b1b5c,Janwar,1965,"Hindi, Film",Shankar - Jaikishan,"Shailendra, Hasrat Jaipuri, Faiz Ahmed Faiz",H.M.V.,4.0
bb19d749-e0ac-5852-a6f7-8d8a4ab0ec69,Johar Mehmood In Goa,1965,"Hindi, Film",Kalyanji - Anandji,"Farooq Qaiser, Qamar Jalalabadi, Akhtar Romani",H.M.V.,3.0
1b7995cf-2f21-5d65-be59-dd636b352d72,Kaajal,1965,"Hindi, Film",Ravi,Sahir Ludhianvi,H.M.V.,4.0
6f402985-eed1-508b-b595-db6f014dd4bd,Kash Khwabon Mein Hi Aa Jao,1965,"Hindi, Non Film",,,H.M.V.,0
0497a827-c8a2-5454-8673-767190300721,Khakaan,1965,"Hindi, Film",Datta Naik,Anand Bakshi,H.M.V.,0
d04ffda1-946b-5117-8c76-7cd1b63f189d,Khandan,1965,"Hindi, Film",Ravi,Rajendra Krishan,H.M.V.,3.67
c909f355-649e-5d07-9c0b-ad8e295e744d,Khooni Khazana (Dara The Bad Man),1965,"Hindi, Film",S. Kishan,"Khawar Zaman, A. Shamsheer",H.M.V.,0
01d3030d-7a05-5a5e-bf37-1ae1dd5f14b7,Lootera,1965,"Hindi, Film",Laxmikant - Pyarelal,"Anand Bakshi, Asad Bhopali",H.M.V.,3.67
0cae490b-5c49-5c5b-9bf9-ac1793fdb75b,Mahabharat,1965,"Hindi, Film",Chitragupt,Bharat Vyas,H.M.V.,0
e67bf825-4dc1-59bd-844a-b53a4c403b62,Maharaja Vikram,1965,"Hindi, Film",S.N. Tripathi,B.D. Mishra,H.M.V.,0
8cfba78f-13a9-5dab-afc1-38c9479c5b3f,Mahasati Ansuya,1965,"Hindi, Film",S.N. Tripathi,Bharat Vyas,H.M.V.,0
87844ec3-15c1-5d1f-be7b-92fd63a6d51c,Main Hoon Alladin,1965,"Hindi, Film","Usha Khanna, Nashad","Farooq Qaiser, Javed Anwar",H.M.V.,0
be9a374f-592c-52f0-8cea-7fe3cfebf3f2,Main Hoon Jadugar,1965,"Hindi, Film","Nashad, Premnath","Soz Haidari, Khawar Zaman, Sham Hindi, M.K. Javed, S.R. Saaz",H.M.V.,0
3efc2a3d-806d-5181-a50b-30636eb7938d,Mere Sanam,1965,"Hindi, Film",O.P. Nayyar,Majrooh Sultanpuri,H.M.V.,4.75
c5c17e5c-f870-5e63-b79f-93f3b3cf399b,Mohabbat Isko Kahete Hain,1965,"Hindi, Film",Khayyam,Majrooh Sultanpuri,H.M.V.,3.33
cfc4bd6d-b8dc-5e4d-95c6-ae27b5b121c1,Mujrim Kaun Khooni Kaun,1965,"Hindi, Film",Babul,"Naqsh Lyallpuri, Anjum Jaipuri, Akhtar Romani",H.M.V.,0
ec93208c-81b5-5d18-8277-1f888252b843,Nai Umar Ki Nai Fasal,1965,"Hindi, Film",Roshan,"Neeraj, Manmohan Tiwari",H.M.V.,3.67
c79de408-7127-5885-a366-248ec1cb730a,Namaste Ji,1965,"Hindi, Film",G.S. Kohli,"Anjaan, Anand Bakshi",H.M.V.,3.5
eaddc995-8325-58ce-abff-6a2e69eef645,Naya Kanoon,1965,"Hindi, Film",Madan Mohan,"Hasrat Jaipuri, Saraswati Kumar Deepak",H.M.V.,0
23da6f34-3af4-5935-b55f-556e7145d8f7,Neela Akash,1965,"Hindi, Film",Madan Mohan,Raja Mehdi Ali Khan,H.M.V.,0
3517ed19-7c5e-5cd1-a789-bed557602909,Nishan,1965,"Hindi, Film",Usha Khanna,Javed Anwar,H.M.V.,3.0
96ae4954-575d-5a11-915f-2244945af8ec,Noor Mahal,1965,"Hindi, Film",Jaani Babu Qawwal,"Saba Afghani, Aziz Ghazi, Noor Devasi",H.M.V.,4.33
0e53e7f4-f8e5-5903-923d-66ccba74e64c,Oonche Log,1965,"Hindi, Film",Chitragupt,Majrooh Sultanpuri,H.M.V.,4.4
618d7954-1b33-5326-8a8c-0698620fdf11,Panch Ratan,1965,"Hindi, Film",Sardar Malik,"Upendra, Anjaan",H.M.V.,0
878fe94a-7638-51aa-b753-89f34e6d2f19,Poochh Na Mujh Se Dil Ke Fasaane,1965,"Hindi, Non Film",Khayyam,Jan Nisar Akhtar,Saregama,0
9d5fc655-294f-5312-9f32-21744f2f01fd,Poonam Ki Raat,1965,"Hindi, Film",Salil Chowdhury,Shailendra,H.M.V.,3.0
639fa210-9c08-51a4-97c3-51be6d63c145,Purnima,1965,"Hindi, Film",Kalyanji - Anandji,"Bharat Vyas, Gulzar, Gulshan Bawra, Prakash Mehra",H.M.V.,4.0
d7cf17dc-73dd-5fad-b4b5-f17020a094c6,Raaka,1965,"Hindi, Film",Dattaram Wadkar,Asad Bhopali,H.M.V.,0
fdf70a37-1e78-5379-a124-3af575089055,Ramdoot Hanuman,1965,"Hindi, Film",D.M. Tagore,Bharat Vyas,H.M.V.,0
fa9adf99-efcd-511d-b107-80bf9d1eaef7,Rishte Naate,1965,"Hindi, Film",Madan Mohan,Hasrat Jaipuri,H.M.V.,3.0
9624553b-6bbb-537d-9bcd-a7a761a174f6,Rustom-E-Hind,1965,"Hindi, Film",Hansraj Behl,Qamar Jalalabadi,H.M.V.,0
7863dbc5-8ddb-5fad-a566-7f8fca272e27,Saat Samandar Paar,1965,"Hindi, Film",Chitragupt,Farooq Qaiser,H.M.V.,0
713742d3-4c80-5348-9b96-6d537b10a9cc,Saheli,1965,"Hindi, Film",Kalyanji - Anandji,"Indeevar, Shamim Jaipuri, K.L. Pardesi",H.M.V.,4.0
e105faee-eb3d-59d7-84de-89a3d77a50d2,Sangram,1965,"Hindi, Film",Lala - Assar - Sattar,"Aish Kanwal, Madhukar Rajasthani",H.M.V.,0
e9a10e5e-f2bc-5e16-9c92-795186aacf5c,Sant Tukaram,1965,"Hindi, Film",Vedpal,"Madhukar Rajasthani, Bharat Vyas",H.M.V.,0
4d1a7ddb-7feb-5afb-94e1-434f23976a2e,Saqi Ki Har Nigah Pe,1965,"Hindi, Non Film",Taj Ahmad Khan,Jigar Moradabadi,Saregama,0
e0e5a33d-cb0e-5dbe-b653-d7d114aebbe1,Sati Naari,1965,"Hindi, Film",Shivram,Neeraj,H.M.V.,3.0
2595c4e9-67ef-5fb6-a98f-e0c2b5cf9275,Shaheed,1965,"Hindi, Film",Prem Dhawan,"Prem Dhawan, Bismil Azimabadi",H.M.V.,3.5
5303f8a4-8301-55d0-adec-978c3d8696b2,Shahi Lutera,1965,"Hindi, Film",Bulo C. Rani,Gulshan Bawra,H.M.V.,0
5b659242-2120-5d19-b60c-b05932f37048,Shankar Sita Ansuya,1965,"Hindi, Film",Shivram,Kavi Pradeep,H.M.V.,0
cd331106-d300-5a80-bebc-d99a9d6178a9,Shauq Har Rang,1965,"Hindi, Non Film",Khayyam,Mirza Ghalib,Saregama,0
35dfce39-271e-5a9c-95cb-ccd73df54f54,Sher Dil,1965,"Hindi, Film",C. Ramchandra,Hasrat Jaipuri,H.M.V.,0
8d69aa88-181e-5ad0-931c-92dee706b98a,Shree Ram Bharat Milan,1965,"Hindi, Film",Shivram,Kavi Pradeep,H.M.V.,0
551228eb-578f-5ff8-9c09-b403dec9f67a,Shreeman Funtoosh,1965,"Hindi, Film",Laxmikant - Pyarelal,"Anand Bakshi, Asad Bhopali",H.M.V.,4.0
af3ea941-d4a0-5ffd-a1f3-8528d5d9412c,Sikandar-E-Azam,1965,"Hindi, Film",Hansraj Behl,Rajendra Krishan,H.M.V.,3.0
73c30ed4-1206-5677-bf24-15711eb265d4,Sindbad Alibaba Aladin,1965,"Hindi, Film",Ravi,S.H. Bihari,H.M.V.,0
37111db6-8a82-5ada-8d82-7ac166d566fe,Son Of Hatimtai,1965,"Hindi, Film",Bulo C. Rani,"Shadab, Prem Warbartani, M. Hassan, Jeet Jaipuri",H.M.V.,0
4c5f1dd8-6d14-56de-baf4-09acea2042f2,Talkhi-E-Mai Mein Zara,1965,"Hindi, Non Film",Taj Ahmad Khan,Mirza Ghalib,Saregama,0
955ec9ec-a593-50d2-a501-c84e48844872,Tarzan & Circus (Tarzan Aur Circus),1965,"Hindi, Film",Husnlal - Bhagatram,Madhukar Rajasthani,H.M.V.,0
2846b84e-53e1-57d9-938a-d7953227528e,Tarzan And King Kong,1965,"Hindi, Film",Robin Banerjee,"A. Shamsheer, Anjaan",H.M.V.,0
f914096b-649b-561c-b031-e88d35d0497c,Tarzan Comes To Delhi (Tarzan Dehli Mein),1965,"Hindi, Film",Dattaram,Anand Bakshi,H.M.V.,0
2c1a27cf-6604-533f-ac7c-6bac9a278fde,Teen Devian,1965,"Hindi, Film",S.D. Burman,Majrooh Sultanpuri,H.M.V.,0
cf415aaf-4205-595e-ab2c-b7f36fc3fa02,Teen Sardar,1965,"Hindi, Film",Hansraj Behl,Prem Warbartani,H.M.V.,0
a75047c2-5411-5379-b70f-e8c6741d3e81,Teesra Kaun,1965,"Hindi, Film",R.D. Burman,Anand Bakshi,H.M.V.,3.5
de778cf6-62f7-56b6-8044-062fb55175f6,Tu Hi Meri Zindagi,1965,"Hindi, Film",Rono Deb Mukherjee,"Neeraj, Raja Mehdi Ali Khan",H.M.V.,0
14076d33-9cf9-5b7e-b367-542f6cf56ce3,Waqt,1965,"Hindi, Film",Ravi,Sahir Ludhianvi,H.M.V.,3.33
51dc250e-06bf-5ee6-9657-0b8cb90369a9,Zikar Us Pariwash Ka,1965,"Hindi, Non Film",Khayyam,Mirza Ghalib,Saregama,0
1c2cdf92-e9d1-5862-81db-b4fe31213ee5,Zindagi Aur Maut,1965,"Hindi, Film",C. Ramchandra,Shakeel Badayuni,H.M.V.,3.0
5985e861-b547-5d46-b963-ba3c66588b86,Aakhri Khat,1966,"Hindi, Film",Khayyam,Kaifi Azmi,H.M.V.,3.0
e9417206-3587-58f0-9875-e2cbb023c744,Aasra,1966,"Hindi, Film",Laxmikant - Pyarelal,Anand Bakshi,H.M.V.,3.0
660ba8c6-5541-54bc-ad44-c68dfd64655d,Aaye Din Bahaar Ke,1966,"Hindi, Film",Laxmikant - Pyarelal,Anand Bakshi,H.M.V.,3.0
3dccc468-0f71-5e27-b1cd-7b6ea1ac7cb2,Afsana,1966,"Hindi, Film",Chitragupt,Majrooh Sultanpuri,H.M.V.,3.33
0d6954c2-1aaf-528f-b9f4-e461d2ec1566,Ajnabi,1966,"Hindi, Film","Dwarkesh, K. Datta","Hasrat Jaipuri, Dwarkesh",H.M.V.,0
6136c0b9-02c9-5998-852b-7365749bf8d9,Akalmand,1966,"Hindi, Film",O.P. Nayyar,"Aziz Kashmiri, P.L. Santoshi",H.M.V.,0
d6bc4be9-bf94-56f3-9bec-29cc7b51d768,Alibaba And 40 Thieves (Alibaba Aur Chalis Chor),1966,"Hindi, Film",Usha Khanna,"Prem Dhawan, Javed Anwar, Asad Bhopali",H.M.V.,0
377545ab-5e94-54a7-a1f0-a227f8035933,Amrapali,1966,"Hindi, Film",Shankar - Jaikishan,"Shailendra, Traditional, Hasrat Jaipuri",H.M.V.,4.33
91da9271-d3e9-51d9-9059-831f4f863d80,Anupama,1966,"Hindi, Film",Hemant Kumar,Kaifi Azmi,H.M.V.,4.2
a4154443-2d52-5dae-a905-f7f8df40bed6,Badal,1966,"Hindi, Film",Usha Khanna,"Asad Bhopali, Javed Anwar, Indeevar",H.M.V.,3.0
761ded84-5e70-5ada-81ea-ba4a1672e84f,Baharen Phir Bhi Aayengi,1966,"Hindi, Film",O.P. Nayyar,"Anjaan, Kaifi Azmi, Shewan Rizvi, Aziz Kashmiri, S.H. Bihari",H.M.V.,4.0
2fcdaab9-7c23-57b0-a842-7cec20f4b969,Biradari,1966,"Hindi, Film",Chitragupt,Prem Dhawan,H.M.V.,0
618ec461-92b1-5ed6-9577-fd64f1f7b8f8,Biwi Aur Makan,1966,"Hindi, Film",Hemant Kumar,Gulzar,H.M.V.,2.5
e2634b30-de4a-559c-965d-841191c5a3f3,Budtameez,1966,"Hindi, Film",Shankar - Jaikishan,"Hasrat Jaipuri, Shailendra",H.M.V.,3.5
30698fca-6cb1-54ec-9dab-983ae3bf4f7f,Chale Hain Sasural,1966,"Hindi, Film",C. Arjun,Qamar Jalalabadi,H.M.V.,0
cba9c829-7195-5653-ae4d-cb81076ad148,Chhota Bhai,1966,"Hindi, Film",Laxmikant - Pyarelal,Anand Bakshi,H.M.V.,3.0
27a8d1e9-5dc6-574b-927d-8be1b88a7074,Daadi Maa,1966,"Hindi, Film",Roshan,Majrooh Sultanpuri,H.M.V.,4.33
cf34937f-76e0-58b8-84df-bf76f0f4159a,Dada,1966,"Hindi, Film",Usha Khanna,Asad Bhopali,H.M.V.,0
ab216d0e-780a-57ef-ac5a-53baea81f36b,Dak Ghar,1966,"Hindi, Film",Madan Mohan,Kaifi Azmi,,0
99875be1-e26c-51c2-b1d9-48585b722e76,Daku Mangal Singh,1966,"Hindi, Film",Laxmikant - Pyarelal,Anand Bakshi,H.M.V.,0
553ed7cc-13ee-5508-b60d-3e5259797ea4,Devar,1966,"Hindi, Film",Roshan,Anand Bakshi,H.M.V.,4.33
0f274751-1be9-5a9b-9a24-a45b18f5603c,Dil Diya Dard Liya,1966,"Hindi, Film",Naushad,Shakeel Badayuni,H.M.V.,3.5
9df055d6-c728-51b3-9bb6-b32fa8cc94e6,Dil Ne Phir Yaad Kiya,1966,"Hindi, Film",Sonik - Omi,G.L. Rawal,H.M.V.,4.0
7a0a5cf3-0870-561f-8fcb-ad49cc4d5d6f,Dilawar,1966,"Hindi, Film",Datta Naik,Aziz Kashmiri,H.M.V.,0
fe8395d2-c348-5ca9-98a3-c738831d40f5,Dillagi,1966,"Hindi, Film",Laxmikant - Pyarelal,Majrooh Sultanpuri,H.M.V.,0
0c5af4a8-2ae7-582b-bfd1-488696ae4f82,Do Badan,1966,"Hindi, Film",Ravi,Shakeel Badayuni,H.M.V.,4.0
fdb22134-a979-5798-9bf3-3748a3c447f2,Do Dilon Ki Dastan,1966,"Hindi, Film",O.P. Nayyar,"Raja Mehdi Ali Khan, S.H. Bihari, Shewan Rizvi",H.M.V.,3.0
d79036c7-d242-531f-980f-ef3f4433b79b,Do Matwale,1966,"Hindi, Film",G.S. Kohli,Farooq Qaiser,H.M.V.,0
c213a387-8729-58dc-b377-2fa2bfb020cd,Dulhan Ek Raat Ki,1966,"Hindi, Film",Madan Mohan,"Raja Mehdi Ali Khan, Allama Iqbal, Neeraj",H.M.V.,4.0
868f39f1-6b80-5ba8-afaa-51d96506fe38,Duniya Hai Dilwalon Ki,1966,"Hindi, Film",Jimmy,"Munir Lakhnavi, Rahil Gorakhpuri, Anjum Jaipuri, Noor Devasi",H.M.V.,0
deffd777-d838-5206-acd2-354a01e76ffc,Dus Lakh,1966,"Hindi, Film",Ravi,"Prem Dhawan, Ravi",H.M.V.,3.0
bd80fcd4-322d-5ec2-80ae-6ec149770640,Gaban,1966,"Hindi, Film",Shankar - Jaikishan,"Shailendra, Hasrat Jaipuri",H.M.V.,3.33
5e221fe6-a82d-5d4e-b91c-b34839f91dca,Gogola,1966,"Hindi, Film",Roy - Frank,Balkavi Bairagi,H.M.V.,0
a0f7959c-c762-5de3-bf05-5750365e920e,Hum Kahan Ja Rahe Hain,1966,"Hindi, Film","Basant Prakash, Dalpat Bharati","Bharatiya, Qamar Jalalabadi",H.M.V.,0
97d9a782-44d0-5439-8b4e-69218db7484b,Husn Aur Ishq,1966,"Hindi, Film",Ganesh,"Noor Devasi, Asad Bhopali",H.M.V.,3.0
af13067c-735b-5199-a2fc-fde1a800c47e,Husn Ka Ghulam,1966,"Hindi, Film",Robin Banerjee,"Anjaan, Yogesh Gaud",H.M.V.,0
45f1f721-5450-5f49-8a9c-e2704ef495e4,Insaaf,1966,"Hindi, Film",Usha Khanna,"Akhtar Romani, Asad Bhopali",H.M.V.,2.5
23f8e9a4-aa01-56bc-b314-6d7d88f4b928,Jadoo,1966,"Hindi, Film",Bulo C. Rani,"Prem Warbartani, Tabish Kanpuri, Shadab, Naresh Pal",H.M.V.,0
25b0aec0-5ae1-54ad-a4b7-ba0f97b3fd2c,Jawan Mard,1966,"Hindi, Film",Datta Naik,Anand Bakshi,H.M.V.,0
e15d4379-5aba-561a-beee-d2d4ad028fac,Johar In Kashmir,1966,"Hindi, Film",Kalyanji - Anandji,Indeevar,H.M.V.,3.0
cd7abf82-f4a7-50a3-bba9-936438d61ef7,Khoon Ka Khoon,1966,"Hindi, Film",Usha Khanna,S.H. Bihari,H.M.V.,0
238f1b03-2d3a-59ec-9244-81d2a5d9ab74,Kunwari,1966,"Hindi, Film",S.N. Tripathi,"Shailendra, B.D. Mishra",H.M.V.,0
56e90c8e-e322-5be7-9778-5ca67856f7f7,La Bela,1966,"Hindi, Film",C. Ramchandra,Anand Bakshi,H.M.V.,0
3122a95d-ce1b-5c2f-9402-62af33d190a4,Laadla,1966,"Hindi, Film",Laxmikant - Pyarelal,Rajendra Krishan,H.M.V.,3.5
fbfe0ce2-67ea-5b8f-8cf6-35bb0fdaa5a8,Ladka Ladki,1966,"Hindi, Film",Madan Mohan,Rajendra Krishan,H.M.V.,0
d1f27357-ecd3-5a5c-adde-2a719e27a3aa,Ladki Sahyadri Ki,1966,"Hindi, Film",Vasant Desai,Bharat Vyas,H.M.V.,0
ab97c933-54be-5c78-a900-1e102396dd4b,Lal Bangla,1966,"Hindi, Film",Usha Khanna,"Gulshan Bawra, Indeevar, Vinod Sharma",H.M.V.,3.0
fdffde2e-3d93-5ecf-b28f-25fef3a0b927,Love And Murder,1966,"Hindi, Film",O.P. Nayyar,"Shewan Rizvi, S.H. Bihari, Aziz Kashmiri",H.M.V.,3.0
5e37b518-af8b-571b-b4f4-26c56cc51f0d,Love In Tokyo,1966,"Hindi, Film",Shankar - Jaikishan,"Hasrat Jaipuri, Shailendra",H.M.V.,3.67
e078d2ef-4393-5b61-9afa-ce4994365757,Main Wohi Hoon,1966,"Hindi, Film",Usha Khanna,Asad Bhopali,H.M.V.,3.5
8b538388-9cb9-595a-bfe5-a6d89971c998,Mamta,1966,"Hindi, Film",Roshan,Majrooh Sultanpuri,H.M.V.,3.33
78edbbce-ec40-52ec-b730-ae31e7825771,Mera Saaya,1966,"Hindi, Film",Madan Mohan,Raja Mehdi Ali Khan,H.M.V.,3.67
83d985be-7d5a-5075-a3f0-2fe0e35e47c7,Mere Lal,1966,"Hindi, Film",Laxmikant - Pyarelal,Majrooh Sultanpuri,H.M.V.,3.0
de34b178-8004-51a5-94b4-497f2b0c934b,Mohabbat Zindagi Hai,1966,"Hindi, Film",O.P. Nayyar,S.H. Bihari,H.M.V.,3.0
34fa0298-f068-5144-9834-a33d0eb71642,Mujrim Kaun,1966,"Hindi, Film",Samik Mani,"Sahir Parvez, Shakir Kotwi, Pal Jaykumar",H.M.V.,0
579a9a3d-eacc-5902-be46-51a262e54147,Naag Mandir,1966,"Hindi, Film",Laxmikant - Pyarelal,"Asad Bhopali, Shiv Kumar Saroj, Bharat Vyas",H.M.V.,3.0
d2e9720d-e144-54a4-9cdd-6809a3dd86c0,Nagin Aur Sapera,1966,"Hindi, Film",Harbans,Satyapal Sharma,H.M.V.,0
bee2e821-294b-5545-bf5f-446f923ac909,Naujavan,1966,"Hindi, Film",G.S. Kohli,"Naqsh Lyallpuri, Anjaan",H.M.V.,0
e3f9a7fe-ac97-5b60-93d2-8753cd0e0c7b,Neend Hamari Khwab Tumhare,1966,"Hindi, Film",Madan Mohan,Rajendra Krishan,H.M.V.,3.0
93dffb27-5502-504f-9cdc-59a6e355f2ef,Netaji Subhaschandra Bose,1966,"Hindi, Film",Salil Chowdhury,Kavi Pradeep,H.M.V.,0
13cdb137-97dd-5aad-ae04-73591668d0aa,Pahle Paisa Phir Bhagwan,1966,"Hindi, Film",Usha Khanna,"Asad Bhopali, Anjum Jaipuri",H.M.V.,0
e7e59666-ebdc-568e-a0de-9e5d63d35ae6,Pati Patni,1966,"Hindi, Film",R.D. Burman,Anand Bakshi,H.M.V.,4.5
22c0e882-8eb4-58bf-8dcc-c098e49bd9a3,Phool Aur Patthar,1966,"Hindi, Film",Ravi,Shakeel Badayuni,H.M.V.,4.0
cb364897-99b3-5f51-acf2-c476ddea9e87,Picnic,1966,"Hindi, Film",S. Mohinder,Majrooh Sultanpuri,H.M.V.,0
8f2e8cbe-7cfe-578d-879e-6f5a4c93aa31,Pinjre Ke Panchhi,1966,"Hindi, Film",Salil Chowdhury,"Gulzar, Shailendra",H.M.V.,3.5
7e19d455-31de-5287-80ab-d471277cd99d,Preet Na Jane Reet,1966,"Hindi, Film",Kalyanji - Anandji,"Indeevar, Qamar Jalalabadi, Anand Bakshi, Gulshan Bawra",H.M.V.,3.33
